,tweet_id,text,tokenized_text
15644,1529419187520782337,"https://t.co/HSY5nahz4s I was recently asked to release a short video clip on managing #ADHD-as what I say will require more than 1 minute, I wanted to back it up with a longer article.
The video will follow tomorrow, but I hope this is of use first.
#managingadhd #neurodiversity","<url> i was recently asked to release a short video clip on managing <hashtag> adhd as </hashtag> what i say will require more than <number> minute , i wanted to back it up with a longer article . the video will follow tomorrow , but i hope this is of use first . <hashtag> managing adhd </hashtag> <hashtag> neurodiversity </hashtag>"
15648,1529417075608928257,"The @ADHDFoundation are running  ‘Neurodiversity - A New Paradigm’ Conference on 24th June. 

The event will involve nurturing and developing the 'talent, skills and creativity' of those with neurodiversity.

Save the date and secure your place below. 👇

https://t.co/AEFPymrdpm","the <user> are running ‘ neurodiversity - a new paradigm ’ conference on 2 4 th june . the event will involve nurturing and developing the ' talent , skills and creativity ' of those with neurodiversity . save the date and secure your place below . 👇 <url>"
15649,1529416997129400320,"This week's #blog- How to be Sensory Friendly Part 2

https://t.co/o19G41JBYV

#neurodiversity #autism #BloggersTribe #blogdreamRT #cosybloggersclub @USBloggerRT @LovingBlogs @UKBlogRT @RTBlogRoyalty @bloggingbeesrt @BloggersHut @OurBloggingLife #blogging https://t.co/rqykJuzlhd",this week ' s <hashtag> blog </hashtag> - how to be sensory friendly part <number> <url> <hashtag> neurodiversity </hashtag> <hashtag> autism </hashtag> <hashtag> bloggers tribe </hashtag> <hashtag> blogdream rt </hashtag> <hashtag> cosy bloggers club </hashtag> <user> <user> <user> <user> <user> <user> <user> <hashtag> blogging </hashtag> <url>
15651,1529416755696832512,"Join this live webinar tomorrow evening on the effects the pandemic has had on students with dyslexia and other neurodiversity. Book via the SEND Group website https://t.co/P3Sz6kDnnX
#dyslexia @SENDGroupUK @ArranDyslexia #education https://t.co/8FJkTEqNLh",join this live webinar tomorrow evening on the effects the pandemic has had on students with dyslexia and other neurodiversity . book via the <allcaps> send </allcaps> group website <url> <hashtag> dyslexia </hashtag> <user> <user> <hashtag> education </hashtag> <url>
15652,1529416609441497089,"Love the look of this podcast. Can't wait to read about the 'mental health benefits of Dungeons and Dragons'. Although our cohort are of course already convinced of that!

@HMMHSFrensham @MHSFrensham #readingforpleasure #Neurodiversity https://t.co/fWk5Pm7YKg",love the look of this podcast . can not wait to read about the ' mental health benefits of dungeons and dragons ' . although our cohort are of course already convinced of that ! <user> <user> <hashtag> reading for pleasure </hashtag> <hashtag> neurodiversity </hashtag> <url>
15656,1529412359151923204,"This further stigmatises #Neurodiversity and hurts disabled children, and is also literally illegal. Why is this being tolerated? #DisabilityTwitter #ADHD https://t.co/Inu9UTmkz4","this further stigmatises <hashtag> neurodiversity </hashtag> and hurts disabled children , and is also literally illegal . why is this being tolerated ? <hashtag> disability twitter </hashtag> <hashtag> adhd </hashtag> <url>"
15658,1529410521333743618,"𝗛𝗼𝘂𝘀𝗲 𝗥𝗲𝗮𝗱𝗶𝗻𝗴 𝗥𝗲𝘀𝘂𝗹𝘁𝘀...

Most books loaned so far this academic year:

Hawthorn 687
Sturt 644
Cobbett 397
Knight 392

Well done Hawthorn! 👏👏👏

@MHSBoarding
@MHSFrensham @HMMHSFrensham @MHSFrenshamPE 

#readingforpleasure #Neurodiversity https://t.co/ueyd0gptce",𝗛𝗼𝘂𝘀𝗲 𝗥𝗲𝗮𝗱𝗶𝗻𝗴 𝗥𝗲𝘀𝘂𝗹𝘁𝘀 . <repeated> most books loaned so far this academic year : hawthorn <number> sturt <number> cobbett <number> knight <number> well done hawthorn ! 👏 👏 👏 <user> <user> <user> <user> <hashtag> reading for pleasure </hashtag> <hashtag> neurodiversity </hashtag> <url>
15660,1529408941897265153,Did you know Tourette’s comes under the Neurodiversity ☂ do we not all come under that ☂ #friendtoeveryone #letmebeme #letmesing #letmetalk #letmeshout https://t.co/KEeMLJ73K3,did you know tourette ’ s comes under the neurodiversity ☂ do we not all come under that ☂ <hashtag> friend to everyone </hashtag> <hashtag> let me be me </hashtag> <hashtag> let me sing </hashtag> <hashtag> let me talk </hashtag> <hashtag> let me shout </hashtag> <url>
15663,1529406578205638657,"This is such a key statement yet probably THE hardest to address but the main thing to address is ND people don't have to change how or who they are to fit into the world,  we (NT's) have to change how we expect them to be&amp;help adapt that world.
#AutismAcceptance #Neurodiversity https://t.co/NJz1i0Ctf8","this is such a key statement yet probably <allcaps> the </allcaps> hardest to address but the main thing to address is nd people do not have to change how or who they are to fit into the world , we ( nt ' s ) have to change how we expect them to be & help adapt that world . <hashtag> autism acceptance </hashtag> <hashtag> neurodiversity </hashtag> <url>"
15669,1529478264938450945,"What sets our coaching apart? 
a) We hire autistics as coaches!
b) Each coach works with your neurotype to bring out your best!
Come by our website: https://t.co/bbyWH9wOQH
#lifecoach #coaching #actuallyautistic #autistic #autismacceptance #inclusiveemployment #neurodiversity https://t.co/y3WKoFvrqb",what sets our coaching apart ? a ) we hire autistics as coaches ! b ) each coach works with your neurotype to bring out your best ! come by our website : <url> <hashtag> life coach </hashtag> <hashtag> coaching </hashtag> <hashtag> actually autistic </hashtag> <hashtag> autistic </hashtag> <hashtag> autism acceptance </hashtag> <hashtag> inclusive employment </hashtag> <hashtag> neurodiversity </hashtag> <url>
15670,1529477702637477888,"Autistic and neurodiverse students should not only be included but also participate in the classroom.
Every Cubbie user has a Cubbie Profile. Each Cubbie Profile is unique and used to create a personalised session called a Sensory Sprint.
#autism #neurodiversity https://t.co/4lo6dM69Sd",autistic and neurodiverse students should not only be included but also participate in the classroom . every cubbie user has a cubbie profile . each cubbie profile is unique and used to create a personalised session called a sensory sprint . <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <url>
15671,1529477219352969218,"already really enjoying and learning from @wesley83 presentation on #neurodiversity, happening now at #devrelcon, and he is only 5 mins in his presentation! happening now, so you can still join in: https://t.co/GGv5R38Agm Thank you Wesley!","already really enjoying and learning from <user> presentation on <hashtag> neurodiversity </hashtag> , happening now at <hashtag> dev rel con </hashtag> , and he is only <number> mins in his presentation ! happening now , so you can still join in : <url> thank you wesley !"
15672,1529476505008488448,"@AM13HOL Check out the page linked from my profile, I've gathered a lot of resources around neurodiversity and I have a bunch of guest essays from other ND people talking about their experiences too.","<user> check out the page linked from my profile , i have gathered a lot of resources around neurodiversity and i have a bunch of guest essays from other nd people talking about their experiences too ."
15673,1529476311743332354,It is great to have such enthusiastic and sustained support for Neurodiversity advocate @paulbristow79 for the mission of @NDinBusiness . See video below https://t.co/KY2f5gYiwM,it is great to have such enthusiastic and sustained support for neurodiversity advocate <user> for the mission of <user> . see video below <url>
15676,1529475049253748736,"Join moderator Rae D. Magdon Kay Acker, Jax Meyer, Annette Mori &amp; Nicole Pyland as they discuss why neurodiversity representation in books is important on June 11, 2022, at 1pm PST / 4pm EST / 9pm GMT / 6am AEST https://t.co/ynKfoEWsiN","join moderator rae d . magdon kay acker , jax meyer , annette mori & nicole pyland as they discuss why neurodiversity representation in books is important on <date> , at <time> <allcaps> pst </allcaps> / <time> <allcaps> est </allcaps> / <time> <allcaps> gmt </allcaps> / <time> <allcaps> aest </allcaps> <url>"
15680,1529473904124772355,Good to be listening to @wesley83 talk about NeuroDiversity #NDtalk at #DevRelCon with a personal journey.,good to be listening to <user> talk about neurodiversity <hashtag> n dtalk </hashtag> at <hashtag> dev rel con </hashtag> with a personal journey .
15681,1529473867244351491,"What neurodiversity means for #DevRel.

@wesley83 speaking at #DevRelCon now:

https://t.co/f7ojtEGpO3 https://t.co/XfyBtxC3Ja",what neurodiversity means for <hashtag> dev rel </hashtag> . <user> speaking at <hashtag> dev rel con </hashtag> now : <url> <url>
15682,1529473839402569728,Thanks to MPFT's Autism Peer Supporter who joined our us again today for another enjoyable session we look forward to welcoming you back again soon! @mpftnhs  #CAMHs #MentalHealth #MentalHealthMatters #parentsupport  #Autism #Autistic #Neurodiversity #neurodiversesquad #families https://t.co/1XG1jYqRNC,thanks to <allcaps> mpft </allcaps> ' s autism peer supporter who joined our us again today for another enjoyable session we look forward to welcoming you back again soon ! <user> <hashtag> cam hs </hashtag> <hashtag> mental health </hashtag> <hashtag> mental health matters </hashtag> <hashtag> parent support </hashtag> <hashtag> autism </hashtag> <hashtag> autistic </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> neuro diverse squad </hashtag> <hashtag> families </hashtag> <url>
15684,1529471901843718144,"Dyslexia after a pandemic! @SENDGroupUK @trugs_games webinar tomorrow, 26th May at 7pm.
https://t.co/3wLzWS69PP

 * Foundations of dyslexia
 * Success of dyslexia
 * The relationship of neurodiversity
 * Pandemic lasting effects
 * Tips and tricks
#ad https://t.co/7Fbe2I03WU","dyslexia after a pandemic ! <user> <user> webinar tomorrow , 2 6 th may at <time> . <url> * foundations of dyslexia * success of dyslexia * the relationship of neurodiversity * pandemic lasting effects * tips and tricks <hashtag> ad </hashtag> <url>"
15686,1529471606610878464,"@KaraWeigand22 Hello! We're a bi-annual journal and weekly digital magazine for art &amp; writing about disability, chronic illness, &amp; neurodiversity. We also have very active FB and Discord groups for anyone who wants spoonie friends. 😊
https://t.co/Qjh2gjkBK9","<user> hello ! we are a bi - annual journal and weekly digital magazine for art & writing about disability , chronic illness , & neurodiversity . we also have very active fb and discord groups for anyone who wants spoonie friends . 😊 <url>"
15687,1529471360212385794,"We are back supporting the Dyslexia Show Digital. We have an amazing live webinar coming up with Aidan Healy, Business Psychologist and the CEO of Lexxic. Book here https://t.co/5zZxBiavc1
#workplace #diversity #neurodiversity @LexxicLtd @Aidan_Healy  @dyslexiashowuk https://t.co/O3W2Z5acj8","we are back supporting the dyslexia show digital . we have an amazing live webinar coming up with aidan healy , business psychologist and the <allcaps> ceo </allcaps> of lexxic . book here <url> <hashtag> workplace </hashtag> <hashtag> diversity </hashtag> <hashtag> neurodiversity </hashtag> <user> <user> <user> <url>"
15690,1529471013800529921,"If you don't follow @selfloverainbow already, you should. They are so amazing 🌈
 #selflove #adhd #neurodiversity https://t.co/xDRBQvFt5o","if you do not follow <user> already , you should . they are so amazing 🌈 <hashtag> self love </hashtag> <hashtag> adhd </hashtag> <hashtag> neurodiversity </hashtag> <url>"
15693,1529470140324118536,Key Tech Companies Show the Benefits of Neurodiversity - https://t.co/LlgLzWOvaS #clearancejobs,key tech companies show the benefits of neurodiversity - <url> <hashtag> clearance jobs </hashtag>
15694,1529469752476835840,Are there statistics of subcultures &amp; Neurodiversity? Someone must have done this research surely? Anecdotally - a huge number of the Goths I used to hang out with are variously neurodiverse. I wonder if it’s an external manifestation of the “weirdness” felt on the inside.,are there statistics of subcultures & neurodiversity ? someone must have done this research surely ? anecdotally - a huge number of the goths i used to hang out with are variously neurodiverse . i wonder if it ’ s an external manifestation of the “ weirdness ” felt on the inside .
15699,1529468907630755845,"There is still time to register for the 'Unlocking Neurodivergent Potential in the Workplace' webinar,  taking place today at 4pm with our very own @harrygeorgiou07! 

#talent #neurodiversity 

https://t.co/AefP3sDsVq","there is still time to register for the ' unlocking neurodivergent potential in the workplace ' webinar , taking place today at <time> with our very own <user> ! <hashtag> talent </hashtag> <hashtag> neurodiversity </hashtag> <url>"
15706,1529468037153300482,"MCM London is this weekend heehoo! I'm so excited! I'll be selling comics, prints and other stuff so come say hi :3 You can find me at B12 in the Artist Alley

✨Booth: Friday, Saturday Sunday
🗓️Panel: The Neurodiversity Panel, SUNDAY 12 - 12.50pm https://t.co/Nv6BKFDSYL","<allcaps> mcm </allcaps> london is this weekend heehoo ! i am so excited ! i will be selling comics , prints and other stuff so come say hi : <number> you can find me at b12 in the artist alley ✨ booth : friday , saturday sunday 🗓 ️ panel : the neurodiversity panel , <allcaps> sunday </allcaps> <number> - <time> <url>"
15707,1529467830982393859,"Here are additional resources for addressing these issues from the @AmerAcadPeds &amp; @healthychildren, including children with neurodiversity and developmental differences: https://t.co/WLcH64lDTv","here are additional resources for addressing these issues from the <user> & <user> , including children with neurodiversity and developmental differences : <url>"
15710,1529467232983879681,#ActuallyAutistic #AskingAutistics &amp; #NeuroDivergent People: Have you ever heard of a “sensory diet”? What sensory activities help YOU stay balanced? #SensoryDiet #AutisticAdult #ADHDer #AutDHD #NeuroDiversity https://t.co/wcpysmOq5U,<hashtag> actually autistic </hashtag> <hashtag> asking autistics </hashtag> & <hashtag> neuro divergent </hashtag> people : have you ever heard of a “ sensory diet ” ? what sensory activities help <allcaps> you </allcaps> stay balanced ? <hashtag> sensory diet </hashtag> <hashtag> autistic adult </hashtag> <hashtag> adh der </hashtag> <hashtag> aut dhd </hashtag> <hashtag> neuro diversity </hashtag> <url>
15711,1529466920994496512,"#ActuallyAutistic #AskingAutistics &amp; #NeuroDivergent People: Have you ever heard of a “sensory diet”? What sensory activities help YOU stay balanced? #SensoryDiet #AutisticAdult #ADHDer #AutDHD #NeuroDiversity

 https://t.co/gVm96FEJ6r",<hashtag> actually autistic </hashtag> <hashtag> asking autistics </hashtag> & <hashtag> neuro divergent </hashtag> people : have you ever heard of a “ sensory diet ” ? what sensory activities help <allcaps> you </allcaps> stay balanced ? <hashtag> sensory diet </hashtag> <hashtag> autistic adult </hashtag> <hashtag> adh der </hashtag> <hashtag> aut dhd </hashtag> <hashtag> neuro diversity </hashtag> <url>
15714,1529464058939727872,"Hard things are put in our way, not to stop us but to call out our courage &amp; strength #autism #asd #autismontario #autismspectrum #BeTheChange #neurodiversity #endthestigma #autismparents #aba #autismawareness https://t.co/fND3eu0csh","hard things are put in our way , not to stop us but to call out our courage & strength <hashtag> autism </hashtag> <hashtag> asd </hashtag> <hashtag> autism ontario </hashtag> <hashtag> autism spectrum </hashtag> <hashtag> be the change </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> end the stigma </hashtag> <hashtag> autism parents </hashtag> <hashtag> aba </hashtag> <hashtag> autism awareness </hashtag> <url>"
15717,1529462345000419330,"Watch ""Neurodiversity in Business - Nancy Doyle PhD"" on YouTube 
""Knarly details on the disability Dial"" 
@blooming_genius @geniuswithinCIC @GeniusWithinSI @NancyDoylePsych 

 https://t.co/jaofey8qaz","watch "" neurodiversity in business - nancy doyle phd "" on youtube "" knarly details on the disability dial "" <user> <user> <user> <user> <url>"
15718,1529462295067168768,"It's all about perspective, isn't it?
https://t.co/MsVr9ZS4rI","it ' s all about perspective , is not it ? <url>"
15719,1529461796465045504,"Are you a #Technology leader attending #Know22 in Vegas with an interest in creating a more diverse &amp; rewarding workplace, securing top talent, and making a difference in the world? Don't miss our #neurodiversity session 5/26, 2pm PDT! https://t.co/vzdzZAM3ZV","are you a <hashtag> technology </hashtag> leader attending <hashtag> know 22 </hashtag> in vegas with an interest in creating a more diverse & rewarding workplace , securing top talent , and making a difference in the world ? do not miss our <hashtag> neurodiversity </hashtag> session <number> / <number> , <time> <allcaps> pdt </allcaps> ! <url>"
15725,1529460485648748545,"@BadMedicalTakes So not vidya &amp; dnd after all~?

A lifetime of abuse for the mortal sin of neurodiversity in a battery farmed society sure can make one fantasize of violencing the civvies up. The drugs, conversely, help nd adjust. Some p.boomer mental gymnastics to absolve the clusterfuck system.","<user> so not vidya & dnd after all ~ ? a lifetime of abuse for the mortal sin of neurodiversity in a battery farmed society sure can make one fantasize of violencing the civvies up . the drugs , conversely , help nd adjust . some p . boomer mental gymnastics to absolve the clusterfuck system ."
15726,1529460047750774784,"Julie Skolnick is one of the virtual speakers for INAS 2022 Neurodiversity Conference. https://t.co/lkiRv1aJnQ Check out her vlog. Really worth the time. 
https://t.co/pkG0MyOMAa",julie skolnick is one of the virtual speakers for <allcaps> inas </allcaps> <number> neurodiversity conference . <url> check out her vlog . really worth the time . <url>
15728,1529459520300273665,"Are you busy today at 3pm (ET)? We are doing a co-stream with @xFeralEevee ! Stop by and support our growing community of non-toxic and diversity positive gamers! Laughs will be had! https://t.co/w4UUtoqYez
#askadhd #neurodiversity #twitchstreamer https://t.co/yiMyDeeyXv",are you busy today at <time> ( et ) ? we are doing a co - stream with <user> ! stop by and support our growing community of non - toxic and diversity positive gamers ! laughs will be had ! <url> <hashtag> ask adhd </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> twitch streamer </hashtag> <url>
15731,1529457945230155778,"#ActuallyAutistic...

Ya know we're winning when ABA ""#autism therapy"" orgs start co-opting #Neurodiversity AND #Neurodivergent s.

@Kadiantautism featured an important #blackautistic &amp; #intersectional voice in an ad.

Beyond tokenism. Co-optation...

Wolf-in-sheeps-clothing-ism. https://t.co/vevHJpgJ56","<hashtag> actually autistic </hashtag> . <repeated> ya know we are winning when <allcaps> aba </allcaps> "" <hashtag> autism </hashtag> therapy "" orgs start co - opting <hashtag> neurodiversity </hashtag> <allcaps> and </allcaps> <hashtag> neurodivergent </hashtag> s . <user> featured an important <hashtag> black autistic </hashtag> & <hashtag> intersectional </hashtag> voice in an ad . beyond tokenism . co - optation . <repeated> wolf - in - sheeps - clothing - ism . <url>"
15734,1529456260596350980,@YvonneBooth18 That's fantastic - how did it help? Thank you &amp; well done for trying it. I'm sorry they were not better aware &amp; understanding. We've battled all through the education system too. It's exhausting &amp; frustrating. Reach out anytime #CarerChallenge #carerscoach #neurodiversity,<user> that ' s fantastic - how did it help ? thank you & well done for trying it . i am sorry they were not better aware & understanding . we have battled all through the education system too . it ' s exhausting & frustrating . reach out anytime <hashtag> carer challenge </hashtag> <hashtag> carers coach </hashtag> <hashtag> neurodiversity </hashtag>
15736,1529455004892946435,"We are pleased to share our DEI Blog Posts for May including: 
➡️ Asian Pacific American Heritage Month
➡️Honoring Neurodiversity in the Workplace 
➡️ Meet the newly student-elected SGA APV of DEI, Raymond Wos, Jr.

Read it here: https://t.co/UljupyyFFG","we are pleased to share our <allcaps> dei </allcaps> blog posts for may including : ➡️ asian pacific american heritage month ➡️ honoring neurodiversity in the workplace ➡️ meet the newly student - elected <allcaps> sga apv </allcaps> of <allcaps> dei </allcaps> , raymond wos , jr . read it here : <url>"
15739,1529454739108290560,Neurodiversity https://t.co/4JtG9v2Ks1 How to provide support for trainees and employees,neurodiversity <url> how to provide support for trainees and employees
15741,1529452989869596672,"Greta said it first – neurodiversity can be a superpower. We truly believe that and our CEO @CarleneJackson, who is dyslexic, just explained why. 

(Carlene was at a panel discussion for the Women In Tech Network (#WITnetwork)). https://t.co/OI0kPExaG1","greta said it first – neurodiversity can be a superpower . we truly believe that and our <allcaps> ceo </allcaps> <user> , who is dyslexic , just explained why . ( carlene was at a panel discussion for the women in tech network ( <hashtag> wi tnetwork </hashtag> ) ) . <url>"
15743,1529452323092713472,What is Autistic https://t.co/ld8oDtLB2S #autisticcharacteristics #neurodivergent #actuallyautistic #neurodiversity #mentalhealth #autism,what is autistic <url> <hashtag> autistic characteristics </hashtag> <hashtag> neuro divergent </hashtag> <hashtag> actually autistic </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> mental health </hashtag> <hashtag> autism </hashtag>
15744,1529451378862702593,i would rather read more newer nonfiction on some certain topics that has evolved over time so i can get the most up to date information. for example neurodiversity or lgbtq+ things. i wouldnt want to read anything ableist or homo- and transphobic,i would rather read more newer nonfiction on some certain topics that has evolved over time so i can get the most up to date information . for example neurodiversity or lgbtq + things . i wouldnt want to read anything ableist or homo - and transphobic
15746,1529450556963495937,"@Shrink_at_Large Thought you might be interested in this: https://t.co/or7Nx96ynv

#StopSim #TraumaNotPD #BPD #Autism #EUPD #MentalHealth #Psychology #Psychiatry #Personality #Neurodiversity",<user> thought you might be interested in this : <url> <hashtag> stop sim </hashtag> <hashtag> trauma not pd </hashtag> <hashtag> bpd </hashtag> <hashtag> autism </hashtag> <hashtag> eupd </hashtag> <hashtag> mental health </hashtag> <hashtag> psychology </hashtag> <hashtag> psychiatry </hashtag> <hashtag> personality </hashtag> <hashtag> neurodiversity </hashtag>
15749,1529449590210015232,"@benshapiro The folks wailing about gun violence are the same ones pushing the newest woke snake oil - ""neurodiversity"" - that normalizes mental illness in the hopes of creating yet another category of victims for political gain. Triggers don't pull themselves.","<user> the folks wailing about gun violence are the same ones pushing the newest woke snake oil - "" neurodiversity "" - that normalizes mental illness in the hopes of creating yet another category of victims for political gain . triggers do not pull themselves ."
15750,1529449445317824512,"#Day81

What's the #1 PRIORITY [RIGHT NOW] that will enable [ME] to focus on what matters most?

[under 60 seconds] How does the above focussing question, help me on a daily basis?

☝️I give a ‘real life’ example, from my life

#50KPullUpsIn2022 #neurodiversity #mindset https://t.co/lN9Fc2ntcW","<hashtag> day 81 </hashtag> what ' s the # <number> <allcaps> priority </allcaps> [ <allcaps> right now </allcaps> ] that will enable [ me ] to focus on what matters most ? [ under <number> seconds ] how does the above focussing question , help me on a daily basis ? ☝ ️ i give a ‘ real life ’ example , from my life <hashtag> 50 k pull ups in 2022 </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> mindset </hashtag> <url>"
15751,1529448558713241602,"I've long wanted to do a series of lectures about using computer science concepts as metaphors to explain complex subjects in other domains.

This works really well for neurodiversity, turns out. But I want to do it for metaphysics. Simulate various systems, etc. https://t.co/NBuHCOg89v","i have long wanted to do a series of lectures about using computer science concepts as metaphors to explain complex subjects in other domains . this works really well for neurodiversity , turns out . but i want to do it for metaphysics . simulate various systems , etc . <url>"
15755,1529504634204786689,"The Scottish Government is preparing to run a public consultation to help determine the content and coverage of the Learning Disability, Autism and Neurodiversity Bill. https://t.co/rKj1Dsm0pu","the scottish government is preparing to run a public consultation to help determine the content and coverage of the learning disability , autism and neurodiversity bill . <url>"
15757,1529504271477133312,I'm really looking forward to discussing disability at work and how we can show up in thoughtful ways for our fellow humans who live with different abilities. Sign up via the link in my bio. 🧚🏽‍♀️✨☺️ #HR #disabilityinclusion #Neurodiversity https://t.co/b2lBRnwjEp,i am really looking forward to discussing disability at work and how we can show up in thoughtful ways for our fellow humans who live with different abilities . sign up via the link in my bio . 🧚 🏽 ‍ ♀️ ✨ ☺️ <hashtag> hr </hashtag> <hashtag> disability inclusion </hashtag> <hashtag> neurodiversity </hashtag> <url>
15758,1529503639345188866,@Addysg_Cymraeg Will you support neurodiversity training and standards for teachers and TAs in order to help neuro divergent children who are in mainstream provision,<user> will you support neurodiversity training and standards for teachers and tas in order to help neuro divergent children who are in mainstream provision
15759,1529503061709684736,"Join @MzJanineNicole to discover how to best accommodate candidates in need of reasonable accommodations during the hiring and selection phase. Sponsored by @Lever, this June 23rd session is not to be missed. Register today!
#dei #recruiting 
https://t.co/fb65aJfyM6","join <user> to discover how to best accommodate candidates in need of reasonable accommodations during the hiring and selection phase . sponsored by <user> , this <date> session is not to be missed . register today ! <hashtag> dei </hashtag> <hashtag> recruiting </hashtag> <url>"
15761,1529501769709268992,"I have a new notebook beside my bed to note writing ideas. Now I need ideas....

Anyone have anything they want to know about mental illness, neurodiversity, neurology, psychiatry....","i have a new notebook beside my bed to note writing ideas . now i need ideas . <repeated> anyone have anything they want to know about mental illness , neurodiversity , neurology , psychiatry . <repeated>"
15762,1529501057621331968,"Neuroqueer Heresies: Notes on the Neurodiversity Paradigm, Autistic Empowerment, and Postnormal Possibilities  
Download eBook  https://t.co/nw8tgPzIA5
#downloadebookpdf #read #ebook #pdf #kindle #epub #mobi #books https://t.co/1q8jbQoVkF","neuroqueer heresies : notes on the neurodiversity paradigm , autistic empowerment , and postnormal possibilities download ebook <url> <hashtag> download ebook pdf </hashtag> <hashtag> read </hashtag> <hashtag> ebook </hashtag> <hashtag> pdf </hashtag> <hashtag> kindle </hashtag> <hashtag> epub </hashtag> <hashtag> mobi </hashtag> <hashtag> books </hashtag> <url>"
15763,1529500616216674304,"https://t.co/2eu5q9whYc

Posting this again because I would like to get as many responses as I can before my class’s cut off date! All answers are completely anonymous
#mentalhealth #MentalHealthMatters #Neurodiversity #MentalHealthAwareness #PTSD",<url> posting this again because i would like to get as many responses as i can before my class ’ s cut off date ! all answers are completely anonymous <hashtag> mental health </hashtag> <hashtag> mental health matters </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> mental health awareness </hashtag> <hashtag> ptsd </hashtag>
15764,1529500165802975232,"#ICYMI check out #RoutineCheckup w/ @Hood_Medicine on @LurieFavors Show--we chatted about #Autism &amp; #Neurodiversity in the Black community w/ Drs. Khendra Peay &amp; @EmilyHotezPhD.

📻 @SXMUrbanView Ch 126
🗓️Mondays 11:15am EST
📞Call 866-801-TALK

#PHG🦍

https://t.co/pEo9WKTBuD",<hashtag> icymi </hashtag> check out <hashtag> routine checkup </hashtag> w / <user> on <user> show - - we chatted about <hashtag> autism </hashtag> & <hashtag> neurodiversity </hashtag> in the black community w / drs . khendra peay & <user> . 📻 <user> ch <number> 🗓 ️ mondays <time> <allcaps> est </allcaps> 📞 call <number> - <number> - <allcaps> talk </allcaps> <hashtag> phg </hashtag> 🦍 <url>
15765,1529500057317298176,"#Autistic goalkeeper wins #Disability Player of the Year. ⚽ #Autism  #Neurodiverse #Neurodiversity

https://t.co/dNcuDh9iaQ",<hashtag> autistic </hashtag> goalkeeper wins <hashtag> disability </hashtag> player of the year . ⚽ <hashtag> autism </hashtag> <hashtag> neurodiverse </hashtag> <hashtag> neurodiversity </hashtag> <url>
15766,1529499957560066048,Key Tech Companies Show the Benefits of Neurodiversity - ClearanceJobs https://t.co/9yHZrELmcD,key tech companies show the benefits of neurodiversity - clearancejobs <url>
15767,1529499879726362624,"@EllyVintiadis It's supposed to mean anyone who can perform in line with the dominant neurocognitive norms of a given culture or society. It began as a satirical term but the intent was also political.

This is the most widely used set of ND paradigm basic definitions: https://t.co/GwvSZMJ9Dr",<user> it ' s supposed to mean anyone who can perform in line with the dominant neurocognitive norms of a given culture or society . it began as a satirical term but the intent was also political . this is the most widely used set of nd paradigm basic definitions : <url>
15768,1529498524047523840,"#Neurodiversity  - Discover who the term encompasses, how to talk about neurodiversity, and the strengths and challenges for neurodivergent people at our upcoming Neurodiversity Awareness session.
Click here for more info: https://t.co/lrw5izP2nQ https://t.co/HzA8Uoj21y","<hashtag> neurodiversity </hashtag> - discover who the term encompasses , how to talk about neurodiversity , and the strengths and challenges for neurodivergent people at our upcoming neurodiversity awareness session . click here for more info : <url> <url>"
15771,1529498049697169408,"ironically, people are more interested in the fact that i'm an autistic who wants a cure for this disorder and opposes #neurodiversity than the fact I wrote five novels including my self published one","ironically , people are more interested in the fact that i am an autistic who wants a cure for this disorder and opposes <hashtag> neurodiversity </hashtag> than the fact i wrote five novels including my self published one"
15772,1529498048543477760,kamlo: kamlo: please stop treating the word neurodivergent like it means the overlap between autism and adhd i dont know how to articulate this well but some of you act like neurodiversity starts with adhd and ends with autism. you talk about... https://t.co/pWBQ7LDhge,kamlo : kamlo : please stop treating the word neurodivergent like it means the overlap between autism and adhd i dont know how to articulate this well but some of you act like neurodiversity starts with adhd and ends with autism . you talk about . <repeated> <url>
15781,1529492805088952325,"Would you like to share your thoughts about the influence the media has on portrayals of autism? I am looking for participants to take part in short one-to-one interviews. For more information, please contact me at 2707735C@student.gla.ac.uk #autism #Neurodiversity #media","would you like to share your thoughts about the influence the media has on portrayals of autism ? i am looking for participants to take part in short one - to - one interviews . for more information , please contact me at <email> <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> media </hashtag>"
15783,1529492643515928576,"Sleep deprivation can be an issue for ADHD adults, and also autistic people. This can lead to more errors and decreased reaction times, so strategies to counter it can benefit mental health.’, #Neurodiversity https://t.co/9lB6cfIRRE https://t.co/iEWERm5iaD https://t.co/JWGUYJumTQ","sleep deprivation can be an issue for <allcaps> adhd </allcaps> adults , and also autistic people . this can lead to more errors and decreased reaction times , so strategies to counter it can benefit mental health . ’ , <hashtag> neurodiversity </hashtag> <url> <url> <url>"
