,tweet_id,text,tokenized_text
11095,1572642791754440705,Really insightful talk on neurodiversity in the workplace and in digital from Tom Lanaway. Very eye opening and some great tactics on facing challenges in the workplace 👏,really insightful talk on neurodiversity in the workplace and in digital from tom lanaway . very eye opening and some great tactics on facing challenges in the workplace 👏
11096,1572642527198711810,"#SalisburysSQUAD 🤍 got THE MOST powerful #Neurodiversity 🧠 lesson. Thanks to @msgomesin23, my students now understand the “different smarts” each person has. This lesson truly moved me to tears, and made me so proud of my kids. #USDlearns #inclusion 🥰 https://t.co/WadVSXlj7w","<hashtag> salisburys squad </hashtag> 🤍 got <allcaps> the most </allcaps> powerful <hashtag> neurodiversity </hashtag> 🧠 lesson . thanks to <user> , my students now understand the “ different smarts ” each person has . this lesson truly moved me to tears , and made me so proud of my kids . <hashtag> us dlearns </hashtag> <hashtag> inclusion </hashtag> 🥰 <url>"
11097,1572642360449986565,Why Neurodiversity and Mental Health Matter https://t.co/jAQJw4bvNl,why neurodiversity and mental health matter <url>
11102,1572638777922797569,"We are specialists in supporting state and independent #SEMHSchools &amp; #SpecialSchools  - with specialist #SEMH &amp; #SEND CPD on #ADHD #Autism #Behaviour management #Neurodiversity #dyslexia &amp; more. Book your next INSET, audit or mock inspection with JMC. 

https://t.co/tG2h71SrdC","we are specialists in supporting state and independent <hashtag> semh schools </hashtag> & <hashtag> special schools </hashtag> - with specialist <hashtag> semh </hashtag> & <hashtag> send </hashtag> <allcaps> cpd </allcaps> on <hashtag> adhd </hashtag> <hashtag> autism </hashtag> <hashtag> behaviour </hashtag> management <hashtag> neurodiversity </hashtag> <hashtag> dyslexia </hashtag> & more . book your next <allcaps> inset </allcaps> , audit or mock inspection with <allcaps> jmc </allcaps> . <url>"
11105,1572637279268401153,"Does your lived experience include people who identify w/ #autism, #dyslexia, #ADHD, etc.? Share your views on #neurodiversity during our upcoming #MTtalk on Fri, Sep 23rd at 1pm ET. Check out what @Mind_Tools coach @ZalaB_MT shared in this blog post. #DEI
https://t.co/frPbrCuBQp","does your lived experience include people who identify w / <hashtag> autism </hashtag> , <hashtag> dyslexia </hashtag> , <hashtag> adhd </hashtag> , etc ? . <repeated> share your views on <hashtag> neurodiversity </hashtag> during our upcoming <hashtag> m ttalk </hashtag> on fri , <date> at <time> et . check out what <user> coach <user> shared in this blog post . <hashtag> dei </hashtag> <url>"
11109,1572637007595053058,"On Friday I'm meeting with Dr Rupa Huq MP to talk about making #AccesstoWork more #autism and #adhd friendly. We aren't far from 200 signatures. Please sign 😊

https://t.co/tSHHaY7OnL

@dwppressoffice @DWP #accessibility #DisabilityTwitter #Neurodiversity #ActuallyAutistic https://t.co/DZQqJZ3OHI",on friday i am meeting with dr rupa huq mp to talk about making <hashtag> accessto work </hashtag> more <hashtag> autism </hashtag> and <hashtag> adhd </hashtag> friendly . we are not far from <number> signatures . please sign 😊 <url> <user> <user> <hashtag> accessibility </hashtag> <hashtag> disability twitter </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> actually autistic </hashtag> <url>
11113,1572635228258316289,@Cafe71chester Do you have any neurodiversity and me groups coming up?,<user> do you have any neurodiversity and me groups coming up ?
11116,1572633437353410560,"Thanks @innovatewithjim Jim Hogan for your excellent talk on inclusion, overcoming set-backs and the importance of kindness at work @ucdsnmhs @ucddublin #Neurodiversity https://t.co/AWEsEvICiV","thanks <user> jim hogan for your excellent talk on inclusion , overcoming set - backs and the importance of kindness at work <user> <user> <hashtag> neurodiversity </hashtag> <url>"
11117,1572633418479075329,We are so proud of this amazing bunch who presented our school’s work on inclusion and neurodiversity at the Scottish Learning Festival #SLF2022 alongside @BraidbarPS and @Westfield_PS. Amazing representatives of our school. https://t.co/jjSRdBBp7W,we are so proud of this amazing bunch who presented our school ’ s work on inclusion and neurodiversity at the scottish learning festival <hashtag> slf 2022 </hashtag> alongside <user> and <user> . amazing representatives of our school . <url>
11119,1572632015169814528,"Nicchi Richman, Diversity, Inclusion and Belonging Consultant for Audir, talks about why neurodivergent people remain misunderstood in the workplace, and what can be done to change attitudes among employers.' #Neurodiversity https://t.co/wRobqA85QA https://t.co/iEWERm5Q0b https://t.co/upd2hIbylv","nicchi richman , diversity , inclusion and belonging consultant for audir , talks about why neurodivergent people remain misunderstood in the workplace , and what can be done to change attitudes among employers . ' <hashtag> neurodiversity </hashtag> <url> <url> <url>"
11120,1572631449160880128,"Grace, J. (2021b). Neurodiversity and maternity 1. Hidden barriers to healthcare access. The Practising Midwife, 24(2), 30–31.

Grace, J. (2021c). Neurodiversity and maternity 3. Autism and breastfeeding Part 2: A sad taboo. The Practising Midwife, 24(6), 2–5. 

(3/6)","grace , j . ( 2 0 2 1 b ) . neurodiversity and maternity <number> . hidden barriers to healthcare access . the practising midwife , <number> ( <number> ) , <number> – <number> . grace , j . ( 2 0 2 1 c ) . neurodiversity and maternity <number> . autism and breastfeeding part <number> : a sad taboo . the practising midwife , <number> ( <number> ) , <number> – <number> . ( <number> / <number> )"
11123,1572629729257332737,"🎞️ Our Patreon supporters will be treated to a podcast all about #JamesBond this month, by our resident experts Phil &amp; Matthew!

🤑 You can help support our work by signing up for as little as £1 per month 👉 https://t.co/JecQpTB1Xo #DisabledFilmmakers #Neurodiversity #films https://t.co/ruSnvwRbMO","🎞 ️ our patreon supporters will be treated to a podcast all about <hashtag> james bond </hashtag> this month , by our resident experts phil & matthew ! 🤑 you can help support our work by signing up for as little as <money> per month 👉 <url> <hashtag> disabled filmmakers </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> films </hashtag> <url>"
11124,1572629229048586243,"""Diversity is mostly focused on gender &amp; race. #Neurodiversity needs to be included but was late to the party. But what does it mean to be #neurodivergent or #neurotypical?"" - @CynthiaCoupe at #OpenMainframeSummit @OpenMFProject #OpenMainframe #DEI #diversity https://t.co/cu3lVgGijH",""" diversity is mostly focused on gender & race . <hashtag> neurodiversity </hashtag> needs to be included but was late to the party . but what does it mean to be <hashtag> neuro divergent </hashtag> or <hashtag> neurotypical </hashtag> ? "" - <user> at <hashtag> open mainframe summit </hashtag> <user> <hashtag> open mainframe </hashtag> <hashtag> dei </hashtag> <hashtag> diversity </hashtag> <url>"
11128,1572628067377618946,Do you have a #neurodiversity employment program? This will make you a more neurodivergent-friendly employer able to recruit and retain outstanding #talent. Make a commitment to recognizing neurodiversity and be on the way to experiencing the benefits. https://t.co/2mrapsWdxo https://t.co/8zjorBKgvk,do you have a <hashtag> neurodiversity </hashtag> employment program ? this will make you a more neurodivergent - friendly employer able to recruit and retain outstanding <hashtag> talent </hashtag> . make a commitment to recognizing neurodiversity and be on the way to experiencing the benefits . <url> <url>
11134,1572622485706919936,"Today our staff delivered a workshop on Neurodiversity in Higher Education in beautiful Falmouth for the faculty of Humanities, Arts and Social Sciences - Cornwall campus @UniExeCornwall ! Engaging in discussions, learning together and sharing best practices 🧡 https://t.co/XkfvEreeFy","today our staff delivered a workshop on neurodiversity in higher education in beautiful falmouth for the faculty of humanities , arts and social sciences - cornwall campus <user> ! engaging in discussions , learning together and sharing best practices 🧡 <url>"
11139,1572619969946427396,i almost told my neo pronouns in this club (neurodiversity club thing) but i chickened out &lt;/3333,i almost told my neo pronouns in this club ( neurodiversity club thing ) but i chickened out < / <number>
11141,1572619508824653828,"#INAS2022 Neurodiversity Conference is almost here! Live virtual as well as more than 30 hours of on-demand content. Get your tickets now. 😁😁
https://t.co/RBIy9bkJwq https://t.co/IK1LlAmXyZ",<hashtag> inas 2022 </hashtag> neurodiversity conference is almost here ! live virtual as well as more than <number> hours of on - demand content . get your tickets now . 😁 😁 <url> <url>
11145,1572617880738435072,"US Access Board is taking a step forward to understanding neurodiversity and accessibility.
https://t.co/L9t67eHxQv

#neurodiverse #neurodiversity #accessibility #access-board #WebsiteAccessibility #SoftwareAccessibility #DigitalAccessibility #inclusion #CognitiveDisability https://t.co/nasONfgQ7q",us access board is taking a step forward to understanding neurodiversity and accessibility . <url> <hashtag> neuro diverse </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> accessibility </hashtag> <hashtag> access board </hashtag> <hashtag> website accessibility </hashtag> <hashtag> software accessibility </hashtag> <hashtag> digital accessibility </hashtag> <hashtag> inclusion </hashtag> <hashtag> cognitive disability </hashtag> <url>
11146,1572617477783175170,"Working to understand and advocate for the integration of neurodiversity in our therapy materials is one of my top priorities as a Speech and Language Pathologist.

How have you expanded your own resources for understanding neurodiveristy in your students? 💙 https://t.co/6YF3457rZd",working to understand and advocate for the integration of neurodiversity in our therapy materials is one of my top priorities as a speech and language pathologist . how have you expanded your own resources for understanding neurodiveristy in your students ? 💙 <url>
11149,1572617084412235776,"It also includes an OA chapter on Shaping Organizational Climates to Develop and Leverage Workforce Neurodiversity by Sabrina D. Volpone, Derek R. Avery, &amp; Julie H. Wayne if you fancy a sneak peak before buying!","it also includes an oa chapter on shaping organizational climates to develop and leverage workforce neurodiversity by sabrina d . volpone , derek r . avery , & julie h . wayne if you fancy a sneak peak before buying !"
11150,1572617080335106048,Susanne's new book with Adrienne Colella is available now: https://t.co/zwsoeLQbaz. https://t.co/INIVpJEPRj,susanne ' s new book with adrienne colella is available now : <url> <url>
11151,1572617071502163971,"Have you checked out @Routledgepsych author, @Smb23M speaking on the ProjectHR podcast about Neurodiversity in the Workplace yet? https://t.co/QCCVA4lmTr https://t.co/JpBWn0IKyw","have you checked out <user> author , <user> speaking on the projecthr podcast about neurodiversity in the workplace yet ? <url> <url>"
11152,1572617051843317764,"""Introvert/extoverty"" - is that framing useful? Neurodiversity is a critical piece to this discussion about openness/authenticity in the workplace. How are leaders thinking about creating space for these under-repped/marginalized individuals #neurodiversity #sspND2022",""" introvert / extoverty "" - is that framing useful ? neurodiversity is a critical piece to this discussion about openness / authenticity in the workplace . how are leaders thinking about creating space for these under - repped / marginalized individuals <hashtag> neurodiversity </hashtag> <hashtag> ssp nd 2022 </hashtag>"
11154,1572616748909694976,"People who identify as neurodivergent are overrepresented in the criminal justice system. 

""A trauma-informed approach can only be beneficial for everyone, including people who are neurodivergent."" 

✨ Read more: https://t.co/HlRTYDrbgC  https://t.co/7rN8ngjxNp","people who identify as neurodivergent are overrepresented in the criminal justice system . "" a trauma - informed approach can only be beneficial for everyone , including people who are neurodivergent . "" ✨ read more : <url> <url>"
11157,1572694286008815618,Listening to @NickyAACampbell podcast with @iainlee about neurodiversity. So much I can relate to,listening to <user> podcast with <user> about neurodiversity . so much i can relate to
11163,1572693234551500800,A fantastic communication CPD day for @standrewsSLT today. Great discussions &amp; service development planning to incorporate more neurodiversity affirming approaches &amp; sensory &amp; emotional regulation skills in our practice. Also refreshed our knowledge on #LSVT &amp; #CCD 🧠📖 #mySLTday,a fantastic communication <allcaps> cpd </allcaps> day for <user> today . great discussions & service development planning to incorporate more neurodiversity affirming approaches & sensory & emotional regulation skills in our practice . also refreshed our knowledge on <hashtag> lsvt </hashtag> & <hashtag> ccd </hashtag> 🧠 📖 <hashtag> my sl tday </hashtag>
11165,1572693044121726976,"It’s one of the reasons we fight so hard for equality and embracing Neurodiversity. 

We want to keep human enlightenment ahead of the curve of human bigotry … and that is … a tough effort.",it ’ s one of the reasons we fight so hard for equality and embracing neurodiversity . we want to keep human enlightenment ahead of the curve of human bigotry … and that is … a tough effort .
11167,1572692474371481601,Quiz about #Neurodiversity! https://t.co/2GdsAicADN,quiz about <hashtag> neurodiversity </hashtag> ! <url>
11169,1572692222528884737,"Airing during National Disability Employment Awareness Month, the next episode of “A World of Difference: Embracing Neurodiversity” is almost here. @WUCFTV @PBS 
 
To learn more, visit https://t.co/ahnPN8cWc1.
 
#Neurodiversity #GreatResignation #NDEAM https://t.co/9fB9yUhklP","airing during national disability employment awareness month , the next episode of “ a world of difference : embracing neurodiversity ” is almost here . <user> <user> to learn more , visit <url> <hashtag> neurodiversity </hashtag> <hashtag> great resignation </hashtag> <hashtag> ndeam </hashtag> <url>"
11170,1572692098507501568,"@stevesilberman @thedavidcrosby @nprfreshair Gross has always been superb. I’m glad u had a chance to be interviewed about neurodiversity. The move to accept folks who are neurodiverse are coming from a place of reality. We can’t change our brains - nor should anyone w/autism have to. 
BTW, what is yr opinion of ABA therapy","<user> <user> <user> gross has always been superb . i ’ m glad u had a chance to be interviewed about neurodiversity . the move to accept folks who are neurodiverse are coming from a place of reality . we can ’ t change our brains - nor should anyone w / autism have to . <allcaps> btw </allcaps> , what is yr opinion of <allcaps> aba </allcaps> therapy"
11172,1572691565776175109,"As I watch my adult child with Autism try to navigate a world not well suited to him, the idea of celebrating Autism is something I struggle with. #autsim #neurodiversity #neurodivergent  https://t.co/8ALWSdiGfs","as i watch my adult child with autism try to navigate a world not well suited to him , the idea of celebrating autism is something i struggle with . <hashtag> a uts i m </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> neuro divergent </hashtag> <url>"
11177,1572690139494719493,"DYK @dirfloortime is a sponsor for this #Neurodiversity Conference happening this Saturday? There are both in-person &amp; virtual options to attend, check it out &amp; be part of the conversation! https://t.co/WBEvuJsDle #NeuroAwesomeLife","<allcaps> dyk </allcaps> <user> is a sponsor for this <hashtag> neurodiversity </hashtag> conference happening this saturday ? there are both in - person & virtual options to attend , check it out & be part of the conversation ! <url> <hashtag> neuro awesome life </hashtag>"
11180,1572689285828026369,"@formerlychucks2 @ChristinaPushaw Seriously?

Cultural diversity (excluding race)

Age

Socioeconomic background 

Education

Personality 

Worldview

Skills

Family upbringing 

Neurodiversity 

Below or above average height or weights 

Etc",<user> <user> seriously ? cultural diversity ( excluding race ) age socioeconomic background education personality worldview skills family upbringing neurodiversity below or above average height or weights etc
11184,1572688800027148290,We are hiring! Join our talented and passionate team of changemakers.  https://t.co/ld4YsjxUyE #nowhiring  #Neurodiversity @E2ENational,we are hiring ! join our talented and passionate team of changemakers . <url> <hashtag> now hiring </hashtag> <hashtag> neurodiversity </hashtag> <user>
11189,1572687444419514370,Fuck James Dobson and all other evangelicals who taught that signs of intelligence and neurodiversity in a child should be beaten out of them.,fuck james dobson and all other evangelicals who taught that signs of intelligence and neurodiversity in a child should be beaten out of them .
11194,1572684814347816960,"In a creative brain, busy thoughts speed by hoping to be captured, ideas formulate &amp; time warps! Today, awaiting decision out of my control, the clock crawls #creative #challenge #neurodiverse #neurodiversity #strengthbased #brain #time https://t.co/jI5dTiXism","in a creative brain , busy thoughts speed by hoping to be captured , ideas formulate & time warps ! today , awaiting decision out of my control , the clock crawls <hashtag> creative </hashtag> <hashtag> challenge </hashtag> <hashtag> neuro diverse </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> strength based </hashtag> <hashtag> brain </hashtag> <hashtag> time </hashtag> <url>"
11201,1572683524762906624,"A very comprehensive list of reasonable adjustments @AutisticGirls_ which can make a huge difference to the experience of school, engagement, participation, achievement and wellbeing👇#Autism #Neurodiversity #InclusiveEducation https://t.co/onhs1UQf31","a very comprehensive list of reasonable adjustments <user> which can make a huge difference to the experience of school , engagement , participation , achievement and wellbeing 👇 <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> inclusive education </hashtag> <url>"
11206,1572682124771065857,"Critical point: appreciate the range of diverse needs that children with disabilities have. Considering the spectrum of neurodiversity is important in addition to physical disabilities.

#NRPAConference2022 https://t.co/OYbzKq8zEx",critical point : appreciate the range of diverse needs that children with disabilities have . considering the spectrum of neurodiversity is important in addition to physical disabilities . <hashtag> nrpa conference 2022 </hashtag> <url>
11207,1572681389652475904,"If you missed the Workplace Evolutionaries webinar on Demystifying Neurodiversity by Dima Najib-Costa, JLL you can rewatch it and share with your friends here: https://t.co/xbDja6FLZF https://t.co/1cWLPtEpKX","if you missed the workplace evolutionaries webinar on demystifying neurodiversity by dima najib - costa , <allcaps> jll </allcaps> you can rewatch it and share with your friends here : <url> <url>"
11213,1572678159363080192,"Complimentary tickets alert! We are thrilled to be able to offer 25 tix for attending Stanford's #Neurodiversity Summit on Oct 23-25. The speaker slate is amazing, so please write us ASAP at ThinkingAutism AT gmail if you want to be on the free tix list.

https://t.co/oiF3RCLewk","complimentary tickets alert ! we are thrilled to be able to offer <number> tix for attending stanford ' s <hashtag> neurodiversity </hashtag> summit on <date> . the speaker slate is amazing , so please write us <allcaps> asap </allcaps> at thinkingautism at gmail if you want to be on the free tix list . <url>"
11214,1572678055235309568,"Great podcast for teachers of #gifted and #2e Listening to ""Neurodiversity with Emily Kircher-Morris"" at  https://t.co/yYc2TyKcc4","great podcast for teachers of <hashtag> gifted </hashtag> and <hashtag> 2 e </hashtag> listening to "" neurodiversity with emily kircher - morris "" at <url>"
11215,1572677663105626114,Well done to our Charis for completing her Neurodiversity  training. All staff will complete this training over the next few weeks. Thanks to @liverpool_als for linking us up with course providers 💚,well done to our charis for completing her neurodiversity training . all staff will complete this training over the next few weeks . thanks to <user> for linking us up with course providers 💚
11217,1572677178898395136,Neurodiversity and the revolving door of crisis and crime https://t.co/kSyIXWJGk5,neurodiversity and the revolving door of crisis and crime <url>
11219,1572675961224830976,"Another day, another overwhelm 

#ADHD #Autism #Neurodiversity #NDParent https://t.co/8mN3v7u2dJ","another day , another overwhelm <hashtag> adhd </hashtag> <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> nd parent </hashtag> <url>"
11220,1572675650846089217,"@stuartvyse @SkeptInquirer Great article. No doubt the neurodiversity movement will now attack you and it. They are an autism elite seeking to cancel the very thing that helps less fortunate autistic folk, like my own beloved son. This group go back to the classical root of the word autistic: selfish","<user> <user> great article . no doubt the neurodiversity movement will now attack you and it . they are an autism elite seeking to cancel the very thing that helps less fortunate autistic folk , like my own beloved son . this group go back to the classical root of the word autistic : selfish"
11227,1572672210136858624,"When I get paid on Friday I am doing a PhD application reading list order. Looking for books on disability social justice, self-advocacy, radical neurodiversity narratives, and social justice in education.","when i get paid on friday i am doing a phd application reading list order . looking for books on disability social justice , self - advocacy , radical neurodiversity narratives , and social justice in education ."
11228,1572671762143248385,@FidgetyF_cker and I have had a brilliant day filming a series of short films on #Neurodiversity #ADHD #Autism and #PDA with @FutureTalentGrp - can’t wait to see the edited versions soon! https://t.co/s2mHCvkrYS,<user> and i have had a brilliant day filming a series of short films on <hashtag> neurodiversity </hashtag> <hashtag> adhd </hashtag> <hashtag> autism </hashtag> and <hashtag> pda </hashtag> with <user> - can ’ t wait to see the edited versions soon ! <url>
11236,1572668139271507969,"Today was our team’s bi-annual Communication CPD Day! We learnt lots about:
- LSVT
- Cognitive Communication Disorder
- Sensory Integration
- Zones of Regulation

We also spent time thinking and reflecting on how we can improve our service to be more Neurodiversity Affirming! 🙌🏼",today was our team ’ s bi - annual communication <allcaps> cpd </allcaps> day ! we learnt lots about : - <allcaps> lsvt </allcaps> - cognitive communication disorder - sensory integration - zones of regulation we also spent time thinking and reflecting on how we can improve our service to be more neurodiversity affirming ! 🙌 🏼
11238,1572667609019027456,@HopeShiloh2 Neurodiversity,<user> neurodiversity
11240,1572667322485047299,"@ResearchPixie @MOHOspark @The_HCPC @rcot Yes indeed, I've only recently been open about my neurodiversity due to fear of prejudice. In my experience workplace Occ Health assessments recommending support strategies are ignored, fought or partially implemented too. Xx","<user> <user> <user> <user> yes indeed , i have only recently been open about my neurodiversity due to fear of prejudice . in my experience workplace occ health assessments recommending support strategies are ignored , fought or partially implemented too . xx"
11244,1572664638214643712,"""Just do it"" just doesn't work for some people with ADHD from @mindology 

#adhd #autism #mentalhealth #anxiety #adhdawareness #asd #add #adhdproblems #depression #autismawareness #adhdlife #mentalhealthawareness #neurodiversity #adhdsupport #adhdbrain #neurodivergent https://t.co/nQNvGmoZu6",""" just do it "" just does not work for some people with <allcaps> adhd </allcaps> from <user> <hashtag> adhd </hashtag> <hashtag> autism </hashtag> <hashtag> mental health </hashtag> <hashtag> anxiety </hashtag> <hashtag> adhd awareness </hashtag> <hashtag> asd </hashtag> <hashtag> add </hashtag> <hashtag> adhd problems </hashtag> <hashtag> depression </hashtag> <hashtag> autism awareness </hashtag> <hashtag> adhd life </hashtag> <hashtag> mental health awareness </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> adhd support </hashtag> <hashtag> adhd brain </hashtag> <hashtag> neuro divergent </hashtag> <url>"
11245,1572664453795287040,Conversations: Autism &amp; Neurodiversity with Candice Christiansen - https://t.co/6N5pTPsqrl https://t.co/fii2rHsh0K,conversations : autism & neurodiversity with candice christiansen - <url> <url>
11250,1572661438782603266,#ICYMI: The Employer Assistance and Resource Network on Disability Inclusion (@AskEARN) published a recording of the webinar “Hiring and Supporting Neurodivergent Workers: Strategies for Success.” Watch it here: https://t.co/WdkKUQsPVl #Neurodiversity #DisabilityEmployment,<hashtag> icymi </hashtag> : the employer assistance and resource network on disability inclusion ( <user> ) published a recording of the webinar “ hiring and supporting neurodivergent workers : strategies for success . ” watch it here : <url> <hashtag> neurodiversity </hashtag> <hashtag> disability employment </hashtag>
11261,1572747611253387265,"@dhothersall They also overlook that we had aerosolized lead from gasoline, and rivers were catching fire, and some doctors were willing to shill for cigarettes.  Life is better in multiple ways now, including better understanding of gender and neurodiversity.","<user> they also overlook that we had aerosolized lead from gasoline , and rivers were catching fire , and some doctors were willing to shill for cigarettes . life is better in multiple ways now , including better understanding of gender and neurodiversity ."
11265,1572744994439720961,"#xenogender people aren't valid. nobody will call you pup/pupself. you make neurodivergent people look stupid tbh. i'm trans, bi, and neurodivergent and i stand with this statement. #xenogenders #neopronouns #neopronoun #pupgender #catgender #Neurodiversity #Neurodivergent","<hashtag> xeno gender </hashtag> people are not valid . nobody will call you pup / pupself . you make neurodivergent people look stupid tbh . i am trans , bi , and neurodivergent and i stand with this statement . <hashtag> xeno genders </hashtag> <hashtag> neo pronouns </hashtag> <hashtag> neo pronoun </hashtag> <hashtag> pup gender </hashtag> <hashtag> cat gender </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> neurodivergent </hashtag>"
11272,1572740461793525762,"To my fellow neurokin, It is an honor to connect and grow with all of you 🥰

#Neurodiversity #ActuallyAutistic #MyAutisticTruth #AuDHD #ADHD https://t.co/oDWV3wd1DS","to my fellow neurokin , it is an honor to connect and grow with all of you 🥰 <hashtag> neurodiversity </hashtag> <hashtag> actually autistic </hashtag> <hashtag> my autistic truth </hashtag> <hashtag> au dhd </hashtag> <hashtag> adhd </hashtag> <url>"
11274,1572737568726470657,"If you are an employer interested in learning how to be the bridge for your #Neurodiverse employees, then learn how in our next webinar about managing #Neurodiversity in the transitional post-pandemic period. 
https://t.co/dE5CqYALYM","if you are an employer interested in learning how to be the bridge for your <hashtag> neurodiverse </hashtag> employees , then learn how in our next webinar about managing <hashtag> neurodiversity </hashtag> in the transitional post - pandemic period . <url>"
11276,1572737492302041088,"Handwriting - which describes you?
#ADHD #Autism #Neurodiversity",handwriting - which describes you ? <hashtag> adhd </hashtag> <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag>
11280,1572734080772624384,“We should celebrate neurodiversity – the world would be poorer and life duller if we were all the same.”―Neil Milliken,“ we should celebrate neurodiversity – the world would be poorer and life duller if we were all the same . ” ― neil milliken
11284,1572731962800082944,Why Autistic People Appear to “Overdo” School and Work Projects: https://t.co/ATtnRONHR4 #autistic #autism #actuallyautistic #neurodiversity #neurodivergent #autismmom #autismdad #spedteacher #work #employment Please RT https://t.co/nEdMPcxrpS,why autistic people appear to “ overdo ” school and work projects : <url> <hashtag> autistic </hashtag> <hashtag> autism </hashtag> <hashtag> actually autistic </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> neuro divergent </hashtag> <hashtag> autism mom </hashtag> <hashtag> autism dad </hashtag> <hashtag> sped teacher </hashtag> <hashtag> work </hashtag> <hashtag> employment </hashtag> please rt <url>
11287,1572729059377049605,"Theory from a couch psychologist: When cats &amp; dogs wag their tails it's for the same reason. They are highly stimulated. Dogs tend to enjoy this level of excitement, but for a cat it can quickly result in frustration. That's why they need to scratch/bite. #Neurodiversity","theory from a couch psychologist : when cats & dogs wag their tails it ' s for the same reason . they are highly stimulated . dogs tend to enjoy this level of excitement , but for a cat it can quickly result in frustration . that ' s why they need to scratch / bite . <hashtag> neurodiversity </hashtag>"
11288,1572728744200241154,Please join me virtually on Friday morning 9/23 at 8:45 am PT for my keynote speech as part of @ChicoState's #Neurodiversity and #Disability Symposium. Great workshops and speakers. https://t.co/ppg52h0OKI,please join me virtually on friday morning <number> / <number> at <time> pt for my keynote speech as part of <user> ' s <hashtag> neurodiversity </hashtag> and <hashtag> disability </hashtag> symposium . great workshops and speakers . <url>
11290,1572726712777031680,"Another job offer. I get offers often. What NT’s don’t get about me: money is not the only important factor, need lots of personal time, work culture is essential, and I hate medical model = not easily seduced.
#Neurodiversity #Neurodivergent #2e #ActuallyAutistic","another job offer . i get offers often . what nt ’ s don ’ t get about me : money is not the only important factor , need lots of personal time , work culture is essential , and i hate medical model = not easily seduced . <hashtag> neurodiversity </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> 2 e </hashtag> <hashtag> actually autistic </hashtag>"
11295,1572721626885636103,"🚀 Increased neurodiversity efforts can enhance the workplace in many ways. 

In ways that can directly benefit your organization’s mission, neurodivergent workers can contribute their talents, skills, and perspectives and help support productivity and performance. 💯 https://t.co/xA3RWJvgA3","🚀 increased neurodiversity efforts can enhance the workplace in many ways . in ways that can directly benefit your organization ’ s mission , neurodivergent workers can contribute their talents , skills , and perspectives and help support productivity and performance . 💯 <url>"
11300,1572717078116978688,"Hard things are put in our way, not to stop us but to call out our courage and strength #autism #asd #autismontario #autismspectrum #BeTheChange #neurodiversity #endthestigma #autismparents #aba #autismawareness https://t.co/KZhjOMdkoJ","hard things are put in our way , not to stop us but to call out our courage and strength <hashtag> autism </hashtag> <hashtag> asd </hashtag> <hashtag> autism ontario </hashtag> <hashtag> autism spectrum </hashtag> <hashtag> be the change </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> end the stigma </hashtag> <hashtag> autism parents </hashtag> <hashtag> aba </hashtag> <hashtag> autism awareness </hashtag> <url>"
11306,1572713872959897601,"Looking for a supportive space to connect with peers or quietly recharge? Join SFU Disability &amp; Neurodiversity Alliance’s Fall Social on Sept. 29! There will be games, colouring books, &amp; other low-key activities!  For details &amp; accessibility info, visit: https://t.co/qQB0Q1Lr64 https://t.co/uXdX6td6x4","looking for a supportive space to connect with peers or quietly recharge ? join <allcaps> sfu </allcaps> disability & neurodiversity alliance ’ s fall social on sept . <number> ! there will be games , colouring books , & other low - key activities ! for details & accessibility info , visit : <url> <url>"
11308,1572712561489113089,"I have to Say imogen doesnt feel very Neurodivergent coded but there is definetly an aspect of the way she has to Traverse the world so far (i'm not too deep in campaign 3), The loneliness, the overwhelming sense of things that other people don't experience #Neurodiversity","i have to say imogen doesnt feel very neurodivergent coded but there is definetly an aspect of the way she has to traverse the world so far ( i am not too deep in campaign <number> ) , the loneliness , the overwhelming sense of things that other people do not experience <hashtag> neurodiversity </hashtag>"
11309,1572711666021957632,"Treasure Your #Talents
https://t.co/o38SHblZeN
#CAD #AEC #BIM #MEP #NeuroDiversity #Jobs #Vocation #Ai #APi #ActuallyAutistic ;-)",treasure your <hashtag> talents </hashtag> <url> <hashtag> cad </hashtag> <hashtag> aec </hashtag> <hashtag> bim </hashtag> <hashtag> mep </hashtag> <hashtag> neuro diversity </hashtag> <hashtag> jobs </hashtag> <hashtag> vocation </hashtag> <hashtag> ai </hashtag> <hashtag> a pi </hashtag> <hashtag> actually autistic </hashtag> <wink>
