,tweet_id,text,tokenized_text
16147,1463754420429017090,"@tiktok_us is @tumblr with video.  My #ADHD brain needs a timer, man. #Neurodiversity sucks sometimes.","<user> is <user> with video . my <hashtag> adhd </hashtag> brain needs a timer , man . <hashtag> neurodiversity </hashtag> sucks sometimes ."
16151,1463752037946986498,"This is my greatest fear for neurodiversity as a movement. 

We’re reliant on NT society to adapt to us because we can’t adapt to their world, but all signs point to that being a pipe dream.","this is my greatest fear for neurodiversity as a movement . we ’ re reliant on nt society to adapt to us because we can ’ t adapt to their world , but all signs point to that being a pipe dream ."
16154,1463749337561841668,Here’s why so many neurodivergent people are drawn to insects https://t.co/oF02bKPRmU,here ’ s why so many neurodivergent people are drawn to insects <url>
16155,1463749337536770048,Why the overlap between the neurodivergent and entomological communities seems too large to be rooted purely in chance https://t.co/zgqTc5MjxL,why the overlap between the neurodivergent and entomological communities seems too large to be rooted purely in chance <url>
16157,1463748647355658241,"seem to have no basic understanding of the UNCRPD and international legal obligations which is clearly not being implemented into UK legislation and within the legal advocate and court system.
Disability, Neurodiversity and Mental Health issues seem to be the cinderella syndrome","seem to have no basic understanding of the <allcaps> uncrpd </allcaps> and international legal obligations which is clearly not being implemented into uk legislation and within the legal advocate and court system . disability , neurodiversity and mental health issues seem to be the cinderella syndrome"
16171,1463742704060276741,"Call Us : 9911308017

#autism #autismawareness #disability #inclusion #specialeducation #neurodiversity #autismacceptance #disabilityawareness #autistic #autismsupport #specialneedskids #speechtherapy  #specialneedsparents #children #kids #specialneedschildren #chetnafoundation https://t.co/mvpufDrQI9",call us : <phone> <hashtag> autism </hashtag> <hashtag> autism awareness </hashtag> <hashtag> disability </hashtag> <hashtag> inclusion </hashtag> <hashtag> special education </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism acceptance </hashtag> <hashtag> disability awareness </hashtag> <hashtag> autistic </hashtag> <hashtag> autism support </hashtag> <hashtag> special needs kids </hashtag> <hashtag> speech therapy </hashtag> <hashtag> special needs parents </hashtag> <hashtag> children </hashtag> <hashtag> kids </hashtag> <hashtag> special needs children </hashtag> <hashtag> chet na foundation </hashtag> <url>
16172,1463742269098545156,Blog #4 https://t.co/ptKkOzwOGP,blog # <number> <url>
16175,1463729674106851340,"Early morning hours work well for SOME people. Not so for others. It's ok to let students decide their own schedule.
#homeschooling #family #Neurodiversity #scheduling 

Individual Scheduling For Home School Freedom: https://t.co/Yt3LB19Pt6 https://t.co/Tog00fRMTQ",early morning hours work well for <allcaps> some </allcaps> people . not so for others . it ' s ok to let students decide their own schedule . <hashtag> homeschooling </hashtag> <hashtag> family </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> scheduling </hashtag> individual scheduling for home school freedom : <url> <url>
16177,1463725579623190535,D-5! Want to support raising awareness of neurodiversity &amp; invisible differences due to underdiagnosed chomosome variations? Designate My XXY as your “Giving Tuesday Charity of Choice.” https://t.co/5tgf4Im4qd,d - <number> ! want to support raising awareness of neurodiversity & invisible differences due to underdiagnosed chomosome variations ? designate my <allcaps> xxy </allcaps> as your “ giving tuesday charity of choice . ” <url>
16178,1463723090337308673,@GummiPie agree. there are so many different ways people have noticed &amp; characterized neurodiversity over the years. indigo children. orchid children. twice exceptional.,<user> agree . there are so many different ways people have noticed & characterized neurodiversity over the years . indigo children . orchid children . twice exceptional .
16181,1463719870923632644,"To my companions on this path 
Be they with six legs, four or two 
It takes brave madness if you love 
The small and strange – this is for you! https://t.co/dsSZmUkvV2","to my companions on this path be they with six legs , four or two it takes brave madness if you love the small and strange – this is for you ! <url>"
16186,1463712129022758916,"Being neurodivergent should not be considered an inherent deficit but simply a difference in processing the world around us.

#Neurodivergent 
#Neurodiversity https://t.co/BmnK5YTBqE",being neurodivergent should not be considered an inherent deficit but simply a difference in processing the world around us . <hashtag> neurodivergent </hashtag> <hashtag> neurodiversity </hashtag> <url>
16189,1463709791436615688,"FLUENT reading for dyslexic students is often SILENT reading, and requires a toolbox of techniques. It's a mistake to ONLY sound out words.

Dyslexia Instruction: Go beyond multi-sensory phonics https://t.co/IpesiufXFU
#dyslexia #neurodiversity #reading #teaching #homeschooling https://t.co/DArTojxFyO","<allcaps> fluent </allcaps> reading for dyslexic students is often <allcaps> silent </allcaps> reading , and requires a toolbox of techniques . it ' s a mistake to <allcaps> only </allcaps> sound out words . dyslexia instruction : go beyond multi - sensory phonics <url> <hashtag> dyslexia </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> reading </hashtag> <hashtag> teaching </hashtag> <hashtag> homeschooling </hashtag> <url>"
16192,1463706115028369414,"@externalghost @takiwatangakare Don’t give up! Neurodiversity adds so much strength, in every field and profession. We got you boo.","<user> <user> don ’ t give up ! neurodiversity adds so much strength , in every field and profession . we got you boo ."
16195,1463704009500471298,'It's long been proven that the acceptance and integration of differences between team members generates a better outcome' 🤝 @FastCompany shares 3 methods for business leaders to consider #neurodiversity #inclusiveworkplaces #diversityandinclusion  https://t.co/iBXhf4llGf,' it ' s long been proven that the acceptance and integration of differences between team members generates a better outcome ' 🤝 <user> shares <number> methods for business leaders to consider <hashtag> neurodiversity </hashtag> <hashtag> inclusive workplace s </hashtag> <hashtag> diversity and inclusion </hashtag> <url>
16199,1463700744620544002,"Since I've learnt more about neurodiversity, I've realised that it's almost impossible for NDs to be dishonest, even when attempting to be untruthful, no matter how small it may seem like, it feels like it's going to eat you up and the truth is just waiting to explode","since i have learnt more about neurodiversity , i have realised that it ' s almost impossible for nds to be dishonest , even when attempting to be untruthful , no matter how small it may seem like , it feels like it ' s going to eat you up and the truth is just waiting to explode"
16206,1463682308121280517,"@MJNags This was a group effort of an incredible team of attorneys, @autselfadvocacy @Communica1st  @copaa and 4 extraordinary individual plaintiffs representing 5 neurodivergent children, also support from community. This is the way of the future for NDs, the Neurodiversity paradigm.","<user> this was a group effort of an incredible team of attorneys , <user> <user> <user> and <number> extraordinary individual plaintiffs representing <number> neurodivergent children , also support from community . this is the way of the future for nds , the neurodiversity paradigm ."
16212,1463677200230584322,@drmistercody I would call it neurodiversity rather than genius.,<user> i would call it neurodiversity rather than genius .
16213,1463677044806586372,"For parents and carers of children aged 5-10 years.

#edpsych4kids #SEN #SEND #dyslexia #dyscalculia #learning #parents #homelearning #memory #anxiety #reading #writing #maths #spelling #neurodiversity #inclusion #EHCP #SENBitesize",for parents and carers of children aged <number> - <number> years . <hashtag> edpsych4 kids </hashtag> <hashtag> sen </hashtag> <hashtag> send </hashtag> <hashtag> dyslexia </hashtag> <hashtag> dyscalculia </hashtag> <hashtag> learning </hashtag> <hashtag> parents </hashtag> <hashtag> home learning </hashtag> <hashtag> memory </hashtag> <hashtag> anxiety </hashtag> <hashtag> reading </hashtag> <hashtag> writing </hashtag> <hashtag> maths </hashtag> <hashtag> spelling </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> inclusion </hashtag> <hashtag> ehcp </hashtag> <hashtag> sen bitesize </hashtag>
16216,1463675834544312326,Parents of children with additional needs are always grateful for progress and not perfection #autism #asd #autismontario #autismspectrum #BeTheChange  #neurodiversity #endthestigma @autismONT @autismCanada @geneva_centre  @autism @AMHAwareness @Spectrum @ONTSpecialNeeds @ONTABA1 https://t.co/ma9YJ5UiAH,parents of children with additional needs are always grateful for progress and not perfection <hashtag> autism </hashtag> <hashtag> asd </hashtag> <hashtag> autism ontario </hashtag> <hashtag> autism spectrum </hashtag> <hashtag> be the change </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> end the stigma </hashtag> <user> <user> <user> <user> <user> <user> <user> <user> <url>
16219,1463825201003642886,"About to attend @npaa_uk &amp; @PoliceChiefs Neurodiversity Conference on Dyspraxia.

Let's see what can be learnt and then taken forward and make the future better for @NorthantsPolice

#Neurodiversity #Neurodivergent #dyspraxia #conference",about to attend <user> & <user> neurodiversity conference on dyspraxia . let us see what can be learnt and then taken forward and make the future better for <user> <hashtag> neurodiversity </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> dyspraxia </hashtag> <hashtag> conference </hashtag>
16222,1463824331784523777,Neurodiversity is going to be the new awful culture war screaming match isn't it? https://t.co/4pYv0yzp2q,neurodiversity is going to be the new awful culture war screaming match is not it ? <url>
16226,1463821432362778625,"Thank you. 🙏🌈♾🍁

#autism #autistic #aspergers #neurodiversity #autismacceptance #autismawareness #diversity https://t.co/parvHHzC1I",thank you . 🙏 🌈 ♾ 🍁 <hashtag> autism </hashtag> <hashtag> autistic </hashtag> <hashtag> aspergers </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism acceptance </hashtag> <hashtag> autism awareness </hashtag> <hashtag> diversity </hashtag> <url>
16227,1463821361302884356,"An interesting listen this morning! 
“If the employee has got a difficulty, why would you not want to address the difficulties they’ve got and support them?”
https://t.co/fmOm4Ay9F7","an interesting listen this morning ! “ if the employee has got a difficulty , why would you not want to address the difficulties they ’ ve got and support them ? ” <url>"
16228,1463819964830388227,“There needs to be a more holistic view on how people view neurodiversity at university.” says @millzymai at the #THELive https://t.co/g6ajtatU5S,“ there needs to be a more holistic view on how people view neurodiversity at university . ” says <user> at the <hashtag> the live </hashtag> <url>
16229,1463818582085799938,We have a new vacancy - Neurodiversity Programme Manager at Hertfordshire Community NHS Trust. Click here to apply: https://t.co/O8sUGhm4Eu #Hertsjobs #Hertfordshire #NHS,we have a new vacancy - neurodiversity programme manager at hertfordshire community <allcaps> nhs </allcaps> trust . click here to apply : <url> <hashtag> hertsjobs </hashtag> <hashtag> hertfordshire </hashtag> <hashtag> nhs </hashtag>
16234,1463815882942070787,Some parents ask whether a formal diagnosis will help their child? I talk more about this here: https://t.co/mNYtuYddi1,some parents ask whether a formal diagnosis will help their child ? i talk more about this here : <url>
16238,1463809690161369092,"Very few things are as powerful as a parent who truly believes in their child. 💪

#parenting #children #thursdaythoughts #neurodiversity https://t.co/77QTUtiqGJ",very few things are as powerful as a parent who truly believes in their child . 💪 <hashtag> parenting </hashtag> <hashtag> children </hashtag> <hashtag> thursday thoughts </hashtag> <hashtag> neurodiversity </hashtag> <url>
16239,1463809688915484676,"🌟Shout out to St Joseph Elementary School in Kelowna, Canada for registering to take part in Neurodiversity Celebration Week 2022🌟

#NeurodiversityCelebrationWeek
#NeurodiversityWeek

@stjosephkelowna https://t.co/kh60II5TmG","🌟 shout out to st joseph elementary school in kelowna , canada for registering to take part in neurodiversity celebration week <number> 🌟 <hashtag> neurodiversity celebration week </hashtag> <hashtag> neurodiversity week </hashtag> <user> <url>"
16244,1463806136147132428,"We are dedicated to supporting our staff and students affected by disability, chronic illness and neurodiversity, many of which are invisible. We encourage all to get involved with WIN Access to promote a supportive environment for all. https://t.co/3JJtuKSP4s","we are dedicated to supporting our staff and students affected by disability , chronic illness and neurodiversity , many of which are invisible . we encourage all to get involved with <allcaps> win </allcaps> access to promote a supportive environment for all . <url>"
16245,1463805621271248902,"@PhoenixGroupUK @BritishInsurers A very welcome report, in my former @cabinetofficeuk @DisabilityGovUK Ambassador role lack of Menopause, Endometriosis &amp; Neurodiversity workplace support &amp; reasonable adjustment were 3 key issues that stood out when I sought Insurance Sector National Disability Strategy input.","<user> <user> a very welcome report , in my former <user> <user> ambassador role lack of menopause , endometriosis & neurodiversity workplace support & reasonable adjustment were <number> key issues that stood out when i sought insurance sector national disability strategy input ."
16247,1463804240472821766,"@shadygiz Welcome to the Neurodiversity club, be loud and proud as you are a blue 💙","<user> welcome to the neurodiversity club , be loud and proud as you are a blue 💙"
16249,1463803425968242693,"@ShayneHRay A very welcome report, in my former @cabinetofficeuk @DisabilityGovUK Ambassador role lack of Menopause, Endometriosis &amp; Neurodiversity workplace support &amp; reasonable adjustment were 3 key issues that stood out when I sought Insurance Sector National Disability Strategy input.","<user> a very welcome report , in my former <user> <user> ambassador role lack of menopause , endometriosis & neurodiversity workplace support & reasonable adjustment were <number> key issues that stood out when i sought insurance sector national disability strategy input ."
16252,1463800761339494407,"Wow 15,000!!

Do you think we can get to 100,000 before the end on December? 

Please sign if you havent already and share share share!!

#MonthsNotYears #Autism #neurodiversity #autismawareness #camhscrisis 

https://t.co/3QEydMzJzn",wow <number> ! <repeated> do you think we can get to <number> before the end on december ? please sign if you havent already and share share share ! <repeated> <hashtag> months not years </hashtag> <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism awareness </hashtag> <hashtag> camhs crisis </hashtag> <url>
16254,1463800443541368838,"A lovely comic about #ADHDautism by @Schnumn – give her a follow if you haven't already, her comics about #neurodiversity are stellar! ✨ https://t.co/6tS2A0Pz1G","a lovely comic about <hashtag> adh dautism </hashtag> by <user> – give her a follow if you have not already , her comics about <hashtag> neurodiversity </hashtag> are stellar ! ✨ <url>"
16255,1463798841073934340,@profamandakirby Profoundly disappointing &amp; cynical journalism that has completely misinterpreted and missed the point of what neurodiversity is about,<user> profoundly disappointing & cynical journalism that has completely misinterpreted and missed the point of what neurodiversity is about
16256,1463798466539307011,@Beth_Tastic @Lisa_SEND Very true. I’ll also say my son @ColeMiddler now 16 is fighting for better understanding of neurodiversity within mainstream. Here is a piece of his written work on how he felt in mainstream. His blog and speech is on the ADHD foundation website. It even opened my eyes. https://t.co/W7OJf2uJ2n,<user> <user> very true . i ’ ll also say my son <user> now <number> is fighting for better understanding of neurodiversity within mainstream . here is a piece of his written work on how he felt in mainstream . his blog and speech is on the <allcaps> adhd </allcaps> foundation website . it even opened my eyes . <url>
16262,1463795700865679360,"Zetetick's London Heart

Zetetick’s London office is based in Croydon and covers all of the Croydon and South London areas. We are the largest supplier of supported living housing in https://t.co/cRvNXcRgbN #supportedliving #learningdisabilities #neurodiversity #autismlove",zetetick ' s london heart zetetick ’ s london office is based in croydon and covers all of the croydon and south london areas . we are the largest supplier of supported living housing in <url> <hashtag> supported living </hashtag> <hashtag> learning disabilities </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism love </hashtag>
16267,1463794518197690369,Go on Judy! You tell ‘em! Shocking journalism about at the moment on neurodiversity and particularly autism. https://t.co/P02bbByEy4,go on judy ! you tell ‘ em ! shocking journalism about at the moment on neurodiversity and particularly autism . <url>
16269,1463792801750081538,"The styling of neurodiversity as ‘neuro-diversity’ in this article others our community. 

The tone of this piece also doesn’t reflect that neurological differences are human, normal.

I’m now speaking with the members of @NeuroMediaCom as to whether to consult the @MailOnline. https://t.co/wniUHrD8Vb","the styling of neurodiversity as ‘ neuro - diversity ’ in this article others our community . the tone of this piece also doesn ’ t reflect that neurological differences are human , normal . i ’ m now speaking with the members of <user> as to whether to consult the <user> . <url>"
16274,1463790228229996544,@RAEngNews  2021 Rooke award went to #GoogleCloud's @LaraSuzuki who is #autistic. She tells @trevor_cox why companies need to embrace #neurodiversity in the workplace #WomeninSTEM #WomeninTechnology #autismawareness #UCL https://t.co/mdEwDGjs4r https://t.co/klt5GdZB0o,<user> <number> rooke award went to <hashtag> google cloud </hashtag> ' s <user> who is <hashtag> autistic </hashtag> . she tells <user> why companies need to embrace <hashtag> neurodiversity </hashtag> in the workplace <hashtag> womenin stem </hashtag> <hashtag> womenin technology </hashtag> <hashtag> autism awareness </hashtag> <hashtag> ucl </hashtag> <url> <url>
16276,1463788986103738373,"We are unnerved by this @DailyMail article that undermines neurodiversity and are seeking clarification as to guidance sought before publication. 

https://t.co/rK0us9O7Of",we are unnerved by this <user> article that undermines neurodiversity and are seeking clarification as to guidance sought before publication . <url>
16279,1463785895522451458,"Thread by @AutSciPerson on Thread Reader App – Thread Reader App . A really great thread for all ⁦@thecsp⁩ staff and members to remind us how to ensure equality, diversity and inclusion with neurodiversity 👇🏻👇🏻👇🏻  https://t.co/W9sjqF3HQr","thread by <user> on thread reader app – thread reader app . a really great thread for all ⁦ <user> ⁩ staff and members to remind us how to ensure equality , diversity and inclusion with neurodiversity 👇 🏻 👇 🏻 👇 🏻 <url>"
16282,1463784422449291264,"@profamandakirby The telegraph never seem to have an understanding neurodiversity. Obviously never speak to the people who deal with this daily or the professionals, parents or carers trying to change this perspective.","<user> the telegraph never seem to have an understanding neurodiversity . obviously never speak to the people who deal with this daily or the professionals , parents or carers trying to change this perspective ."
16285,1463780227499401216,"In the context of the larger neurodiversity and mental health movements, we deeply need to value the testimony of people's experiences. Especially when those experiences differ from our own.","in the context of the larger neurodiversity and mental health movements , we deeply need to value the testimony of people ' s experiences . especially when those experiences differ from our own ."
16287,1463779629718724609,"Amazing work in Wales with the whole system approach, whole school approach and ALN Code …..but we must align policy for #neurodiversity to #earlyhelp and move away from just a medical model &amp; support all learners. 

@JulieMorganLAB @lynne_neagle @wgmin_education https://t.co/51OSOxlyEI","amazing work in wales with the whole system approach , whole school approach and <allcaps> aln </allcaps> code … . <repeated> but we must align policy for <hashtag> neurodiversity </hashtag> to <hashtag> early help </hashtag> and move away from just a medical model & support all learners . <user> <user> <user> <url>"
16292,1463779201643810817,"How often do you read blogs?

https://t.co/pxehI5jYk8

#readingcommunity #readingisfun #readingforpleasure #Blog #blogging #Python #programmer #Neurodiversity #ActuallyAutistic #DataScience #Bioinformatics #twitterpoll",how often do you read blogs ? <url> <hashtag> reading community </hashtag> <hashtag> reading is fun </hashtag> <hashtag> reading for pleasure </hashtag> <hashtag> blog </hashtag> <hashtag> blogging </hashtag> <hashtag> python </hashtag> <hashtag> programmer </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> actually autistic </hashtag> <hashtag> data science </hashtag> <hashtag> bioinformatics </hashtag> <hashtag> twitter poll </hashtag>
16293,1463778975268884480,Have you heard the latest episode of The Dyslexia Life Hacks Show? We talk to Nicola James about @LexxicLtd and how to make the workplace better for #dyslexics. https://t.co/H1wT31vktZ,have you heard the latest episode of the dyslexia life hacks show ? we talk to nicola james about <user> and how to make the workplace better for <hashtag> dyslexics </hashtag> . <url>
16301,1463775180170403849,"@purrrmeowpurrr @NeuroRebel Neurodiversity should be studied, not fixed. I don't want a cure - just tweak my operating system. I'm a proud genetic mutation.","<user> <user> neurodiversity should be studied , not fixed . i do not want a cure - just tweak my operating system . i am a proud genetic mutation ."
16302,1463775145013751808,"Neurodiversity should be studied, not fixed. I don't want a cure - just tweak my operating system. I'm a proud genetic mutation. https://t.co/8XdoHBV5y6","neurodiversity should be studied , not fixed . i do not want a cure - just tweak my operating system . i am a proud genetic mutation . <url>"
16303,1463775095051202562,"""These innovations are also often much less expensive than projects requiring millions of dollars in federal funding."" - Steve Silberman, #Neurotribes
2/2
#Autism #ActuallyAutistic #Neurodiversity #StopSpectrum10K #BoycottSpectrum10K",""" these innovations are also often much less expensive than projects requiring millions of dollars in federal funding . "" - steve silberman , <hashtag> neurotribes </hashtag> <number> / <number> <hashtag> autism </hashtag> <hashtag> actually autistic </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> stop spectrum 10 k </hashtag> <hashtag> boycott spectrum 10 k </hashtag>"
16311,1463866749972094982,"🔴🔴🔴ICYMI 🔴🔴🔴

This week we hosted our second Inclusivity Works Lunch and Learn. This time we looked at Neurodiversity in the workplace, ran by @geniuswithinCIC . 

See the link below for a recap of what was discussed:

https://t.co/rgz3XEh8cP https://t.co/gLetevlDW0","🔴 🔴 🔴 <allcaps> icymi </allcaps> 🔴 🔴 🔴 this week we hosted our second inclusivity works lunch and learn . this time we looked at neurodiversity in the workplace , ran by <user> . see the link below for a recap of what was discussed : <url> <url>"
16312,1463866064303964170,"@tahira_sunshine @minna_eii Talking about it for sure.

Need to build into development of supervisors/managers/leaders too.

ACAS has some good resources https://t.co/52Ej4qLKSM",<user> <user> talking about it for sure . need to build into development of supervisors / managers / leaders too . <allcaps> acas </allcaps> has some good resources <url>
16313,1463865066164523017,"It's crucial to overprepare for therapy: https://t.co/FQihSxAME8
#yourlearner #autism #autismawareness #specialneeds #mentalhealth #neurodiversity #specialeducation #teletherapy #speechtherapy #telehealth
For more info visit https://t.co/rmuLbHKc3f and https://t.co/v6YaKv14W2. https://t.co/7XxMV1SUuF",it ' s crucial to overprepare for therapy : <url> <hashtag> your learner </hashtag> <hashtag> autism </hashtag> <hashtag> autism awareness </hashtag> <hashtag> special needs </hashtag> <hashtag> mental health </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> special education </hashtag> <hashtag> tele therapy </hashtag> <hashtag> speech therapy </hashtag> <hashtag> telehealth </hashtag> for more info visit <url> and <url> <url>
16317,1463864684436766722,"Some more pages from my new comic ‘Zines Saved my Life’.
https://t.co/ZhYOo83tme

#comics #zines #queercomics #graphicmedicine #graphicmemoir #neurodiversity #neuroqueer #queerart https://t.co/a0sTnrDFQc",some more pages from my new comic ‘ zines saved my life ’ . <url> <hashtag> comics </hashtag> <hashtag> zines </hashtag> <hashtag> queer comics </hashtag> <hashtag> graphic medicine </hashtag> <hashtag> graphic memoir </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> neuro queer </hashtag> <hashtag> queer art </hashtag> <url>
16321,1463863092295741442,I'm looking for recommendations of good children's/young adult books where the main characters are neurodiverse. Can you help? #Neurodiversity #autistic #ActuallyAutistic #ADHD #dyslexia,i am looking for recommendations of good children ' s / young adult books where the main characters are neurodiverse . can you help ? <hashtag> neurodiversity </hashtag> <hashtag> autistic </hashtag> <hashtag> actually autistic </hashtag> <hashtag> adhd </hashtag> <hashtag> dyslexia </hashtag>
16322,1463862696537989121,"Climate crisis - what can we do?

As the annual World Economic Forum gathers in #Davos20 the issue of climate crisis has grabbed the headlines, spearheaded by young activists. https://t.co/EMwCMUMgqc #supportedliving #learningdisabilities #inclusion #neurodiversity #autismlove","climate crisis - what can we do ? as the annual world economic forum gathers in <hashtag> davos 20 </hashtag> the issue of climate crisis has grabbed the headlines , spearheaded by young activists . <url> <hashtag> supported living </hashtag> <hashtag> learning disabilities </hashtag> <hashtag> inclusion </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism love </hashtag>"
16325,1463861818602885122,Here is a sneak peek of Chapter 1 in Scheherazade’s story. Want to delve into the story? Follow us to stay updated on the public launch happening 1 December! #SSEA2021 #neurodiversity #autistic #AutisticArtist https://t.co/x2xAtlN4Gi,here is a sneak peek of chapter <number> in scheherazade ’ s story . want to delve into the story ? follow us to stay updated on the public launch happening <date> ! <hashtag> ssea 2021 </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autistic </hashtag> <hashtag> autistic artist </hashtag> <url>
16327,1463860580998123523,"Was on a Neurodiversity training this morning and increasingly think these voluntary training sessions for awareness only appeal to those who are somewhat clued on the subject. 
How do we reach those who has no interest in the topic, living daily with their unconscious bias?","was on a neurodiversity training this morning and increasingly think these voluntary training sessions for awareness only appeal to those who are somewhat clued on the subject . how do we reach those who has no interest in the topic , living daily with their unconscious bias ?"
16331,1463858222109011977,"Launching 🚀🚀🚀🚀

Starling Gaming Group!

Join our Discord server, make friends and play your favourite games together!

For neurodivergent young people aged 13-17 and 18-25.

Safely moderated by us 🔐 

To find out more email helen@starlingcio.org.uk

#neurodiversity #gaming https://t.co/LQCSNo5tUI","launching 🚀 🚀 🚀 🚀 starling gaming group ! join our discord server , make friends and play your favourite games together ! for neurodivergent young people aged <number> - <number> and <number> - <number> . safely moderated by us 🔐 to find out more email <email> <hashtag> neurodiversity </hashtag> <hashtag> gaming </hashtag> <url>"
16334,1463855757414256641,"💻 WEBINAR: 'Are we getting Disability and Neurodiversity Inclusion right?' in partnership with Auto Trader Life  💻

On 9th Dec at 11am we'll be joined on this powerful discussion by guest speaker Paul White (CEO at Hidden Disabilities).

REGISTER HERE: https://t.co/Nit0xwMMdD https://t.co/fPq2EiCbHN",💻 <allcaps> webinar </allcaps> : ' are we getting disability and neurodiversity inclusion right ? ' in partnership with auto trader life 💻 on 9 th dec at <time> we will be joined on this powerful discussion by guest speaker paul white ( <allcaps> ceo </allcaps> at hidden disabilities ) . <allcaps> register here </allcaps> : <url> <url>
16335,1463855753228341251,"It's time for another weekly wellbeing check-in- how is everyone feeling at this stage in the week? Remember how important it is to take into account your own wellbeing, and that you are seen and heard.

#uniquelytakeyourplace #Wellbeing #Neurodiversity https://t.co/yfxzYUcxbD","it ' s time for another weekly wellbeing check - in - how is everyone feeling at this stage in the week ? remember how important it is to take into account your own wellbeing , and that you are seen and heard . <hashtag> uniquely take your place </hashtag> <hashtag> wellbeing </hashtag> <hashtag> neurodiversity </hashtag> <url>"
16337,1463855516438958085,"Repeat after me, “People with ADHD are tired AF because regulating their brains sometimes requires them to do stuff that isn’t the thing they’re trying to do… just so they can get to the thing. It isn’t a lack of attention or focus.” Be kind and embrace #Neurodiversity https://t.co/YmTxiZiHn2","repeat after me , “ people with <allcaps> adhd </allcaps> are tired af because regulating their brains sometimes requires them to do stuff that isn ’ t the thing they ’ re trying to do … just so they can get to the thing . it isn ’ t a lack of attention or focus . ” be kind and embrace <hashtag> neurodiversity </hashtag> <url>"
16339,1463854988841603072,"🌟Shout out to Smithdown Primary School in Liverpool for registering to take part in Neurodiversity Celebration Week 2022🌟

#NeurodiversityCelebrationWeek
#NeurodiversityWeek

@SmithdownPrimR https://t.co/bW0HuoWxut",🌟 shout out to smithdown primary school in liverpool for registering to take part in neurodiversity celebration week <number> 🌟 <hashtag> neurodiversity celebration week </hashtag> <hashtag> neurodiversity week </hashtag> <user> <url>
16341,1463854242398187523,"We're excited to attend the @cypnow Awards this evening as a nominee for our Pupil Leadership and LIFE Programme. 

We're so proud of the positive impact this programme has on our pupils.

#neurodiversity #NeverGiveUp #LIFESkills #Children #YoungPeople https://t.co/z0EvdSkiAC",we are excited to attend the <user> awards this evening as a nominee for our pupil leadership and <allcaps> life </allcaps> programme . we are so proud of the positive impact this programme has on our pupils . <hashtag> neurodiversity </hashtag> <hashtag> never give up </hashtag> <hashtag> life skills </hashtag> <hashtag> children </hashtag> <hashtag> young people </hashtag> <url>
16351,1463847994571169792,"How many of you are autistic/neurodivergent (ND) and a programmer?

https://t.co/pxehI5jYk8

#ActuallyAutistic #programming #WomenWhoCode #DisabledinSTEM #Data #DataAnalytics #DataScience #Bioinformatics #Statistics #Python #Neurodiversity #Neurodivergent #Coding",how many of you are autistic / neurodivergent ( nd ) and a programmer ? <url> <hashtag> actually autistic </hashtag> <hashtag> programming </hashtag> <hashtag> women who code </hashtag> <hashtag> disabledin stem </hashtag> <hashtag> data </hashtag> <hashtag> data analytics </hashtag> <hashtag> data science </hashtag> <hashtag> bioinformatics </hashtag> <hashtag> statistics </hashtag> <hashtag> python </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> coding </hashtag>
16361,1463842563346075661,"I'd love to go back to 2019, when neurodiversity was the next frontier of inclusion that employers were starting to focus on, instead of 2021 where we find ourselves the next frontier of being attacked for existing.

We've always been here, some of us were lost and are now found. https://t.co/J2VDReUqNM","i ' d love to go back to <number> , when neurodiversity was the next frontier of inclusion that employers were starting to focus on , instead of <number> where we find ourselves the next frontier of being attacked for existing . we have always been here , some of us were lost and are now found . <url>"
16362,1463841395756601350,"Hey, do you remember Beauty In Diversity (MMM #155)?

'Neurodiversity may be difficult, but we'll get the support you need together.'

YouTube
https://t.co/LAzkofMJB7

Midnyte Palace
https://t.co/3CphyzxGTp

Vanilla Audio
https://t.co/IGPvWb9b6Y

Patreon
https://t.co/4wZyAiD6jW https://t.co/VGFAdgoQtS","hey , do you remember beauty in diversity ( <allcaps> m <elongated> </allcaps> # <number> ) ? ' neurodiversity may be difficult , but we will get the support you need together . ' youtube <url> midnyte palace <url> vanilla audio <url> patreon <url> <url>"
