,tweet_id,text,tokenized_text
13374,1475791775730212866,"@Yorkshiremicker @steveeejg It's not the same thing as a phone call. Appropriate adult is for people with a learning disability or neurodiversity, like the OP, and phonecall or not, it's still a right.","<user> <user> it ' s not the same thing as a phone call . appropriate adult is for people with a learning disability or neurodiversity , like the op , and phonecall or not , it ' s still a right ."
13375,1475790774671454213,Numb…. #bipolar #depression #sadness #autism #Neurodivergent #bipolardisorder #Neurodiversity https://t.co/KmBE6p748Q,numb … . <hashtag> bipolar </hashtag> <hashtag> depression </hashtag> <hashtag> sadness </hashtag> <hashtag> autism </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> bipolar disorder </hashtag> <hashtag> neurodiversity </hashtag> <url>
13380,1475784661674741762,Case Study in Neurodiversity-Affirming Care: A Toddler with Childhood Apraxia of Speech - Therapist Neurodiversity Collective https://t.co/bUv7Z4GEvw,case study in neurodiversity - affirming care : a toddler with childhood apraxia of speech - therapist neurodiversity collective <url>
13381,1475784641047056392,"This group coaching and accountability group aims to teach you what forms of accountability work FOR YOU and how to supercharge them.

Read more 👉 https://t.co/WRskvLbAuj

#Discount #accountability #WorkingOutLoud #GroupCoaching #ADHD #ADHDCoaching #Neurodiversity https://t.co/hj1TtZcAjr",this group coaching and accountability group aims to teach you what forms of accountability work <allcaps> for you </allcaps> and how to supercharge them . read more 👉 <url> <hashtag> discount </hashtag> <hashtag> accountability </hashtag> <hashtag> working out loud </hashtag> <hashtag> group coaching </hashtag> <hashtag> adhd </hashtag> <hashtag> adhd coaching </hashtag> <hashtag> neurodiversity </hashtag> <url>
13384,1475781841579913222,"A really useful article on Neurodiversity for research and practice https://t.co/2Jen18wT4G @RCSLTlearn @SINetwork @asi_wise @DivergentSLT @Melaniespeechie @RADLDcam 
Sensory Integration Therapy (SIT) can be supportive= opportunities for physical, sensory &amp; emotional regulation https://t.co/voZSYoQlSq","a really useful article on neurodiversity for research and practice <url> <user> <user> <user> <user> <user> <user> sensory integration therapy ( <allcaps> sit </allcaps> ) can be supportive = opportunities for physical , sensory & emotional regulation <url>"
13386,1475777318169755648,"@kate_griggs @MadeByDyslexia Done &amp; shared. As a employer, HR, proud dyslexic and mother to a dyslexic kid I can’t stress enough the criticality of a increase in awareness and understanding of the strength &amp; skills of neurodiversity in the workplace and that this starts in school. 
Super fan of what u do.","<user> <user> done & shared . as a employer , hr , proud dyslexic and mother to a dyslexic kid i can ’ t stress enough the criticality of a increase in awareness and understanding of the strength & skills of neurodiversity in the workplace and that this starts in school . super fan of what u do ."
13387,1475775958204686337,"Any #ActuallyAutistic folks want to answer this survey? I'm writing a thesis on Neurodiversity and I need to hear some voices.
https://t.co/NhGeQTkHYm",any <hashtag> actually autistic </hashtag> folks want to answer this survey ? i am writing a thesis on neurodiversity and i need to hear some voices . <url>
13389,1475775585729273864,"19/ @SimonKnight100 and @CHFnevergivesup for leadership, wisdom and the 'how to' in the face of often impossible odds. If they can, we can. @profamandakirby for constantly reframing the view about neurodiversity, and @NCWeek for the annual neurodiversity celebration week so many","<number> / <user> and <user> for leadership , wisdom and the ' how to ' in the face of often impossible odds . if they can , we can . <user> for constantly reframing the view about neurodiversity , and <user> for the annual neurodiversity celebration week so many"
13391,1475771934100967424,"@guardian “Neurodiversity refers to the idea that neurological differences, such as those seen in autism or ADHD, reflect normal variations in brain development. Neurodiversity is often contrasted with the “medical model.” https://t.co/ZJGRZlav4Z","<user> “ neurodiversity refers to the idea that neurological differences , such as those seen in autism or <allcaps> adhd </allcaps> , reflect normal variations in brain development . neurodiversity is often contrasted with the “ medical model . ” <url>"
13392,1475771580336644096,"@guardian “The neurodiversity movement is a social justice movement pushing for a shift away from the default pathologizing of mental, developmental, and cognitive disability, and towards what I have called a social ecological approach to understanding disablement.”
https://t.co/A2mn4u7r21","<user> “ the neurodiversity movement is a social justice movement pushing for a shift away from the default pathologizing of mental , developmental , and cognitive disability , and towards what i have called a social ecological approach to understanding disablement . ” <url>"
13393,1475771521809457154,"Neurodiversity and the problem with labels. Neurodiversity entails acceptance and, in its purest form, is inseparable from acceptance of human cognitive diversity in general https://t.co/17g20RikPj","neurodiversity and the problem with labels . neurodiversity entails acceptance and , in its purest form , is inseparable from acceptance of human cognitive diversity in general <url>"
13394,1475771215868358657,"@guardian “At the very least, incorrect use of terminology can make a writer or speaker appear ignorant, or an unreliable source of information, in the eyes of those who do understand the meanings of the terms.”

https://t.co/3JVHyvXDQv","<user> “ at the very least , incorrect use of terminology can make a writer or speaker appear ignorant , or an unreliable source of information , in the eyes of those who do understand the meanings of the terms . ” <url>"
13395,1475769566865367044,"Many of us find the Christmas period feels overwhelming and disorientating. 
Why not make time for some familiar and predictable activities today?
A favourite walk, familiar clothes, usual bath or bedtime routine, and a simple meal….
#autism #Christmas #neurodiversity https://t.co/7yqP00tGTl","many of us find the christmas period feels overwhelming and disorientating . why not make time for some familiar and predictable activities today ? a favourite walk , familiar clothes , usual bath or bedtime routine , and a simple meal … . <hashtag> autism </hashtag> <hashtag> christmas </hashtag> <hashtag> neurodiversity </hashtag> <url>"
13396,1475765507143966720,"For Blog #147, I discuss the importance of writing ""Thank You"" notes to someone after a holiday, birthday or milestone.

https://t.co/uSZan88MPD

@AutismTree @ucfoundation @MyAutismConn @FI_Inc @BarcellonaR  

#AUTISM #NEURODIVERSITY #INCLUSION #DISABILITY #DIVERSITY #EQUALITY","for blog # <number> , i discuss the importance of writing "" thank you "" notes to someone after a holiday , birthday or milestone . <url> <user> <user> <user> <user> <user> <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> inclusion </hashtag> <hashtag> disability </hashtag> <hashtag> diversity </hashtag> <hashtag> equality </hashtag>"
13397,1475760956022140933,"Here at Adjust we believe that the 4 -1 ratio of males to females being diagnosed with autism is misleading.
Read more in our blog Autism, Women and Work https://t.co/n4grWFHQJg
#Neurodiversity #NeurodiversityAtWork #NeurodiversityUnderstood https://t.co/Hinsyk7Uf8","here at adjust we believe that the <number> - <number> ratio of males to females being diagnosed with autism is misleading . read more in our blog autism , women and work <url> <hashtag> neurodiversity </hashtag> <hashtag> neurodiversity at work </hashtag> <hashtag> neurodiversity understood </hashtag> <url>"
13400,1475754966799175680,@TonyASDorAFC Everyone is neurodiverse. I would recommend this piece: https://t.co/3JVHyvXDQv,<user> everyone is neurodiverse . i would recommend this piece : <url>
13401,1475753994735611911,"💬 An amazing quote from Louise Hart
- 
💛 If you'd like to support my mission of providing a brand new communication tool to support Autistic children, you can donate to https://t.co/iMBTKrJzkQ 
-
 #neurodiversity #neurodivergent #autismmoms #autisticprideAnd https://t.co/rnudS964To","💬 an amazing quote from louise hart - 💛 if you ' d like to support my mission of providing a brand new communication tool to support autistic children , you can donate to <url> - <hashtag> neurodiversity </hashtag> <hashtag> neuro divergent </hashtag> <hashtag> autism mom s </hashtag> <hashtag> autisticpride and </hashtag> <url>"
13408,1475736829144055811,"@transwidows When I worked to assess children, my colleagues and I pricked up our ears when parents told us their small boys were obsessed with Thomas The Tank.  It was often an early sign of autism spectrum.   We need loads more research into managing neurodiversity throughout life.","<user> when i worked to assess children , my colleagues and i pricked up our ears when parents told us their small boys were obsessed with thomas the tank . it was often an early sign of autism spectrum . we need loads more research into managing neurodiversity throughout life ."
13411,1475729698575597569,"@LiberateNDs Halo! here is your unroll: How to be a neurodiversity ally, even if you’re not neurodivergent -… https://t.co/4RTVpM6hFN Have a good day. 🤖","<user> halo ! here is your unroll : how to be a neurodiversity ally , even if you ’ re not neurodivergent - … <url> have a good day . 🤖"
13413,1475728351461576709,"ADHD is not funny. People who live with it suffer daily from many difficulties in their lives. Same with any other form of neurodiversity, mental health conditions, or personality disorders.","<allcaps> adhd </allcaps> is not funny . people who live with it suffer daily from many difficulties in their lives . same with any other form of neurodiversity , mental health conditions , or personality disorders ."
13418,1475724382374969348,I only understand sarcasm if it’s very obvious. Sometimes other things have to be very obvious too for me to understand them tbh &amp; I’m not sure if that’s due to trauma or my neurodiversity or both but ppl act weird in my eyes . They just b weird &amp; ion like it,i only understand sarcasm if it ’ s very obvious . sometimes other things have to be very obvious too for me to understand them tbh & i ’ m not sure if that ’ s due to trauma or my neurodiversity or both but ppl act weird in my eyes . they just b weird & ion like it
13419,1475720972753846276,It does seem that often ppl r doing anything to get likes &amp; views so there’s so much strange content that’s either straight up abusive or implying it &amp; but then some ppl r using sarcasm to make a point . This is when my own neurodiversity sets in &amp; Im often seriously lost,it does seem that often ppl r doing anything to get likes & views so there ’ s so much strange content that ’ s either straight up abusive or implying it & but then some ppl r using sarcasm to make a point . this is when my own neurodiversity sets in & im often seriously lost
13420,1475720291875803137,"Part of my bouquet of disability and neurodiversity means I watch a ton of stuff. I loved ""Kung Fu: TLC"" as a kid. It was hot (and racist) garbage, and I knew that Vanishing Son was WAY better and also, it was some minor media attention for Asian Americans when we had little.","part of my bouquet of disability and neurodiversity means i watch a ton of stuff . i loved "" kung fu : <allcaps> tlc </allcaps> "" as a kid . it was hot ( and racist ) garbage , and i knew that vanishing son was <allcaps> way </allcaps> better and also , it was some minor media attention for asian americans when we had little ."
13426,1475712890367713281,"We totally agree, @stevesilberman! 

How often do we look at someone with autism, dyslexia, or any neurodivergent condition&amp; call 'em ‘bechara’? Mainstream culture 'standardises' neurodiversity &amp; it must be spoken about! 

PS- Follow @PakhiDaswani to continue reading more pieces! https://t.co/yuZ5jEVIb5","we totally agree , <user> ! how often do we look at someone with autism , dyslexia , or any neurodivergent condition & call ' em ‘ bechara ’ ? mainstream culture ' standardises ' neurodiversity & it must be spoken about ! ps - follow <user> to continue reading more pieces ! <url>"
13427,1475708391062491143,"Stir up what?

I'm sorry to admit that I'd never heard of stir up Sunday before... but it is a tradition that harks back to Victorian times when the family would gather together https://t.co/VwJJhUTC7W #supportedliving #learningdisabilities #inclusion #neurodiversity #autismlove",stir up what ? i am sorry to admit that i ' d never heard of stir up sunday before . <repeated> but it is a tradition that harks back to victorian times when the family would gather together <url> <hashtag> supported living </hashtag> <hashtag> learning disabilities </hashtag> <hashtag> inclusion </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism love </hashtag>
13428,1475707620065308675,@hollyrpeete @SheKnows You're a strong mom Holly. Kudos to Ryan to come clean about ADHD. Neurodiversity is a true strength we all should look at.,<user> <user> you are a strong mom holly . kudos to ryan to come clean about <allcaps> adhd </allcaps> . neurodiversity is a true strength we all should look at .
13429,1475706595820589058,Neurodivergence: Provoking a New Mind Sight - via @smedian_network #ArtificialIntelligence #Neurodiversity #Neuroscience #Humanity https://t.co/PABigQ38ks,neurodivergence : provoking a new mind sight - via <user> <hashtag> artificial intelligence </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> neuroscience </hashtag> <hashtag> humanity </hashtag> <url>
13431,1475705496309018625,"Perfect example if IT-related hobby-psychology.
Someone writes about neurodiversity and the solitution are tools for the introverted.

Why is so much arrogance regarding psychology in IT? https://t.co/kaAqbhVDwb",perfect example if it - related hobby - psychology . someone writes about neurodiversity and the solitution are tools for the introverted . why is so much arrogance regarding psychology in it ? <url>
13432,1475704588703793157,"@elixiriz Glad you feel better 🧡 that's the common misconception about autism, people describe it as abnormal but in reality it's just a term in Neurodiversity. People view differences as ""abnormal"" but everyone is different so that makes it normal. Hope I made sense 🧡","<user> glad you feel better 🧡 that ' s the common misconception about autism , people describe it as abnormal but in reality it ' s just a term in neurodiversity . people view differences as "" abnormal "" but everyone is different so that makes it normal . hope i made sense 🧡"
13433,1475702574590406656,"@mob__mentality @itst @knechtomat Pairing since 2000, Mob since 2006, yes. (You could have known this if you really read this thread).
Personality diversity != neurodiversity.
And introversion as the silver bullet of IT-hobby-psychologists has quite little to do with that. 1/2","<user> <user> <user> pairing since <number> , mob since <number> , yes . ( you could have known this if you really read this thread ) . personality diversity ! = neurodiversity . and introversion as the silver bullet of it - hobby - psychologists has quite little to do with that . <number> / <number>"
13436,1475700540285853706,"How many times do we look at someone a neurodivergent condition, and call them ‘bechara’? And Bollywood movies only play up this perception.
https://t.co/CPZo1iMB0I","how many times do we look at someone a neurodivergent condition , and call them ‘ bechara ’ ? and bollywood movies only play up this perception . <url>"
13437,1475696502508908544,"@elixiriz hiiii not an expert but ive read some stuff abt neurodiversity and it doesnt have to be ""good"" or ""bad"" it's just something that youve discovered about yourself
hope youll be able to talk this out with someone or sort your feelings out yourselffffff sending hugsss","<user> hi <elongated> not an expert but ive read some stuff abt neurodiversity and it doesnt have to be "" good "" or "" bad "" it ' s just something that youve discovered about yourself hope youll be able to talk this out with someone or sort your feelings out yourself <elongated> sending hugs <elongated>"
13439,1475693976946720771,"their opinion on neurodiversity is one of the few things I agree with the woke on, we need to be more inclusive of autistic people and the like","their opinion on neurodiversity is one of the few things i agree with the woke on , we need to be more inclusive of autistic people and the like"
13441,1475689331335434241,"Neurodiversity can be a workplace strength, if we make room for it More https://t.co/52D9gdW15U","neurodiversity can be a workplace strength , if we make room for it more <url>"
13442,1475688471599755266,"Phonics is an excellent place to start, but instruction should go beyond sounding out --
Teach to the gifts, not just the weakness!

DYSLEXIA TOOL KIT EXPANDED EDITION, Now Available! https://t.co/pd3IIiAuDV

#dyslexia #parenting #teaching #reading #dyslexicgifts #Neurodiversity https://t.co/kCm18sgf8K","phonics is an excellent place to start , but instruction should go beyond sounding out - - teach to the gifts , not just the weakness ! <allcaps> dyslexia tool kit expanded edition </allcaps> , now available ! <url> <hashtag> dyslexia </hashtag> <hashtag> parenting </hashtag> <hashtag> teaching </hashtag> <hashtag> reading </hashtag> <hashtag> dyslexic gifts </hashtag> <hashtag> neurodiversity </hashtag> <url>"
13454,1475676732812414981,Y’all better sign up for this webinar hosted by my homie @reese_byrne about neurodiversity. Be ready I am asking alllllllll the questions. https://t.co/xIUMtJ5n9l,y ’ all better sign up for this webinar hosted by my homie <user> about neurodiversity . be ready i am asking all <elongated> the questions . <url>
13455,1475674211347832836,Autism-There are those with Different abilities and those who haven’t found theirs yet. #autism #asd #autismontario #autismspectrum #BeTheChange  #neurodiversity #endthestigma @autismONT @autismCanada @geneva_centre  @autism @AMHAwareness @Spectrum @ONTSpecialNeeds @ONTABA1 https://t.co/ZddPoKMlLU,autism - there are those with different abilities and those who haven ’ t found theirs yet . <hashtag> autism </hashtag> <hashtag> asd </hashtag> <hashtag> autism ontario </hashtag> <hashtag> autism spectrum </hashtag> <hashtag> be the change </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> end the stigma </hashtag> <user> <user> <user> <user> <user> <user> <user> <user> <url>
13461,1475896595023597569,Happiness is a distant memory… #bipolar #depression #anxiety #Neurodiversity https://t.co/nYzPQIwHax,happiness is a distant memory … <hashtag> bipolar </hashtag> <hashtag> depression </hashtag> <hashtag> anxiety </hashtag> <hashtag> neurodiversity </hashtag> <url>
13462,1475896235013943299,"It isn’t a medical issue Bill. We’re talking about neurodiversity here. As such, it’s not something that can, or should, be cured. https://t.co/0KlqOWjvcr","it isn ’ t a medical issue bill . we ’ re talking about neurodiversity here . as such , it ’ s not something that can , or should , be cured . <url>"
13463,1475895602298998784,"@PretenDanRN Resources by and for Autistic people. We're a growing movement right now trying to create the structures necessary to replace the Autism Industrial Complex.

An overview and some links are here: https://t.co/Kgl4IgsFNv",<user> resources by and for autistic people . we are a growing movement right now trying to create the structures necessary to replace the autism industrial complex . an overview and some links are here : <url>
13469,1475889952311422978,"Out of area placements

The National Development Team for #Inclusion (NDTi) has just published its report 'Close to Home', reviewing out of area placements for adults with mental health https://t.co/XxUjrQfsMw #supportedliving #learningdisabilities #neurodiversity #autismlove","out of area placements the national development team for <hashtag> inclusion </hashtag> ( ndti ) has just published its report ' close to home ' , reviewing out of area placements for adults with mental health <url> <hashtag> supported living </hashtag> <hashtag> learning disabilities </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism love </hashtag>"
13471,1475889283127037960,"Blue Lace Agate Earrings with sterling silver chain tassel https://t.co/dItDJZ68oa
Made by my darling daughter who is on the Autism Spectrum. #neurodiversity #autismawareness 
#tassel #earrings #BlueLaceAgate #SterlingSilver #AutisticArtist #actuallyautistic #BohoStyle #handmade https://t.co/ossvebYsNW",blue lace agate earrings with sterling silver chain tassel <url> made by my darling daughter who is on the autism spectrum . <hashtag> neurodiversity </hashtag> <hashtag> autism awareness </hashtag> <hashtag> tassel </hashtag> <hashtag> earrings </hashtag> <hashtag> blue lace agate </hashtag> <hashtag> sterling silver </hashtag> <hashtag> autistic artist </hashtag> <hashtag> actually autistic </hashtag> <hashtag> boho style </hashtag> <hashtag> handmade </hashtag> <url>
13477,1475886025591382021,Autistic People Ask Questions to Get Answers – Period: https://t.co/yc7p1PCf37 #autism #actuallyautistic #neurodiversity #neurodivergent #autismparent #autismmom #autismdad Please RT https://t.co/YYxLQDAi15,autistic people ask questions to get answers – period : <url> <hashtag> autism </hashtag> <hashtag> actually autistic </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> neuro divergent </hashtag> <hashtag> autism parent </hashtag> <hashtag> autism mom </hashtag> <hashtag> autism dad </hashtag> please rt <url>
13478,1475885237750034432,"@autisms2021 @AutismTalkAspie This is why Im weary of judging whether someone has autism based on outward functionality, especially if they have a professional diagnosis.

My major criticism of the neurodiversity movement is all the positive talk, especially the ""its not a disability"" variety, comes off as","<user> <user> this is why im weary of judging whether someone has autism based on outward functionality , especially if they have a professional diagnosis . my major criticism of the neurodiversity movement is all the positive talk , especially the "" its not a disability "" variety , comes off as"
13481,1475883552113836039,"Prompt was  ""Start with the phrase: what an awful smell""

#creativewriting #writingprompt #depression #bipolarclub #Neurodiversity https://t.co/AnxE35ka5W","prompt was "" start with the phrase : what an awful smell "" <hashtag> creative writing </hashtag> <hashtag> writing prompt </hashtag> <hashtag> depression </hashtag> <hashtag> bipolar club </hashtag> <hashtag> neurodiversity </hashtag> <url>"
13485,1475880440787398662,"If you are considering year-end giving to autism orgs, please check out our guidelines for identifying orgs that truly support the best interests of autistic people &amp; their families, as well as ones that do not. With examples/explanations!

https://t.co/uSMyXygjKg #Neurodiversity","if you are considering year - end giving to autism orgs , please check out our guidelines for identifying orgs that truly support the best interests of autistic people & their families , as well as ones that do not . with examples / explanations ! <url> <hashtag> neurodiversity </hashtag>"
13486,1475879572918968323,Distant…. #bipolarclub #depression #anxiety #Autism #Neurodiversity https://t.co/7sujMmi9Iw,distant … . <hashtag> bipolar club </hashtag> <hashtag> depression </hashtag> <hashtag> anxiety </hashtag> <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <url>
13490,1475876125649915909,Autism kids ARE capable! Stay kind. #autism #asd #autismontario #autismspectrum #BeTheChange  #neurodiversity #endthestigma @autismspeaksCAN @autismONT @autismCanada @geneva_centre  @autism @AMHAwareness @Spectrum @ONTSpecialNeeds @ONTABA1 https://t.co/eDC7RExsVj,autism kids <allcaps> are </allcaps> capable ! stay kind . <hashtag> autism </hashtag> <hashtag> asd </hashtag> <hashtag> autism ontario </hashtag> <hashtag> autism spectrum </hashtag> <hashtag> be the change </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> end the stigma </hashtag> <user> <user> <user> <user> <user> <user> <user> <user> <user> <url>
13491,1475874400692015109,Throwback to one of our most popular blogs of 2021: https://t.co/c2WCu2DAFh,throwback to one of our most popular blogs of <number> : <url>
13492,1475874343662100486,Ishma Alexander-Huet discusses how neurodiversity frequently intersects with the barriers BIPOC face in the workplace. Read her blog here: https://t.co/G2WFGfU9yV https://t.co/DDxccMdPiD,ishma alexander - huet discusses how neurodiversity frequently intersects with the barriers <allcaps> bipoc </allcaps> face in the workplace . read her blog here : <url> <url>
13493,1475873621675372546,you are still trying to shove people you think behave uncomfortably out of the public. you’re still trying to Hide neurodiversity. // sanist slurs // you’re still trying to hide the crazies in the nut house and I AM VERY TIRED OF IT!,you are still trying to shove people you think behave uncomfortably out of the public . you ’ re still trying to hide neurodiversity . / / sanist slurs / / you ’ re still trying to hide the crazies in the nut house and <allcaps> i am very tired of it </allcaps> !
13495,1475872962154692617,"@the_calm_system Actually, the more accurate term would be neurodiversity. Many people conflate the two, but they are actually separate concepts with different creators. Neurodivergence includes every mental health disorder (which makes it essentially useless). Here’s my thread about it. https://t.co/Tmk8vyg3RF","<user> actually , the more accurate term would be neurodiversity . many people conflate the two , but they are actually separate concepts with different creators . neurodivergence includes every mental health disorder ( which makes it essentially useless ) . here ’ s my thread about it . <url>"
13496,1475872403234246656,"Jim Sinclair is an intersex autistic person who wrote the first neurodiversity manifesto, ""Don't Mourn For Us"", in 1992. They were initially assigned female, but lived ""biologically and socially neuter"". They are a former ISNA member &amp; activist for disabled sexual minorities. https://t.co/LAbT2s2LAG","jim sinclair is an intersex autistic person who wrote the first neurodiversity manifesto , "" do not mourn for us "" , in <number> . they were initially assigned female , but lived "" biologically and socially neuter "" . they are a former <allcaps> isna </allcaps> member & activist for disabled sexual minorities . <url>"
13502,1475863752067194884,"Agree with this. Your eyes open and you can see signs of neurodiversity throughout your family when your kid is diagnosed as such. 

We’ve got a long way to go as a society, but understanding ourselves better as we relate to our own kids would be a great leap forward. https://t.co/HocIW03t8k","agree with this . your eyes open and you can see signs of neurodiversity throughout your family when your kid is diagnosed as such . we ’ ve got a long way to go as a society , but understanding ourselves better as we relate to our own kids would be a great leap forward . <url>"
13505,1475861664494878726,"@lilsugapapi @BANGTANLUV24 @WilliamShatner It's the worst tweet in a whole back and forth he was having with angry people. It's kind of disingenuous to spread this 1 tweet without explaining how he's a supporter of autism speaks organization. Is he a true abelist, or is he on the side of neurodiversity cure research?","<user> <user> <user> it ' s the worst tweet in a whole back and forth he was having with angry people . it ' s kind of disingenuous to spread this <number> tweet without explaining how he ' s a supporter of autism speaks organization . is he a true abelist , or is he on the side of neurodiversity cure research ?"
13506,1475861125765816321,"@nyxz_tk @WilliamShatner Reminder: It's the worst tweet in a whole back and forth he was having with angry people. It's kind of disingenuous to spread this 1 tweet without explaining how he's a supporter of autism speaks organization. Abelist, or is he's on the side of neurodiversity cure research.","<user> <user> reminder : it ' s the worst tweet in a whole back and forth he was having with angry people . it ' s kind of disingenuous to spread this <number> tweet without explaining how he ' s a supporter of autism speaks organization . abelist , or is he ' s on the side of neurodiversity cure research ."
13507,1475860949613563909,"@hobiluvbot @20thC_annie @WilliamShatner It's the worst tweet in a whole back and forth he was having with angry people. It's kind of disingenuous to spread this 1 tweet without explaining how he's a supporter of autism speaks organization. But he's not an abelist, he's on the side of neurodiversity cure research.","<user> <user> <user> it ' s the worst tweet in a whole back and forth he was having with angry people . it ' s kind of disingenuous to spread this <number> tweet without explaining how he ' s a supporter of autism speaks organization . but he ' s not an abelist , he ' s on the side of neurodiversity cure research ."
13508,1475860829547294720,"@sanktrkive @WilliamShatner It's the worst tweet in a whole back and forth he was having with angry people. It's kind of disingenuous to spread this 1 tweet without explaining how he's a supporter of autism speaks organization. But he's not a true abelist, he's on the side of neurodiversity cure research.","<user> <user> it ' s the worst tweet in a whole back and forth he was having with angry people . it ' s kind of disingenuous to spread this <number> tweet without explaining how he ' s a supporter of autism speaks organization . but he ' s not a true abelist , he ' s on the side of neurodiversity cure research ."
13509,1475860644255744006,"Bullying is not always obvious. And like other forms of relational abuse, it tends to be repeated. 
In this article, our guest contributor explains how neurodivergent children are vulnerable to bullying, which sets them up for cptsd in adulthood. https://t.co/MBMvec4DXK https://t.co/GCmzsRJaJJ","bullying is not always obvious . and like other forms of relational abuse , it tends to be repeated . in this article , our guest contributor explains how neurodivergent children are vulnerable to bullying , which sets them up for cptsd in adulthood . <url> <url>"
13511,1475860211730501633,"@iamseesaw93 @WilliamShatner I've seen this thread, and I've looked up other  non-bias ones. Canceling someone because they believe in neurodiversity research and finding cures for autism, Vs just accepting autism, seems like a fine line to draw in your cancel culture. People are allowed their own opinions.","<user> <user> i have seen this thread , and i have looked up other non - bias ones . canceling someone because they believe in neurodiversity research and finding cures for autism , vs just accepting autism , seems like a fine line to draw in your cancel culture . people are allowed their own opinions ."
13513,1475859349998346247,"Early hours are fine for SOME of us. Not so for others. It's ok to let students decide their own schedule.
#homeschooling #family #Neurodiversity #scheduling 

Individual Scheduling For Home School Freedom: https://t.co/Yt3LB19Pt6 https://t.co/KX9wiW6uNE",early hours are fine for <allcaps> some </allcaps> of us . not so for others . it ' s ok to let students decide their own schedule . <hashtag> homeschooling </hashtag> <hashtag> family </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> scheduling </hashtag> individual scheduling for home school freedom : <url> <url>
13514,1475858565122248706,"@IrrexP @Akjinbts @WilliamShatner It's the worst tweet in a whole back and forth he was having with angry people. It's kind of disingenuous to spread this 1 tweet without explaining how he's a supporter of autism speaks organization. But he's not an abelist, he's on the side of neurodiversity cure research.","<user> <user> <user> it ' s the worst tweet in a whole back and forth he was having with angry people . it ' s kind of disingenuous to spread this <number> tweet without explaining how he ' s a supporter of autism speaks organization . but he ' s not an abelist , he ' s on the side of neurodiversity cure research ."
13517,1475856300995014657,Teaching non-typical kids to conform to typical society's expectations while NOT teaching typical kids (and adults) to accept and help their non-typical peers is an absolute failure of our education system and society. #Neurodiversity,teaching non - typical kids to conform to typical society ' s expectations while <allcaps> not </allcaps> teaching typical kids ( and adults ) to accept and help their non - typical peers is an absolute failure of our education system and society . <hashtag> neurodiversity </hashtag>
13518,1475855312456458245,"Countdown time! Top 10 #WorkTrends Podcasts of 2021: What's number 8?

#Neurodiversity isn't a buzzword - it's a competitive advantage. Listen as host @MeghanMBiro talks with @EdUptimize CEO of @UptimizeTeam 👉https://t.co/qiwEpIBpmp

#hr #orgdev #inclusion https://t.co/RSVcN4PjHd",countdown time ! top <number> <hashtag> work trends </hashtag> podcasts of <number> : what ' s number <number> ? <hashtag> neurodiversity </hashtag> is not a buzzword - it ' s a competitive advantage . listen as host <user> talks with <user> <allcaps> ceo </allcaps> of <user> 👉 <url> <hashtag> hr </hashtag> <hashtag> org dev </hashtag> <hashtag> inclusion </hashtag> <url>
13519,1475854141368926208,"@BelovedAmanda0 @WilliamShatner Hey am I missing something. I read about those tweets, and just because he got in a tweet off with someone who didn't agree with autism speaks and neurodiversity research - he's abelist now? I also agree that we need to look for a cure for autism and not just accept it.","<user> <user> hey am i missing something . i read about those tweets , and just because he got in a tweet off with someone who did not agree with autism speaks and neurodiversity research - he ' s abelist now ? i also agree that we need to look for a cure for autism and not just accept it ."
13520,1475853424134602752,@SupernovaMomma i was just talking about how neurodiversity is essential to humanity!,<user> i was just talking about how neurodiversity is essential to humanity !
13524,1475847126550728707,@MichaelBarton22 It might be worth doing a little research on Amazon to see if there are any similar books to yours. There are plenty of genres that would cover autism and the wider subject of neurodiversity or even psychology,<user> it might be worth doing a little research on amazon to see if there are any similar books to yours . there are plenty of genres that would cover autism and the wider subject of neurodiversity or even psychology
13525,1475844330791358472,"As the New Year approaches, we can start to make #goals for ourselves - like finding a new #job. 📝 Check out our #ResourceoftheWeek, Employment Information for Individuals with Autism to learn more
 
👉 https://t.co/vRF2vwK3No
 
#Job #Career  #AutismAcceptance #Neurodiversity https://t.co/HKfMMkbkET","as the new year approaches , we can start to make <hashtag> goals </hashtag> for ourselves - like finding a new <hashtag> job </hashtag> . 📝 check out our <hashtag> resourceofthe week </hashtag> , employment information for individuals with autism to learn more 👉 <url> <hashtag> job </hashtag> <hashtag> career </hashtag> <hashtag> autism acceptance </hashtag> <hashtag> neurodiversity </hashtag> <url>"
