,tweet_id,text,tokenized_text
10381,1288501975823286275,Enjoy summer learning opportunities! #autism #asd #autismspeaks #autismontario #autismspectrum #beyondthespectrum #BeTheChange  #neurodiversity #endthestigma @autismspeaksCAN @autismONT @autismCanada @geneva_centre @autism @AMHAwareness @Spectrum @ONTSpecialNeeds @ONTABA1 https://t.co/39V8SjhmuY,enjoy summer learning opportunities ! <hashtag> autism </hashtag> <hashtag> asd </hashtag> <hashtag> autism speaks </hashtag> <hashtag> autism ontario </hashtag> <hashtag> autism spectrum </hashtag> <hashtag> beyond the spectrum </hashtag> <hashtag> be the change </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> end the stigma </hashtag> <user> <user> <user> <user> <user> <user> <user> <user> <user> <url>
10382,1288501742913626112,@ChiefMuch It's fine! 🧡My tweets are a bit varied but there's at least a 90-95% of neurodiversity content. I hope you find stuff that will help!,<user> it ' s fine ! 🧡 my tweets are a bit varied but there ' s at least a <number> - <percent> of neurodiversity content . i hope you find stuff that will help !
10383,1288501301379203074,"Can I just say that my former intern (and hero) @LoganNBeyer has educated me tremendously about neurodiversity. Take a look at this thread - you may learn something, too! https://t.co/t1kNpyf9RB","can i just say that my former intern ( and hero ) <user> has educated me tremendously about neurodiversity . take a look at this thread - you may learn something , too ! <url>"
10384,1288500535637741569,"We ran one of our #neurodiversity workshops online for the first time this morning. A massive thank you to co-leads @MTrerise &amp; @ACCLeadership for making the session so slick and engaging! 

Our next workshop will be on 26 August. Find out more here: https://t.co/W0CdaBWsud https://t.co/WRDyLxK1yj",we ran one of our <hashtag> neurodiversity </hashtag> workshops online for the first time this morning . a massive thank you to co - leads <user> & <user> for making the session so slick and engaging ! our next workshop will be on <date> . find out more here : <url> <url>
10385,1288681260005625861,Fierce Autie: Interview: Melissa Eaton | Neurodiversity News https://t.co/35MpYKCfak |,fierce autie : interview : melissa eaton | neurodiversity news <url> |
10386,1288662270936076289,Who is watching Love on the Spectrum on @netflix ? #LoveTheDifferences #dating #relationships #autism https://t.co/oIVWDk0IE7,who is watching love on the spectrum on <user> ? <hashtag> love the differences </hashtag> <hashtag> dating </hashtag> <hashtag> relationships </hashtag> <hashtag> autism </hashtag> <url>
10387,1288661374525034496,Anyone else with neurodiversity kinda disgusted with the implications of the last panels? https://t.co/TlxA1cRVB8,anyone else with neurodiversity kinda disgusted with the implications of the last panels ? <url>
10389,1288660803412004870,"@justice4injured @thinkingautism Your child is still the very same child they were before they received there autism diagnosis, the only thing that’s changed it’s you. IF your not prepared to respect, love and value your child regardless of their disability don’t have children. #neurodiversity #autismacceptance","<user> <user> your child is still the very same child they were before they received there autism diagnosis , the only thing that ’ s changed it ’ s you . if your not prepared to respect , love and value your child regardless of their disability don ’ t have children . <hashtag> neurodiversity </hashtag> <hashtag> autism acceptance </hashtag>"
10391,1288657813359796224,@FifiDeLyonBliss @riannonchaplin @tes @BlondeHistorian @NCWeek who has started a neurodiverse week for 2 years to raise awareness within schools. The @ADHDFoundation links to Siena’s resources as well as her own page #fixSEND https://t.co/q6N5aeJ48o,<user> <user> <user> <user> <user> who has started a neurodiverse week for <number> years to raise awareness within schools . the <user> links to siena ’ s resources as well as her own page <hashtag> fix send </hashtag> <url>
10395,1288654647746531328,@cmclark63 @tclementsuk That’s what ruined the neurodiversity movement to begin with.,<user> <user> that ’ s what ruined the neurodiversity movement to begin with .
10398,1288651711297368064,"@commaficionado @seeing4d Brandon Sanderson is pretty good at writing neurodiversity, and two of his many interesting characters are autistic. Adien in Elantris was a bit stereotype-y (ooh but that's gonna change in book 2! :D ), but Steris in the Wax &amp; Wayne books is absolutely brilliant. :)","<user> <user> brandon sanderson is pretty good at writing neurodiversity , and two of his many interesting characters are autistic . adien in elantris was a bit stereotype - y ( ooh but that ' s gonna change in book <number> ! <laugh> ) , but steris in the wax & wayne books is absolutely brilliant . <happy>"
10400,1288648592002097162,Jake and Led are the father and son team who created Jetpulse Comics to bring neurodiversity to the comic book world.  @Jetpulse_Comics @geekclubbooks #Activate4Autism #JakeJetpulse https://t.co/hDlmnJf8tW https://t.co/2mLkkdC8se,jake and led are the father and son team who created jetpulse comics to bring neurodiversity to the comic book world . <user> <user> <hashtag> activate 4 autism </hashtag> <hashtag> jake jetpulse </hashtag> <url> <url>
10402,1288645426745401346,"The way neurodiversity is portrayed in ALL MEDIA: bye. BYEEEEE. Fucking insulting and disgusting, down to the very editing. Background music, cuts, etc. Fuck off.","the way neurodiversity is portrayed in <allcaps> all media </allcaps> : bye . <allcaps> bye <elongated> </allcaps> . fucking insulting and disgusting , down to the very editing . background music , cuts , etc . fuck off ."
10403,1288644981952061440,"A7: Not sure if we're listing adult or children's book recs, but my daughter loves Ada Twist, Scientist; Rosie Revere, Engineer; Dear Girl; Grace for President; This Little Trailblazer; &amp; The Girl Who Thought in Pictures is also one that touches on neurodiversity #D25forEquity","a7 : not sure if we are listing adult or children ' s book recs , but my daughter loves ada twist , scientist ; rosie revere , engineer ; dear girl ; grace for president ; this little trailblazer ; & the girl who thought in pictures is also one that touches on neurodiversity <hashtag> d 25 for equity </hashtag>"
10404,1288644239568633857,TOMORROW! 2pm ET! Discover how tech companies like @IBM are making their teams more diverse and inclusive by building neurodiversity programs. https://t.co/i5cr1dWKFU https://t.co/xCToXn7HuJ,<allcaps> tomorrow </allcaps> ! <time> et ! discover how tech companies like <user> are making their teams more diverse and inclusive by building neurodiversity programs . <url> <url>
10405,1288640851963346944,"This makes us so happy! 

One of our favorite voices to follow on #ADHD (@blkgirllostkeys) speaking with a company which has one of the most amazing #neurodiversity employee groups out there (@Square).

❤️♾ https://t.co/Yfmh88xLxn",this makes us so happy ! one of our favorite voices to follow on <hashtag> adhd </hashtag> ( <user> ) speaking with a company which has one of the most amazing <hashtag> neurodiversity </hashtag> employee groups out there ( <user> ) . ❤️ ♾ <url>
10407,1288639537904844800,"@StinkyInACage no it doesn't. Neurodiversity refers to variation in the human brain regarding sociability, learning, attention, mood and other mental functions in a non-pathological sense","<user> no it does not . neurodiversity refers to variation in the human brain regarding sociability , learning , attention , mood and other mental functions in a non - pathological sense"
10409,1288636187880505345,The eternal struggle perfectly defined https://t.co/PYpikgotE4,the eternal struggle perfectly defined <url>
10413,1288634177714294786,"""What needs to change in the recruitment process and how can more neurodiverse people be attracted into the cyber security industry?"" @CRESTadvocate https://t.co/oFs2YjIhq8 #cybersecurity #neurodiversity #employment https://t.co/f1Is4sQNma",""" what needs to change in the recruitment process and how can more neurodiverse people be attracted into the cyber security industry ? "" <user> <url> <hashtag> cybersecurity </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> employment </hashtag> <url>"
10416,1288627917325504515,"""To prevent simple mistakes from turning into serious security incidents, businesses must prioritise cybersecurity at the human layer."" @thalmr @Tessian https://t.co/2GLfbnqPko #cybersecurity #neurodiversity #covid19 https://t.co/Kp4lta9ftR",""" to prevent simple mistakes from turning into serious security incidents , businesses must prioritise cybersecurity at the human layer . "" <user> <user> <url> <hashtag> cybersecurity </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> covid19 </hashtag> <url>"
10417,1288627511211905025,@autisticlink @haleymossart @FringePD Since starting the Neurodiversity ERG at Yahoo (now @verizonmedia) I’ve heard of a few other groups.  @ClaudiaJNg helped start a Neurodiversity group at Square. @MindShareOrg created a toolkit on mental health ERGs too https://t.co/tSShVgA0bw,<user> <user> <user> since starting the neurodiversity <allcaps> erg </allcaps> at yahoo ( now <user> ) i ’ ve heard of a few other groups . <user> helped start a neurodiversity group at square . <user> created a toolkit on mental health ergs too <url>
10420,1288624213482405888,Diversity and inclusion: Neurodiversity what you need to know https://t.co/x5QixioKOF,diversity and inclusion : neurodiversity what you need to know <url>
10424,1288620546620456962,We invite @blkgirllostkeys to come have a conversation about Black neurodiversity today @Square. It was fantastic. https://t.co/05nHOJtRWp,we invite <user> to come have a conversation about black neurodiversity today <user> . it was fantastic . <url>
10427,1288615752883474432,"@petequily @RenataBplus3 @SpcialNdsJungle @ADHDFoundation @geniuswithinCIC @NancyDoylePsych In my experience it is the norm.

I launched #NeurodiversityCelebrationWeek that  has over 500,000 students from over 760 schools celebrating neurodiversity, including ADHD. https://t.co/qZB3gNlPac","<user> <user> <user> <user> <user> <user> in my experience it is the norm . i launched <hashtag> neurodiversity celebration week </hashtag> that has over <number> students from over <number> schools celebrating neurodiversity , including <allcaps> adhd </allcaps> . <url>"
10431,1288611707326214146,"@petequily @RenataBplus3 @SpcialNdsJungle That’s not the case in the U.K. 

A great charity to follow is @ADHDFoundation, which focuses on neurodiversity 

Also @geniuswithinCIC / @NancyDoylePsych","<user> <user> <user> that ’ s not the case in the u.k. a great charity to follow is <user> , which focuses on neurodiversity also <user> / <user>"
10435,1288603990222155777,"@petequily @RenataBplus3 @SpcialNdsJungle As someone who is autistic, dyslexic, dyspraxic and has ADHD, I prefer an  intersectional approach that acknowledges that the various ND overlap, rather than an insular approach that views each as separate &amp; distinct from each other. 

#StrongerTogether #neurodiversity","<user> <user> <user> as someone who is autistic , dyslexic , dyspraxic and has <allcaps> adhd </allcaps> , i prefer an intersectional approach that acknowledges that the various nd overlap , rather than an insular approach that views each as separate & distinct from each other . <hashtag> stronger together </hashtag> <hashtag> neurodiversity </hashtag>"
10436,1288603969112047616,"@_chloeswarbrick @nealejones We need the Greens in government to actually accomplish something meaningful, their good policies outweighs the bad ones 2:1. Even if some of their policies and positions are nonsensical and counterproductive, holding those positions adds to the neurodiversity of parliament.","<user> <user> we need the greens in government to actually accomplish something meaningful , their good policies outweighs the bad ones <number> : <number> . even if some of their policies and positions are nonsensical and counterproductive , holding those positions adds to the neurodiversity of parliament ."
10437,1288603848563712002,I really wish the general public and educators would take more time to research #ADHD. It is a complex #neurodiversity and lacks a lot of understanding. https://t.co/G3Icj7Pukc,i really wish the general public and educators would take more time to research <hashtag> adhd </hashtag> . it is a complex <hashtag> neurodiversity </hashtag> and lacks a lot of understanding . <url>
10439,1288597793540456448,"@Fu3kYouTw1tter @RandomNotTaken @mlmpositivities you act like neurodiversity is something new. the word was created in the 1990s to describe conditions like ADHD, Autism and Dyslexia. you can read more here on this AMERICAN website https://t.co/ltjYuKL3Bq","<user> <user> <user> you act like neurodiversity is something new . the word was created in the 1 9 9 0 s to describe conditions like <allcaps> adhd </allcaps> , autism and dyslexia . you can read more here on this <allcaps> american </allcaps> website <url>"
10440,1288595804333076481,@Fu3kYouTw1tter @RandomNotTaken @mlmpositivities here’s the link educate yourself https://t.co/vciKOfQ6CD,<user> <user> <user> here ’ s the link educate yourself <url>
10441,1288595553547411458,"@jimfriedman8 @Clericalcleric “The word 'neurodiversity' was created as a term to describe a new movement towards neurological diversity being accepted and respected in society. Neurodivergence includes those who live with Dyslexia, Autism, ADHD, Dyspraxia and other neurological conditions.”","<user> <user> “ the word ' neurodiversity ' was created as a term to describe a new movement towards neurological diversity being accepted and respected in society . neurodivergence includes those who live with dyslexia , autism , <allcaps> adhd </allcaps> , dyspraxia and other neurological conditions . ”"
10445,1288592306539573255,@petequily @SpcialNdsJungle Have you seen our website? We do a lot of advocacy for #neurodiversity. Both @TaniaLT and I have personal experience and we also support amazing #neurodiverse young people like @QLMentoring too 🙂,<user> <user> have you seen our website ? we do a lot of advocacy for <hashtag> neurodiversity </hashtag> . both <user> and i have personal experience and we also support amazing <hashtag> neuro diverse </hashtag> young people like <user> too 🙂
10449,1288588796867551239,"Just completed the #Neurodiversity 101 Module &amp; encourage my @IBM colleagues to do so as well! 

#BeEqual #LearningNeverStops @pavlavstin
 #InclusionMatters #neurodiversesquad #Allyship @IBMorg
  
https://t.co/nHvqrNZxzR

https://t.co/z8soNRWRCj",just completed the <hashtag> neurodiversity </hashtag> <number> module & encourage my <user> colleagues to do so as well ! <hashtag> be equal </hashtag> <hashtag> learning never stops </hashtag> <user> <hashtag> inclusion matters </hashtag> <hashtag> neuro diverse squad </hashtag> <hashtag> allyship </hashtag> <user> <url> <url>
10452,1288587824359342080,"So awesome to have @blkgirllostkeys visit Square today 
a) She’s amazing
b) She started blogging about being Black and having ADHD because no one else was doing it
c) Her visit is helping us open up the conversation about Neurodiversity to include more folks in the company https://t.co/e2W1rdv7Ne",so awesome to have <user> visit square today a ) she ’ s amazing b ) she started blogging about being black and having <allcaps> adhd </allcaps> because no one else was doing it c ) her visit is helping us open up the conversation about neurodiversity to include more folks in the company <url>
10455,1288581041633087490,"@MDBurgos1 Interesting.

First thought is, people get really antsy on this topic (""neurodiversity""), and it's a short walk to broaching it, to being accused of some -ism or another.

Second, I've wondered about this tendency in myself. Downtown L.A., for instance, is a hellscape to me.","<user> interesting . first thought is , people get really antsy on this topic ( "" neurodiversity "" ) , and it ' s a short walk to broaching it , to being accused of some - ism or another . second , i have wondered about this tendency in myself . downtown l.a. , for instance , is a hellscape to me ."
10456,1288580317041885185,"“If You Really Loved Me, You Would…” – Never Say That to Your Autistic Partner Again: https://t.co/n21l0ciFCR #autistic #autism #neurodivergent #neurodiversity Please RT https://t.co/i9IZAmhls5","“ if you really loved me , you would … ” – never say that to your autistic partner again : <url> <hashtag> autistic </hashtag> <hashtag> autism </hashtag> <hashtag> neuro divergent </hashtag> <hashtag> neurodiversity </hashtag> please rt <url>"
10457,1288580288000532480,"STILL TIME! Expand your knowledge of Student Neurodiversity during the ICD® LIVE class tonight at 8PM EST.  Join Lee Popiolek, Professional Organizer and Coach.  $39 for the Public, FREE to ICD® Premium Subscribers and $29 for ICD® Standard Subscribers! #ICDEDU https://t.co/4jttgU9vqX","<allcaps> still time </allcaps> ! expand your knowledge of student neurodiversity during the <allcaps> icd </allcaps> ® <allcaps> live </allcaps> class tonight at <time> <allcaps> est </allcaps> . join lee popiolek , professional organizer and coach . <money> for the public , <allcaps> free </allcaps> to <allcaps> icd </allcaps> ® premium subscribers and <money> for <allcaps> icd </allcaps> ® standard subscribers ! <hashtag> icdedu </hashtag> <url>"
10458,1288580155443744770,"Neurodiversity And Intersectionality: Whitney Iles Shares On Exclusion In Autism Recruitment

https://t.co/hXVb2S9iKg https://t.co/gZyGdGdS0q",neurodiversity and intersectionality : whitney iles shares on exclusion in autism recruitment <url> <url>
10461,1288577727428268032,Help your child choosing a hobby #neurodiversity. #dyspraxia #dyslexia #adhd #autism https://t.co/yY2TCam8nW,help your child choosing a hobby <hashtag> neurodiversity </hashtag> . <hashtag> dyspraxia </hashtag> <hashtag> dyslexia </hashtag> <hashtag> adhd </hashtag> <hashtag> autism </hashtag> <url>
10463,1288574669260492800,"What Disorder? Unlock Neurodiversity, Autism, and ADHD https://t.co/Jt8C8p6Rnf","what disorder ? unlock neurodiversity , autism , and <allcaps> adhd </allcaps> <url>"
10464,1288572700039041025,@autistamatic @KieranRose7 I love this! I think there's quite a divide still though. I am a aware of a poll the autistic society did about 4 years ago with autistic adults. I think views were roughly 50-50.  I tend to ask my learners which description they prefer &amp; work towards embracing neurodiversity.,<user> <user> i love this ! i think there ' s quite a divide still though . i am a aware of a poll the autistic society did about <number> years ago with autistic adults . i think views were roughly <number> - <number> . i tend to ask my learners which description they prefer & work towards embracing neurodiversity .
10466,1288571050473795585,"@HealingImprints People only say that because they don’t know anything about neurodiversity, I think.","<user> people only say that because they don ’ t know anything about neurodiversity , i think ."
10467,1288570925168971778,"Delighted to speak to a @Dyspraxialife webinar this evening.  Lots to think about, and lots of positives in our neurodiversity - but definitely still lots to do to help make life easier for those of us with #dyspraxia #reasonableAdjustment","delighted to speak to a <user> webinar this evening . lots to think about , and lots of positives in our neurodiversity - but definitely still lots to do to help make life easier for those of us with <hashtag> dyspraxia </hashtag> <hashtag> reasonable adjustment </hashtag>"
10468,1288570002036195333,"Session 3 of our 4-part behavioral health series will explore the topic ""Valuing Neurodiversity in Tech"" this August 5th. Register and Learn More Today: https://t.co/s6YNmENPHD @thisismindwise https://t.co/uJwZDFy6p7","session <number> of our <number> - part behavioral health series will explore the topic "" valuing neurodiversity in tech "" this <date> . register and learn more today : <url> <user> <url>"
10471,1288566231226814465,#GCHQ is the biggest employer of autistic people in the UK according to the latest research on neurodiversity @CRESTadvocate https://t.co/KchzsthTRo #cybersecurity #HR #employment https://t.co/bP6au2ewfD,<hashtag> gchq </hashtag> is the biggest employer of autistic people in the uk according to the latest research on neurodiversity <user> <url> <hashtag> cybersecurity </hashtag> <hashtag> hr </hashtag> <hashtag> employment </hashtag> <url>
10474,1288756052314513411,"#AutisticCreativity

I use this hashtag to celebrate someone who is autistic &amp; has excelled in the arts or sciences

Today is the US artist, musician &amp; writer @johnnyprofane1 👏🏼

Check out some of his latest work
https://t.co/1LoyOiFw4q

#neurodiversity #autism","<hashtag> autistic creativity </hashtag> i use this hashtag to celebrate someone who is autistic & has excelled in the arts or sciences today is the us artist , musician & writer <user> 👏 🏼 check out some of his latest work <url> <hashtag> neurodiversity </hashtag> <hashtag> autism </hashtag>"
10478,1288747824759414784,"@thedrfamily we are still learning, I think. There’s something fascinating about the challenges of the physical space we occupy that impacts on our processsing, which I’m not sure anyone understands fully. 
Overlap with other neurodiversity is worth considering (lots of Venn diagrams on www)","<user> we are still learning , i think . there ’ s something fascinating about the challenges of the physical space we occupy that impacts on our processing <elongated> , which i ’ m not sure anyone understands fully . overlap with other neurodiversity is worth considering ( lots of venn diagrams on w <elongated> )"
10480,1288746658344267776,"Only by embracing differences, we can spark change! Through SAP's Autism at work program, we believe that creating a #diverse, #inclusive, and bias-free work culture is the key to being a successful company. @diginomica https://t.co/ALLDRVize4 https://t.co/Y13f2gkIpc https://t.co/iwUPxgbJ2g","only by embracing differences , we can spark change ! through <allcaps> sap </allcaps> ' s autism at work program , we believe that creating a <hashtag> diverse </hashtag> , <hashtag> inclusive </hashtag> , and bias - free work culture is the key to being a successful company . <user> <url> <url> <url>"
10481,1288745166480834562,"@thedrfamily It’s really interesting; I think we are all still learning about dyspraxia as part of neurodiversity.
It’s probably in large part about identifying issues and asking the individual pt what might help: don’t be surprised if they actually don’t know, as it’s not routinely asked","<user> it ’ s really interesting ; i think we are all still learning about dyspraxia as part of neurodiversity . it ’ s probably in large part about identifying issues and asking the individual pt what might help : don ’ t be surprised if they actually don ’ t know , as it ’ s not routinely asked"
10483,1288740963452702720,"AppraisiumProj: DMATalent: We ran one of our #neurodiversity workshops online for the first time this morning. A massive thank you to co-leads MTrerise &amp; ACCLeadership for making the session so slick and engaging! 

Our next workshop will be on 26 August… https://t.co/lts68ZyQMx",appraisiumproj : dmatalent : we ran one of our <hashtag> neurodiversity </hashtag> workshops online for the first time this morning . a massive thank you to co - leads mtrerise & accleadership for making the session so slick and engaging ! our next workshop will be on <date> … <url>
10485,1288736134294646784,"DMATalent: We ran one of our #neurodiversity workshops online for the first time this morning. A massive thank you to co-leads MTrerise &amp; ACCLeadership for making the session so slick and engaging! 

Our next workshop will be on 26 August. Find out more … https://t.co/QHSbqpfic0",dmatalent : we ran one of our <hashtag> neurodiversity </hashtag> workshops online for the first time this morning . a massive thank you to co - leads mtrerise & accleadership for making the session so slick and engaging ! our next workshop will be on <date> . find out more … <url>
10487,1288731163750629376,"I’m watching one of my biochemistry lectures, and I’ve re-watched the same 5min portion at least 6 times and I still can’t keep up (with making notes) 🥴🥴🥴 #ADHD is the fucking worst 😒 #Neurodiversity #neurodiversesquad #adhdtwitter #ActuallyAutistic #ADHDwomen","i ’ m watching one of my biochemistry lectures , and i ’ ve re - watched the same 5 min portion at least <number> times and i still can ’ t keep up ( with making notes ) 🥴 🥴 🥴 <hashtag> adhd </hashtag> is the fucking worst 😒 <hashtag> neurodiversity </hashtag> <hashtag> neuro diverse squad </hashtag> <hashtag> adhd twitter </hashtag> <hashtag> actually autistic </hashtag> <hashtag> adh dwomen </hashtag>"
10488,1288730230610440192,Me and my husband are baking a banana bread in our underwear. Its a much needed chaos. 😂❤ These are the moments I live for. It hurts but its worth it.  #baking #couples #love #Neurodiversity #neisvoid,me and my husband are baking a banana bread in our underwear . its a much needed chaos . 😂 ❤ these are the moments i live for . it hurts but its worth it . <hashtag> baking </hashtag> <hashtag> couples </hashtag> <hashtag> love </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> ne is void </hashtag>
10491,1288726547801624577,"@cegregia @gay1ien I’ll second the meal prep. My brand of neurodiversity does really well with pre-portioned ingredients and step by step instructions. I’d say avoid FreshPrep (I love it, but a bit more adventurous food), and HelloFresh and GoodFood may be more palate friendly.","<user> <user> i ’ ll second the meal prep . my brand of neurodiversity does really well with pre - portioned ingredients and step by step instructions . i ’ d say avoid freshprep ( i love it , but a bit more adventurous food ) , and hellofresh and goodfood may be more palate friendly ."
10495,1288722098920316929,"@aaminah_tariq I don’t keep everything inside
I’m still weird
Thanks to #Neurodiversity
At least I’m okay with being weird",<user> i don ’ t keep everything inside i ’ m still weird thanks to <hashtag> neurodiversity </hashtag> at least i ’ m okay with being weird
10497,1288721515060527104,Diversity and inclusion: Neurodiversity what you need to know https://t.co/xlPaCm2NDl by Government Security Profession,diversity and inclusion : neurodiversity what you need to know <url> by government security profession
10505,1288718970812370944,"What a magical time it was to have @blkgirllostkeys share her wisdom, grace and storytelling at @Square today.

Thank you so much, René. I'm thrilled our Neurodiversity Community could support your voice. https://t.co/A0CyTvOGzf","what a magical time it was to have <user> share her wisdom , grace and storytelling at <user> today . thank you so much , rené . i am thrilled our neurodiversity community could support your voice . <url>"
10506,1288718127765680130,"Nonetheless, I question or feign neurodiversity. And the hyper moralist yet invisible concept that is anti-narcissism is part of the reason mental health cant be explored on certain levels but thats a diff convo.

Point:
The jealous call it narcissism
The kind call it confidence.","nonetheless , i question or feign neurodiversity . and the hyper moralist yet invisible concept that is anti - narcissism is part of the reason mental health cant be explored on certain levels but thats a diff convo . point : the jealous call it narcissism the kind call it confidence ."
10509,1288716402723962880,@riotersbloc @attentive this is what i know instead of how to drive or how to watch something without subtitles... by telling me how smart i am you are affirming neurodiversity and working for social justice. keep up the good work,<user> <user> this is what i know instead of how to drive or how to watch something without subtitles . <repeated> by telling me how smart i am you are affirming neurodiversity and working for social justice . keep up the good work
10510,1288715155090673664,me but my family is bananas with neurodiversity and it gave me such lover vibes and not an announced thing?,me but my family is bananas with neurodiversity and it gave me such lover vibes and not an announced thing ?
10511,1288713181746139136,"E046 - Neurodiversity at work, with Emma Walker Looking for something to listen to on your comute home or when you are out for a run? Interesting chat with some food for thought in the workplace. https://t.co/LYMfZfasNv","e046 - neurodiversity at work , with emma walker looking for something to listen to on your comute home or when you are out for a run ? interesting chat with some food for thought in the workplace . <url>"
10512,1288710946127478784,@blkgirllostkeys YES.  Any white person who doesn’t already care about Black people with ADHD at a *neurodiversity seminar* is a lost cause.,<user> <allcaps> yes </allcaps> . any white person who doesn ’ t already care about black people with <allcaps> adhd </allcaps> at a * neurodiversity seminar * is a lost cause .
10516,1288708624433524736,"@tclementsuk Yep, autism is only in fashion right now because it's ''good for business'', good for some businesses to show they support ''neurodiversity'' to get brownie points, the stereotype that autistics are all super efficient, STEM obsessed nerds feeds into this agenda","<user> yep , autism is only in fashion right now because it ' s ' ' good for business ' ' , good for some businesses to show they support ' ' neurodiversity ' ' to get brownie points , the stereotype that autistics are all super efficient , <allcaps> stem </allcaps> obsessed nerds feeds into this agenda"
10558,1288691068557500416,"Iets interessant en anders...Gaan lees 'n bietjie oor die man agter Die Lelike Eendjie. #adhd #neurodiversity #adhdtribe

Something interesting &amp; different...go read a bit about the man behind The Ugly Duckling.… https://t.co/SXnUZMYagC",iets interessant en anders . <repeated> gaan lees ' n bietjie oor die man agter die lelike eendjie . <hashtag> adhd </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> adhd tribe </hashtag> something interesting & different . <repeated> go read a bit about the man behind the ugly duckling . … <url>
10560,1288689630766923776,"If I can’t talk about Blackness and Neurodiversity in a way that centers Black people and not a watered down version that caters to white understanding versus assisting the Black people the talk is purporting to help, I won’t be showing up.","if i can ’ t talk about blackness and neurodiversity in a way that centers black people and not a watered down version that caters to white understanding versus assisting the black people the talk is purporting to help , i won ’ t be showing up ."
10562,1288689006931259396,"I want to talk about how much pressure there is to be twice as good and how hard it is to be twice as good when you have no access to the support you deserve. I want to have a discussion about Blackness and Neurodiversity that centers Blackness, not creates a spectacle around it.","i want to talk about how much pressure there is to be twice as good and how hard it is to be twice as good when you have no access to the support you deserve . i want to have a discussion about blackness and neurodiversity that centers blackness , not creates a spectacle around it ."
10563,1288688999821979648,"Every time we sit down to talk about Neurodiversity and Blackness, we talk about the disparities in diagnosis band we essentially get to hear yet again about how Black people don’t believe in ADHD. It does absolutely nothing to support people currently living with ADHD.","every time we sit down to talk about neurodiversity and blackness , we talk about the disparities in diagnosis band we essentially get to hear yet again about how black people don ’ t believe in <allcaps> adhd </allcaps> . it does absolutely nothing to support people currently living with <allcaps> adhd </allcaps> ."
10564,1288688993748615168,"One of the things I loved about my talk with @Square was that when we spoke about Neurodiversity and I said what was important to me in talking about Blackness and Neurodiversity there’s certain things I don’t want to discuss anymore.

I do NOT want to talk about disparities now.",one of the things i loved about my talk with <user> was that when we spoke about neurodiversity and i said what was important to me in talking about blackness and neurodiversity there ’ s certain things i don ’ t want to discuss anymore . i do <allcaps> not </allcaps> want to talk about disparities now .
10565,1288685880484347904,"hey neurodivergent friends: what superpower do you have because of your neurodiversity and what’s its weakness 
mine is: intense focus ability - able to execute elaborate plans without getting tired 
weakness: my inability to choose what i use my power on xD",hey neurodivergent friends : what superpower do you have because of your neurodiversity and what ’ s its weakness mine is : intense focus ability - able to execute elaborate plans without getting tired weakness : my inability to choose what i use my power on <laugh>
10566,1288844687051239427,"Sensory sensitivity means that some ordinary things may cause me pain, discomfort or distress #Autism #SensoryProcessingDisorder #SensorySensitivity #Disability #Neurodiversity https://t.co/xFcZd1LAMb","sensory sensitivity means that some ordinary things may cause me pain , discomfort or distress <hashtag> autism </hashtag> <hashtag> sensory processing disorder </hashtag> <hashtag> sensory sensitivity </hashtag> <hashtag> disability </hashtag> <hashtag> neurodiversity </hashtag> <url>"
10567,1288844430397640705,"I’m allowed to teach face to face again inside guidelines ... woooooohooooooooo !!!!!! 
Next Massage for #SpecialNeeds #courses 5-6th August &amp; 10-11th Sept SO MUCH to share !! #autism #adhd #dyslexia #mentalhealth #neurodiversity 
ONLINE COMING SEPTEMBER 
 https://t.co/wF2VDC90kZ",i ’ m allowed to teach face to face again inside guidelines . <repeated> woohoo <elongated> ! <repeated> next massage for <hashtag> special needs </hashtag> <hashtag> courses </hashtag> <number> - 6 th august & <number> - 1 1 th sept <allcaps> so much </allcaps> to share ! <repeated> <hashtag> autism </hashtag> <hashtag> adhd </hashtag> <hashtag> dyslexia </hashtag> <hashtag> mental health </hashtag> <hashtag> neurodiversity </hashtag> <allcaps> online coming september </allcaps> <url>
10568,1288844016130445313,"💫Thank you to all who joined artist Paul Majek &amp; I on #Instalive yesterday eve!🤗

We talked about #neurodiversity - being #visual learners, superpowers, sector diversity, the colour blue💙+ much more!..
#TheBigDraw #DrawnInConversation

Missed it live?👉https://t.co/Aqz52Or4St https://t.co/PTrrXZ5na6","💫 thank you to all who joined artist paul majek & i on <hashtag> instalive </hashtag> yesterday eve ! 🤗 we talked about <hashtag> neurodiversity </hashtag> - being <hashtag> visual </hashtag> learners , superpowers , sector diversity , the colour blue 💙 + much more . ! <repeated> <hashtag> the big draw </hashtag> <hashtag> drawn in conversation </hashtag> missed it live ? 👉 <url> <url>"
10570,1288841962515292160,@meetdux @_achu @alliewiz13 1. Mental health at the workplace.  2 Neurodiversity. 3 autism at work.,<user> <user> <user> <number> . mental health at the workplace . <number> neurodiversity . <number> autism at work .
