"","tweet_id","user_username","text","possibly_sensitive","author_id","conversation_id","created_at","lang","in_reply_to_user_id","user_created_at","user_protected","user_name","user_profile_image_url","user_location","user_description","user_verified","user_url","user_pinned_tweet_id","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id"
"376","1576258198541307904","matthewrbroome","RT @DrewLinforth: #iaymh2022 fascinating talk from @GajwaniRuchika on neurodiversity and ACE’s - moving, personally contextualised and insp…",FALSE,"1575121314","1576258198541307904","2022-10-01T17:10:14.000Z","en",NA,"2013-07-07T13:18:37.000Z",FALSE,"MatthewBroome💙","https://pbs.twimg.com/profile_images/1249377781655445504/ikSzUOFF_normal.jpg","Birmingham | Oxford | Warwickshire","Director Institute for Mental Health @unibirmingham @IMH_UoB. Deputy editor @TheBJPsych. Clinical Research Lead @CRN_WMid Psychiatrist @BWC_NHS Personal account",FALSE,"https://t.co/UWUBXocUnJ",NA,1,0,0,81839,147,17856,17873,"retweeted","1576195924065341440","#iaymh2022 fascinating talk from @GajwaniRuchika on neurodiversity and ACE’s - moving, personally contextualised and inspiring. Thank you for sharing your knowledge and experiences! #wellbeing #youthmentalhealth https://t.co/D0PynzeZYV","en","3190148411"
"377","1576257638446567424","NessaAudrey88","RT @AmySFLutz: The efforts of Neurodiversity advocates to sanitize the language used in autism research is positively Orwellian:",FALSE,"3256684565","1576257638446567424","2022-10-01T17:08:01.000Z","en",NA,"2015-05-15T14:23:48.000Z",FALSE,"Nessa ♿ #Autistic #FBPE #FBPEGlobal 🇪🇺🇫🇷","https://pbs.twimg.com/profile_images/1604833021164756992/0kjCXL1R_normal.jpg","3rd planet from the Sun","French Autistic Woman. Member of @progressiveEur  #Resist #RenaissanceEuropéenne",FALSE,NA,NA,13,0,0,69315,94,4459,2923,"retweeted","1576180394491187200","The efforts of Neurodiversity advocates to sanitize the language used in autism research is positively Orwellian: https://t.co/W12GF91iIz","en","3152011915"
"378","1576256451441397760","DundeeCityMSYPs","RT @OfficialSYP: A joint proposition from @ImaanMSYP and @AbbieMSYP on their Action Motion for improved education about neurodiversity #SYP…",FALSE,"2167145150","1576256451441397760","2022-10-01T17:03:18.000Z","en",NA,"2013-10-31T19:41:23.000Z",FALSE,"Dundee City MSYPs","https://pbs.twimg.com/profile_images/1625629577207767040/VVRmJhxt_normal.jpg","Dundee, Scotland","Follow the work of Dundee's Members of the Scottish Youth Parliament. Supported by @DundeeYC @CLDYouth & @OfficialSYP",FALSE,"https://t.co/0Griuz0BPP",NA,6,0,0,2344,0,715,575,"retweeted","1576177533976186882","A joint proposition from @ImaanMSYP and @AbbieMSYP on their Action Motion for improved education about neurodiversity #SYP78 https://t.co/W8YmHwJtIT","en","39526707"
"379","1576255687234973696","Coast_PRComms","RT @keithgrimes: October is #ADHD awareness month.

It’s a common but under-recognised neurodiversity that affects adults and children, wit…",FALSE,"121932457","1576255687234973696","2022-10-01T17:00:15.000Z","en",NA,"2010-03-11T02:24:49.000Z",FALSE,"✨Judy Harris✨","https://pbs.twimg.com/profile_images/1616577087845945345/WTtzZ6vY_normal.jpg","Cromer North Norfolk","💙 Protect our #NHS |💡PR Strategist CCPR - https://t.co/KEUiGi1LE4 | Communications Mgr @H_S_E | Antiques @RedRetro13",FALSE,"https://t.co/KEUiGi1LE4","1247996925510590465",3,0,0,39265,80,1415,3447,"retweeted","1576127742973980672","October is #ADHD awareness month.

It’s a common but under-recognised neurodiversity that affects adults and children, with effective behavioural, psychological, and pharmaceutical therapies.

Find out more here! https://t.co/T8S8Or8z7j","en","14777223"
"380","1576255257218551808","DundeeYC","RT @OfficialSYP: A joint proposition from @ImaanMSYP and @AbbieMSYP on their Action Motion for improved education about neurodiversity #SYP…",FALSE,"274703636","1576255257218551808","2022-10-01T16:58:33.000Z","en",NA,"2011-03-30T21:52:39.000Z",FALSE,"Dundee Youth Council","https://pbs.twimg.com/profile_images/1572108302238076928/Z6S431jf_normal.jpg","Dundee, Scotland","Encouraging young people across the city to start thinking about the issues that affect them. Get involved! Get in touch info@dundeeyc.org Chair - @ImaanMSYP",FALSE,"https://t.co/gAQwKboEIt",NA,6,0,0,3773,0,1398,892,"retweeted","1576177533976186882","A joint proposition from @ImaanMSYP and @AbbieMSYP on their Action Motion for improved education about neurodiversity #SYP78 https://t.co/W8YmHwJtIT","en","39526707"
"381","1576324081535700993","BeyondTheList","RT @DivergentTalent: Just back from a stunning day at the Spotlight Industry forum. Brilliant, progressive forward thinking chats were had…",FALSE,"1292636311388479488","1576324081535700993","2022-10-01T21:32:02.000Z","en",NA,"2020-08-10T01:38:44.000Z",FALSE,"Look Beyond the List","https://pbs.twimg.com/profile_images/1332884827175931904/z3OTGYnG_normal.jpg","UK","Resources site for underrepresented groups working behind the camera in scripted #TV and #film, primarily focused on the UK with a worldwide reach. #inclusion",FALSE,"https://t.co/2EPI0GIBUv","1593489653998399490",2,0,0,2324,3,551,387,"retweeted","1576297181111521280","Just back from a stunning day at the Spotlight Industry forum. Brilliant, progressive forward thinking chats were had about best practice in access and inclusion, neurodiversity and much more, beautifully hosted by @SpotlightUK thank you. 💫 https://t.co/jzTP1uvmvk","en","1445517805378441223"
"382","1576324054319239168","NestedCroweBird","RT @OfficialSYP: A joint proposition from @ImaanMSYP and @AbbieMSYP on their Action Motion for improved education about neurodiversity #SYP…",FALSE,"1041740725027782657","1576324054319239168","2022-10-01T21:31:55.000Z","en",NA,"2018-09-17T17:28:38.000Z",FALSE,"💖 Happy Crowentines 💖 - Crowe/Fin (They/Them)","https://pbs.twimg.com/profile_images/1621509461742604289/gbqPEK1e_normal.jpg","They/Them, He/Him","Fin/Crowe  
19
They/he 
Current MSYP for LGBTYS",FALSE,NA,"1568925346992373762",6,0,0,769,2,86,349,"retweeted","1576177533976186882","A joint proposition from @ImaanMSYP and @AbbieMSYP on their Action Motion for improved education about neurodiversity #SYP78 https://t.co/W8YmHwJtIT","en","39526707"
"383","1576322539684790272","DyspraxiaL","Neurodiversity: Everywhere, but hidden in the higher ranks: https://t.co/zA9hyfiEdw via @LBS",FALSE,"1031956963553406976","1576322539684790272","2022-10-01T21:25:54.000Z","en",NA,"2018-08-21T17:31:27.000Z",FALSE,"Dyspraxia Lambeth","https://pbs.twimg.com/profile_images/1031957752074170368/iD4ux8VW_normal.jpg","Lambeth, London","At #Dyspraxia #Lambeth we engage our peers and fellow members with lived experience in #neurodiversity with a particular focus on Dyspraxia #Pattos #BERA.Member",FALSE,"https://t.co/E6wE22rY90","1526733001379434498",0,1,0,8040,10,1671,5001,NA,NA,NA,NA,NA
"384","1576321342403551233","cmaryk26","RT @EmmaJMcNally: Calling all education staff, enhance your knowledge with our new eLearning course - Understanding Tourette Syndrome

FREE…",FALSE,"2715601437","1576321342403551233","2022-10-01T21:21:09.000Z","en",NA,"2014-07-17T14:00:27.000Z",FALSE,"Christina Mary","https://pbs.twimg.com/profile_images/1538182909005287424/77r0zr0B_normal.jpg","Derby","Supervising Practitioner. EMHP.
Interests; SEND, sensory needs, tic disorders, attachment, CBT, CFT, staff wellbeing. Lived exp.
All views own. She/her",FALSE,NA,"1376939805712465929",10,0,0,1348,1,509,919,"retweeted","1576292948072796160","Calling all education staff, enhance your knowledge with our new eLearning course - Understanding Tourette Syndrome

FREE eLearning Training Module  

https://t.co/sDrdjIbWHD

#education #teaching #Neurodiversity #senco #tourettes #learning #teachers #schooltraining","en","1484241118812426245"
"385","1576319380602130433","sapphicluvvs","RT @aut_mommy: Just saw this and it’s so true. 

#autism #ActuallyAutistic #AuDHD #Neurodivergent #Neurodiversity https://t.co/R4w52Vz2ky",FALSE,"1261425503904206854","1576319380602130433","2022-10-01T21:13:21.000Z","en",NA,"2020-05-15T22:37:36.000Z",FALSE,"♡teds/nicky ♡ ROSE DAY","https://pbs.twimg.com/profile_images/1614084122707922944/wQhtdTrf_normal.jpg","LoUiSiAnA | ᥫ᭡ clb & abs ᥫ᭡","HE/THEY | 24 | Grace, Wes, Aria, Lauren, Sydney, Nicole || Creator of Sanctified Love | #audhd | “I may not believe in God but he gave me an angel” -Aria 🇵🇭",FALSE,"https://t.co/Aopotw2Ahk","1621189134240063488",49,0,0,120473,18,2376,4950,"retweeted","1574386316912906240","Just saw this and it’s so true. 

#autism #ActuallyAutistic #AuDHD #Neurodivergent #Neurodiversity https://t.co/R4w52Vz2ky","en","869329476580130817"
"386","1576319313489063936","Deaf1Sign","RT @David_Flynn: Accessibility, gender identity, NDAs, Neurodiversity, Equitable access to Hair &amp; Makeup, Equity/PACT contracts and so much…",FALSE,"1242808214523195392","1576319313489063936","2022-10-01T21:13:05.000Z","en",NA,"2020-03-25T13:39:11.000Z",FALSE,"(Sahera Khan)","https://pbs.twimg.com/profile_images/1484722568321974276/99Oa2r9d_normal.jpg","United Kingdom","Run by Muslim Deaf & BSL Artist/Actor @Sahera04 & her Rep by @SoundcheckGrp. Support Deaf, Sign Language & Disabled Artists in UK & World.",FALSE,"https://t.co/lZ5jHFqmzp","1623662363588153345",8,0,0,38971,3,1980,2175,"retweeted","1576299831500603392","Accessibility, gender identity, NDAs, Neurodiversity, Equitable access to Hair &amp; Makeup, Equity/PACT contracts and so much more, all passionately discussed today. The industry is full of great people fighting the good fight. Thanks all who came to #industryforum2022 @SpotlightUK","en","20598773"
"387","1576318970902482944","TheDEFAULT_Ira","RT @thesandrosbakes: Autism &amp; Baking has been a passion of mine for a while now, after helping so many families with autism support their c…",FALSE,"364916837","1576318970902482944","2022-10-01T21:11:43.000Z","en",NA,"2011-08-30T15:22:42.000Z",FALSE,"Ira Tigner Jr","https://pbs.twimg.com/profile_images/1600740425136050176/a0-StOVf_normal.jpg","Silver Spring, MD","",FALSE,NA,"1580582571389243394",46,0,0,40955,3,531,537,"retweeted","1574753536977604609","Autism &amp; Baking has been a passion of mine for a while now, after helping so many families with autism support their children just through baking, is everything to me. Time to take it to eh next level #baking #autismawareness #Neurodiversity https://t.co/9ZiDpVp3SK","en","1553394116280700930"
"388","1576318597898842113","BhadddBhussy","RT @thesandrosbakes: Autism &amp; Baking has been a passion of mine for a while now, after helping so many families with autism support their c…",FALSE,"557111365","1576318597898842113","2022-10-01T21:10:14.000Z","en",NA,"2012-04-18T18:34:20.000Z",FALSE,"Joey","https://pbs.twimg.com/profile_images/1606046547153674241/dNHu-A2M_normal.jpg","Kennedy Davenport Center ","Corinne Bailey Rae Stan account🇪🇬",FALSE,"https://t.co/VQK4lGxFaF","1573380450990850048",46,0,0,200371,61,3136,4077,"retweeted","1574753536977604609","Autism &amp; Baking has been a passion of mine for a while now, after helping so many families with autism support their children just through baking, is everything to me. Time to take it to eh next level #baking #autismawareness #Neurodiversity https://t.co/9ZiDpVp3SK","en","1553394116280700930"
"389","1576317383077085184","QeFacilities","RT @ghntd_ability: 📣All staff @Gateshead_NHS @QeFacilities join us on 12th OCT at the HUB 12-2pm to celebrate #ADHDAwarenessMonth #Dyslexia…",FALSE,"1150748610184785921","1576317383077085184","2022-10-01T21:05:25.000Z","en",NA,"2019-07-15T12:47:03.000Z",FALSE,"QE Facilities Ltd","https://pbs.twimg.com/profile_images/1540321184952320000/HFQ8LIuB_normal.jpg","Gateshead, NE9 6SX","QE Facilities Limited is an Estates & Facilities subsidiary of Gateshead Health NHS Foundation Trust. Bringing ‘Professional, Proud and Passionate’ to Twitter.",FALSE,"https://t.co/TafUwQWSl8","1394259590204772353",4,0,0,1026,0,408,203,"retweeted","1576218448450842630","📣All staff @Gateshead_NHS @QeFacilities join us on 12th OCT at the HUB 12-2pm to celebrate #ADHDAwarenessMonth #DyslexiaWeek #MentalHealthDay
Our #Neurodiversity flag is up on both sites! @YvonneOrmston @Clashcityrocke7 @KuldipS_1 @HWBGateshead @ghnt_bame @ghntlgbt https://t.co/q45h7BlqYv","en","1222308436425297922"
"390","1576315811991617536","akiliScornerllc","October is more than just Halloween, Happy National Disability Employment Awareness Month #akiliscorner #mentalhealthawareness #ASD #neurodiversity https://t.co/wdNlia0c59",FALSE,"390873218","1576315811991617536","2022-10-01T20:59:10.000Z","en",NA,"2011-10-14T17:50:01.000Z",FALSE,"Akili's Corner","https://pbs.twimg.com/profile_images/1548688239330054147/QYhAF5TX_normal.jpg","Houston, TX","Speaker|Trainer|Certified Purpose Coach|Certified Autism Specialist *Creator of Akili's Corner *Find your Purpose *Use your Voice",FALSE,"https://t.co/NNDrV9b5cO",NA,0,0,0,86,0,35,35,NA,NA,NA,NA,NA
"391","1576315295857545216","DamirDurovic","RT @BCHezza: It's the #Neurodiversity talk at #RebootBlue with @AnnaHollinrake #ADHD https://t.co/seSKrEp6jH",FALSE,"2451782124","1576315295857545216","2022-10-01T20:57:07.000Z","en",NA,"2014-04-18T18:32:43.000Z",FALSE,"Damir Durovic ®️Reboot Develop","https://pbs.twimg.com/profile_images/1590238435083780096/2LyehV7T_normal.jpg","Zagreb, Croatia","CEO / founder of @rebootdevelop THE BOUTIQUE game developers and games industry conferences and @rebootmag @rebootinfogamer + 
biz/marketing/PR consultant",FALSE,"https://t.co/g75FSyPyWt","1579815112231489536",2,0,0,2149,40,1837,1822,"retweeted","1575780427230777344","It's the #Neurodiversity talk at #RebootBlue with @AnnaHollinrake #ADHD https://t.co/seSKrEp6jH","en","18970392"
"392","1576312503990071296","HattieGGotobed","RT @David_Flynn: Accessibility, gender identity, NDAs, Neurodiversity, Equitable access to Hair &amp; Makeup, Equity/PACT contracts and so much…",FALSE,"3986142202","1576312503990071296","2022-10-01T20:46:02.000Z","en",NA,"2015-10-18T09:43:15.000Z",FALSE,"Hattie Gotobed","https://pbs.twimg.com/profile_images/1566378751734292482/MZCst95g_normal.jpg","Dorset/London ","She/Her

Actor 
Instagram @hattiegotobed",FALSE,"https://t.co/EJWQTZey4C",NA,8,0,0,63,1,588,183,"retweeted","1576299831500603392","Accessibility, gender identity, NDAs, Neurodiversity, Equitable access to Hair &amp; Makeup, Equity/PACT contracts and so much more, all passionately discussed today. The industry is full of great people fighting the good fight. Thanks all who came to #industryforum2022 @SpotlightUK","en","20598773"
"393","1576311892314034176","Emil_LeeMD","RT @StanKutcher: October is Canadian #Autism Awareness Month. Take some time this month to learn about Autism and #Neurodiversity. #cdnpoli…",FALSE,"847087170536005632","1576311892314034176","2022-10-01T20:43:36.000Z","en",NA,"2017-03-29T14:04:54.000Z",FALSE,"Dr. Emil Lee","https://pbs.twimg.com/profile_images/858004757251850241/oWE1I9UX_normal.jpg","Vancouver, British Columbia","Past President, @CARadiologists. RMD/RDH FHA Medical Imaging. Community/IR Rad. Proud Dad & Husband. My personal account. Opinions my own, not med advice.",FALSE,"https://t.co/cewnjPnXU3",NA,7,0,0,8239,37,3454,4999,"retweeted","1576200508364050433","October is Canadian #Autism Awareness Month. Take some time this month to learn about Autism and #Neurodiversity. #cdnpoli #SenCA https://t.co/Dw81v24msS","en","44686962"
"394","1576308630613241857","PaulaScottUK","RT @EmmaJMcNally: Calling all education staff, enhance your knowledge with our new eLearning course - Understanding Tourette Syndrome

FREE…",FALSE,"1049059912062570496","1576308630613241857","2022-10-01T20:30:38.000Z","en",NA,"2018-10-07T22:12:28.000Z",FALSE,"Paula Scott","https://pbs.twimg.com/profile_images/1386644048279216131/iRARil76_normal.jpg","Essex","Raising awareness of PANS PANDAS #itstimeforchange",FALSE,NA,"1408322915070844930",10,0,0,39357,2,827,1605,"retweeted","1576292948072796160","Calling all education staff, enhance your knowledge with our new eLearning course - Understanding Tourette Syndrome

FREE eLearning Training Module  

https://t.co/sDrdjIbWHD

#education #teaching #Neurodiversity #senco #tourettes #learning #teachers #schooltraining","en","1484241118812426245"
"395","1576307060353867776","DavidMOAT7","RT @WGCounsTraining: Online Conference: Working with Neurodiversity in Therapy: Sat 19th November 
Presentations on Emotional Expressions o…",FALSE,"1212753931975057412","1576307060353867776","2022-10-01T20:24:24.000Z","en",NA,"2020-01-02T15:14:13.000Z",FALSE,"David Moat","https://pbs.twimg.com/profile_images/1570397166450925568/BWRqqD9-_normal.jpg",NA,"Psychotherapist, Specialist in Neuro-divergence, Actor, and Ukulele player.",FALSE,NA,NA,2,0,0,307,0,106,345,"retweeted","1576225837787058178","Online Conference: Working with Neurodiversity in Therapy: Sat 19th November 
Presentations on Emotional Expressions of Neurodiversity, Neurodiversity &amp; Relationships,  Decoding the Language and Differential Behaviours of Neurodivergent Clients. Bookings: 
https://t.co/EtGcGei4m9","en","2615620680"
"396","1576305099278028802","haf_nia","RT @EmmaJMcNally: Calling all education staff, enhance your knowledge with our new eLearning course - Understanding Tourette Syndrome

FREE…",FALSE,"437923292","1576305099278028802","2022-10-01T20:16:36.000Z","en",NA,"2011-12-16T00:25:54.000Z",FALSE,"Nia Evans","https://pbs.twimg.com/profile_images/1546139395476045832/TGPuesJp_normal.jpg","Welsh girl in the Midlands","Nothing special- just hogan cymraeg ym mhell o adra....",FALSE,NA,NA,10,0,0,7853,0,297,331,"retweeted","1576292948072796160","Calling all education staff, enhance your knowledge with our new eLearning course - Understanding Tourette Syndrome

FREE eLearning Training Module  

https://t.co/sDrdjIbWHD

#education #teaching #Neurodiversity #senco #tourettes #learning #teachers #schooltraining","en","1484241118812426245"
"397","1576304670124883969","kuantancurls","RT @StAlbertsG41: We are so proud of this amazing bunch who presented our school’s work on inclusion and neurodiversity at the Scottish Lea…",FALSE,"3699306921","1576304670124883969","2022-10-01T20:14:54.000Z","en",NA,"2015-09-18T19:05:32.000Z",FALSE,"Ruth Watson","https://pbs.twimg.com/profile_images/1486275966393634817/hMECcflE_normal.jpg","Scotland ","Journalist, activist. Working for a better tomorrow today.",FALSE,"https://t.co/BOmgT9X1zf",NA,9,0,0,220365,10,2122,1005,"retweeted","1572633418479075329","We are so proud of this amazing bunch who presented our school’s work on inclusion and neurodiversity at the Scottish Learning Festival #SLF2022 alongside @BraidbarPS and @Westfield_PS. Amazing representatives of our school. https://t.co/jjSRdBBp7W","en","2396615149"
"398","1576303771147116545","Pagooters","RT @jelenawoehr: All superhero stories are neurodiversity stories. All vampire stories are disability stories…",FALSE,"1483314709","1576303771147116545","2022-10-01T20:11:20.000Z","en",NA,"2013-06-04T21:14:52.000Z",FALSE,"Omi🇺🇦🌻","https://pbs.twimg.com/profile_images/1600692328531824642/xDP1JIoc_normal.jpg","Occupied Washoe Land, CA","Antifa. Black Lives Matter. Indigenous Rights. Pro-science. Sober 11/9/16. NO DMs please.",FALSE,NA,NA,2,0,0,144115,5,2749,3923,"retweeted","1576303541844836352","All superhero stories are neurodiversity stories. All vampire stories are disability stories… https://t.co/KA3Jca3MZJ","en","16638708"
"399","1576303541844836352","jelenawoehr","All superhero stories are neurodiversity stories. All vampire stories are disability stories… https://t.co/KA3Jca3MZJ",FALSE,"16638708","1576303541844836352","2022-10-01T20:10:25.000Z","en",NA,"2008-10-07T22:56:59.000Z",FALSE,"Yell in a War","https://pbs.twimg.com/profile_images/1447059877579223041/MFZVdqfH_normal.jpg","Los Angeles, CA","BLACK LIVES MATTER | TV Writer | Wrote That West Wing Spec Thread | Words @ Disney + Spotify | Endurance Rider | What would Easy Rawlins do? 💖💜💙",FALSE,"https://t.co/YJpa279M9Y","1344856904195948546",2,12,0,36684,281,17671,2849,NA,NA,NA,NA,NA
"400","1576303199560290304","AndrewCideBruno","♾️ #neurodiversity #autism #autismacceptance https://t.co/k53ITRhIMy",FALSE,"312428813","1576303199560290304","2022-10-01T20:09:03.000Z","und",NA,"2011-06-07T03:26:25.000Z",FALSE,"Andrew Cide Bruno","https://pbs.twimg.com/profile_images/524371072997928960/OIuOSaEA_normal.jpeg","Mastic Beach, New York","Names Andrew, im 29 from Mastic Beach, Long island, NY.. i love music and making music, working out and just hanging with friends...ne thing else hit me up....",FALSE,"http://t.co/icyFuCWV0T",NA,0,0,0,9635,59,575,1274,NA,NA,NA,NA,NA
"401","1576302677700792320","NikkiJ0507","RT @EmmaJMcNally: Calling all education staff, enhance your knowledge with our new eLearning course - Understanding Tourette Syndrome

FREE…",FALSE,"1089070815335862272","1576302677700792320","2022-10-01T20:06:59.000Z","en",NA,"2019-01-26T08:01:31.000Z",FALSE,"Mrs J","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"I'm a home educating mum to two autustic teens with dyslexia and Tourette Syndrome. I tutor  young people with additional needs and love my job.",FALSE,NA,NA,10,0,0,704,0,25,142,"retweeted","1576292948072796160","Calling all education staff, enhance your knowledge with our new eLearning course - Understanding Tourette Syndrome

FREE eLearning Training Module  

https://t.co/sDrdjIbWHD

#education #teaching #Neurodiversity #senco #tourettes #learning #teachers #schooltraining","en","1484241118812426245"
"402","1576302315941728256","SuzetteAndShad","@mslitcat @AutSciPerson Thank you 😊. I do see he wants friends, but right now the only way he knows how to interact is by pushing or hitting. Would love neurodiversity affirming social skills classes but I don’t know if they exist. We do try play dates with autistic kids.",FALSE,"900664405","1576013651919613952","2022-10-01T20:05:33.000Z","en","3250155475","2012-10-23T21:52:51.000Z",FALSE,"Suzette&Shad","https://pbs.twimg.com/profile_images/904960086866444288/svDjTEEn_normal.jpg","San Francisco, CA","",FALSE,NA,NA,1,2,0,648,0,126,461,NA,NA,NA,NA,NA
"403","1576301616390877184","bkbusy718","RT @TheResilientEzi: Pretty much🤷🏾‍♀️
#ADHD #Neurodiversity #Neurodivergent #adhdawareness",FALSE,"930832938","1576301616390877184","2022-10-01T20:02:46.000Z","en",NA,"2012-11-07T00:26:47.000Z",FALSE,"glittered kitty 🇹🇹🧜🏽‍♀️","https://pbs.twimg.com/profile_images/1626364389350572032/DitI48u3_normal.jpg","Where I waaaannnnnaaaa beeeeee","Brooklyn born & raised Trini. I will volunteer to leave this planet. She/They 🌝♓️🌚♊️↗️♐️",FALSE,"https://t.co/1QNT66hGoj",NA,1,0,0,58353,15,750,743,"retweeted","1574076767899303937","Pretty much🤷🏾‍♀️
#ADHD #Neurodiversity #Neurodivergent #adhdawareness https://t.co/L8YiNGfZw2","en","3719448433"
"404","1576301514490273793","el_gid","RT @EmmaJMcNally: Calling all education staff, enhance your knowledge with our new eLearning course - Understanding Tourette Syndrome

FREE…",FALSE,"507932668","1576301514490273793","2022-10-01T20:02:21.000Z","en",NA,"2012-02-28T21:15:52.000Z",FALSE,"El Gid (he/him)","https://pbs.twimg.com/profile_images/2691417256/2fad5a31d56c7af030eb92c8bcc8c514_normal.jpeg",NA,"Jerry Gidner, Visionary, Writer, Chippewa Indian, Federal Executive, Twitchy Bastard, Servant Leader, Accidental Zoologist, Native Historian (he/him)",FALSE,NA,NA,10,0,0,3646,7,453,1616,"retweeted","1576292948072796160","Calling all education staff, enhance your knowledge with our new eLearning course - Understanding Tourette Syndrome

FREE eLearning Training Module  

https://t.co/sDrdjIbWHD

#education #teaching #Neurodiversity #senco #tourettes #learning #teachers #schooltraining","en","1484241118812426245"
"405","1576301324769300480","Trottykins","Delighted to have my chapter Equalities Design: Towards post-normative equity included. #Neurodiversity #Disability #Intersectionality #Inclusion https://t.co/TfN1I299dh https://t.co/allsOmIaYJ",FALSE,"62964525","1576301324769300480","2022-10-01T20:01:36.000Z","en",NA,"2009-08-04T23:34:05.000Z",FALSE,"Natasha Trotman","https://pbs.twimg.com/profile_images/982915735/IMG_0079_normal.JPG","London","It's all about the zig not the zag......Working towards sustainable equitable futures #DesignJustice...Yes, I also like a tweet or two.",FALSE,"https://t.co/IHsRCmcLGb","1178297546898378754",1,2,1,664,8,632,2642,"quoted","1575217748577222666","I'm thrilled and deeply honoured to have my chapter Equalities Design: Towards post-normative equity included in Developments in Neuroethics and Bioethics (link soon!)
#Neurodiversity #Neuroethics #Disability #Neurodivergence https://t.co/YpjDgt38H2","en","62964525"
"406","1576299831500603392","David_Flynn","Accessibility, gender identity, NDAs, Neurodiversity, Equitable access to Hair &amp; Makeup, Equity/PACT contracts and so much more, all passionately discussed today. The industry is full of great people fighting the good fight. Thanks all who came to #industryforum2022 @SpotlightUK",FALSE,"20598773","1576299831500603392","2022-10-01T19:55:40.000Z","en",NA,"2009-02-11T16:03:55.000Z",FALSE,"David Flynn","https://pbs.twimg.com/profile_images/1440395474905665538/QaIsl-0q_normal.jpg","LPL - LDN - LDS","Graft @SpotlightUK Announce @channel5_tv hitched 👉@DanHinchliffe, Evertonian. Student @Birkbeck London .",FALSE,NA,"832643642137440256",8,85,0,1871,31,3271,1776,NA,NA,NA,NA,NA
"407","1576299668367347712","claire_baggott","RT @EmmaJMcNally: Calling all education staff, enhance your knowledge with our new eLearning course - Understanding Tourette Syndrome

FREE…",FALSE,"1564533421329842176","1576299668367347712","2022-10-01T19:55:01.000Z","en",NA,"2022-08-30T08:40:31.000Z",FALSE,"Claire Baggott","https://pbs.twimg.com/profile_images/1564568474877403138/sQ9Uu9qo_normal.jpg",NA,"Trustee at https://t.co/4XeLxnENZ9
All views shared are my own 😊",FALSE,NA,NA,10,0,0,224,0,55,112,"retweeted","1576292948072796160","Calling all education staff, enhance your knowledge with our new eLearning course - Understanding Tourette Syndrome

FREE eLearning Training Module  

https://t.co/sDrdjIbWHD

#education #teaching #Neurodiversity #senco #tourettes #learning #teachers #schooltraining","en","1484241118812426245"
"408","1576298772661178368","goldylookfleece","RT @EmmaJMcNally: Calling all education staff, enhance your knowledge with our new eLearning course - Understanding Tourette Syndrome

FREE…",FALSE,"28579366","1576298772661178368","2022-10-01T19:51:28.000Z","en",NA,"2009-04-03T14:59:57.000Z",FALSE,"Paul Stevenson  TS , ADHD, OCD, SPD","https://pbs.twimg.com/profile_images/1617616991673585690/fXlA_JeM_normal.jpg","England, United Kingdom","Life is for living.Follow your path.If things get in your way,climb over or walk around them.Don't take'em with you! #EmployableMe  #Tourette",FALSE,"https://t.co/JxfGSzFUYJ","985128173863165952",10,0,0,92152,137,5960,5283,"retweeted","1576292948072796160","Calling all education staff, enhance your knowledge with our new eLearning course - Understanding Tourette Syndrome

FREE eLearning Training Module  

https://t.co/sDrdjIbWHD

#education #teaching #Neurodiversity #senco #tourettes #learning #teachers #schooltraining","en","1484241118812426245"
"409","1576298628783579136","Swoffhanded","It's #ADHDAwarenessMonth! I am aware of ADHD every day and hope you take the time this month to learn more about those with neurodiversity.  https://t.co/4BEX1sUfVC",FALSE,"4790096733","1576298628783579136","2022-10-01T19:50:53.000Z","en",NA,"2016-01-13T02:57:34.000Z",FALSE,"The Lady of House Swoffback (she/her/hers)","https://pbs.twimg.com/profile_images/1589440085044477958/vbJHoGCs_normal.jpg",NA,"",FALSE,NA,NA,0,0,0,2960,0,66,537,NA,NA,NA,NA,NA
"410","1576298050678505472","CandiceCheung12","RT @SupportBalance: October is Autism Awareness &amp; Acceptance Month in Canada

We must work to make a world where acceptance of all differen…",FALSE,"1559282888897855489","1576298050678505472","2022-10-01T19:48:36.000Z","en",NA,"2022-08-15T20:56:42.000Z",FALSE,"Candice Chi-Hang Cheung, Ph.D.","https://pbs.twimg.com/profile_images/1559282962033950720/7d7WTtTY_normal.jpg",NA,"Coordinator for Chinese – Autism – Theory @UCYOfficial 
Researcher in clinical #linguistics | #autism | #DevLangDis 
Member @AutismINSAR, @LingSocAm, @aaas
@USC",FALSE,"https://t.co/IdrjIv4Zhg","1629503100854628353",6,0,0,10068,2,552,1482,"retweeted","1576290621454942208","October is Autism Awareness &amp; Acceptance Month in Canada

We must work to make a world where acceptance of all differences is not just the goal, but the reality

#autism #AutismAcceptance #HamOnt #neurodiversity https://t.co/Or3wxuf4bC","en","1219036889497423872"
