"","tweet_id","user_username","text","possibly_sensitive","author_id","conversation_id","created_at","lang","in_reply_to_user_id","user_created_at","user_protected","user_name","user_profile_image_url","user_location","user_description","user_verified","user_pinned_tweet_id","user_url","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id"
"200","1477357782718365699","OrganCadenza","@optimismworks00 I work with trauma and neurodiversity, by the way, and lots of my work tends to be working to coach parents. I would go so far as to say that Socioeconomic status is completely irrelevant to “poor parenting”, but neurodiversity and trauma is everywhere - swept under the carpet.",FALSE,"317370904","1477334465915637760","2022-01-01T19:15:18.000Z","en","317370904","2011-06-14T20:50:34.000Z",FALSE,"organcadenza","https://pbs.twimg.com/profile_images/1612012075299049473/ZK_HSxjC_normal.jpg","UK","Multi-linguist, polyglot, exasperated by Brexit, angered by public sector gaslighting.",FALSE,NA,NA,0,0,0,13288,3,3929,3922,NA,NA,NA,NA,NA
"201","1477356675522772993","sDmonkey603","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"4220262508","1477356675522772993","2022-01-01T19:10:54.000Z","en",NA,"2015-11-18T18:52:35.000Z",FALSE,"sonicDETHmonkey","https://pbs.twimg.com/profile_images/1541860485582184449/-PnjKqIO_normal.jpg",NA,"Gamer. Amateur cosplayer. Movie franchise marathon live tweeter? He/him. https://t.co/CI96OhMOZM
https://t.co/JAgaFIub2c",FALSE,"1591445816040128512","https://t.co/qm6ed4S3aG",71,0,0,9702,1,74,633,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"202","1477355968581226502","bearyjamjam","I can not recommend talia Hibbert enough this whole series (it’s three books) is just the best thing I’ve ever read. Characters of color and neurodiversity portrayed beautifully and it’s funny and sexy and there’s a playlist in the front!! https://t.co/RUff9AZ8Hz",FALSE,"1088417175302557696","1477353938915663886","2022-01-01T19:08:05.000Z","en","1088417175302557696","2019-01-24T12:44:11.000Z",FALSE,"little bad anti 🦝","https://pbs.twimg.com/profile_images/1609632020677656577/LbNniEGP_normal.jpg","the call me baby ten hour loop","we came here to vibe and look at boys and I’m all done vibing 💗24💗 Rye (they/them) please dont follow me if youre minor icon by: @jawbonerz |fan account",FALSE,"1616530076748726273","https://t.co/hasv0V90ob",0,3,0,48668,8,615,584,NA,NA,NA,NA,NA
"203","1477355960570159107","Ir0nMage","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"3556278496","1477355960570159107","2022-01-01T19:08:03.000Z","en",NA,"2015-09-05T14:21:41.000Z",FALSE,"Iron-Mage","https://pbs.twimg.com/profile_images/1318207949454647297/116pNK2f_normal.jpg","enby stuck on TERF island hALP","They • Tumblr: Iron-Mage • art alt @JPendrakan • VGG mod • Disclaimer: The unsurprising nature of SUGOI's cfuck youonsistent and recurring",FALSE,"1376670233289707521",NA,71,0,0,52590,7,502,1591,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"204","1477355791376027648","Tetsuo_patrick","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",TRUE,"19162312","1477355791376027648","2022-01-01T19:07:23.000Z","en",NA,"2009-01-18T23:27:25.000Z",FALSE,"Zee","https://pbs.twimg.com/profile_images/1627043619453517824/wWekeQvd_normal.jpg","Seattle, WA","I'm just your average writer.
 18+ Only. Pronouns: They/Them. Ace/Demi",FALSE,"1043186971877814272","https://t.co/Q0fxmqPLVI",71,0,0,11805,0,289,4038,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"205","1477355542834204675","SallyBourliakas","@Oldboatie @BeeJ_JJ @NeuroRebel It was dyslexia &amp; dyspraxia one specialist together for us 

&amp; ASC &amp; OCD another

 then separate again paediatrician for Hyper-mobility 

&amp; an opthalmic optician for meares irliens syndrome

&amp; speech therapist for letter substitution and stuttering.

All linked to neurodiversity",FALSE,"737585496","1473128667706531840","2022-01-01T19:06:24.000Z","en","303350890","2012-08-04T23:11:37.000Z",FALSE,"Sally Bourliakas 💙","https://pbs.twimg.com/profile_images/1455016493536718856/QOcI8GAF_normal.jpg","Bicester England","Covid is Airborne wear FFP2/3 masks! Air filtration needed in schools & workplaces now! Mum, scientist, Sci-Fi reader, PS3 geek Labmonkey16@mastodonapp.uk",FALSE,"1523276528590946317",NA,0,2,0,70407,7,1364,935,NA,NA,NA,NA,NA
"206","1477355508742778880","AlleeCatBlues","@ThoughtSlime IMO, superheroes make an amazing analogy for neurodiversity, and it's weird to me that more popular media hasn't directly made the connection yet. Anyway, definitely looking forward to your video on my favorite superhero!",FALSE,"1555221686","1477338051059847169","2022-01-01T19:06:15.000Z","en","869651585856675840","2013-06-29T09:05:07.000Z",FALSE,"Alyssa Katze","https://pbs.twimg.com/profile_images/1606618671883124736/bbC9hDd-_normal.jpg","Seattle, WA","Allee | They/Them | ♣️⚧️🏴 | YouTube content creator | Published Journalist | Confirmed Cryptid",FALSE,"1612890475144380416","https://t.co/Ed0JcKEpde",0,0,0,24155,9,250,450,NA,NA,NA,NA,NA
"207","1477353370130300928","NeilMBornstein","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"824360326858735616","1477353370130300928","2022-01-01T18:57:45.000Z","en",NA,"2017-01-25T20:56:32.000Z",FALSE,"משה","https://pbs.twimg.com/profile_images/1493609696799899648/ml63fScJ_normal.jpg",NA,"Math teacher that lets you write essays

he/him/his",FALSE,NA,NA,71,0,0,11230,0,29,279,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"208","1477353177322242049","LocalFaeCryptid","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"1031713808987893761","1477353177322242049","2022-01-01T18:57:00.000Z","en",NA,"2018-08-21T01:25:15.000Z",FALSE,"LocalFæCryptid","https://pbs.twimg.com/profile_images/1398839267863019526/uwD7y88C_normal.jpg","Calcinea ","(((They)))/(((Them))) Proud Pseudo-intellectual Whose Only Passion is Denouncing the West 📷:@ItMeTycho",FALSE,"1340814327524278273",NA,71,0,0,23656,0,74,433,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"209","1477352867040223238","TungstenV","@DisabledJourno Got a joke for ya.

Better-diagnosed neurodiversity.",FALSE,"1365122874","1477335179912007681","2022-01-01T18:55:46.000Z","en","1316409878353764352","2013-04-19T18:51:00.000Z",FALSE,"TungstenV XX 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺💜","https://pbs.twimg.com/profile_images/1172808619131375616/o3uB5eUY_normal.jpg",NA,"",FALSE,NA,NA,0,0,0,26034,0,1397,3371,NA,NA,NA,NA,NA
"210","1477351464771244032","dammitdain","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"354738855","1477351464771244032","2022-01-01T18:50:11.000Z","en",NA,"2011-08-14T06:28:14.000Z",FALSE,"Dom","https://pbs.twimg.com/profile_images/1318601719752916994/iRylFaOp_normal.jpg","Florida, USA","👻 he/him | multisexual | polyam | plural | feminist | sick of your BS 🌻",FALSE,NA,"https://t.co/PoDrBdVR9O",71,0,0,951,1,25,150,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"211","1477351138957668353","mybabatweets","They say that you can’t diagnose a child with dyslexia until they’re 7 years old but I knew that something wasn’t quite right much earlier.
#dyslexia #mentalhealth #education #ADHD #Autism #neurodiversity #BarringtonStoke #Sen 
https://t.co/snO8VlxxPm",FALSE,"508857993","1477351138957668353","2022-01-01T18:48:54.000Z","en",NA,"2012-02-29T13:38:36.000Z",FALSE,"My Baba","https://pbs.twimg.com/profile_images/1349340857644806146/d7PdUukQ_normal.jpg","Chelsea, London","My Baba is a one-stop-shop for all things baba and mama. Packed with expert advice, tips and information on every aspect of pregnancy and parenthood.",FALSE,NA,"https://t.co/zreYEj59fj",0,0,0,50095,355,15591,2870,NA,NA,NA,NA,NA
"212","1477350479424155651","shannonrosa","RT @thinkingautism: Happy New Year! Our resolution is to stick to our beloved routines, as they make us happy. In our case this means frequ…",FALSE,"14497828","1477350479424155651","2022-01-01T18:46:16.000Z","en",NA,"2008-04-23T17:52:15.000Z",FALSE,"Shannon Des Roches Rosa","https://pbs.twimg.com/profile_images/1576222720617947137/Ci3sAiES_normal.jpg","San Francisco Bay Area","Thinking Person's Guide to Autism. She/Her. Neutral Good. Earnest AF. Likes cephalopods. Targ herder. “Nothing beats the bitter elixir of Klingon warriors.”",FALSE,"1395075220960989190","https://t.co/FwbJ2SHeDC",6,0,0,60489,467,13427,4431,"retweeted","1477339889993666567","Happy New Year! Our resolution is to stick to our beloved routines, as they make us happy. In our case this means frequent walks or hikes with stops for benches, logs—or even sitting on the trail.  Do you have any beloved routines? #autism #autistic #neurodiversity #RoutineIsLife https://t.co/fuX7bMLG3n","en","152835605"
"213","1477350312981762048","Marc_McAuley","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"115409116","1477350312981762048","2022-01-01T18:45:37.000Z","en",NA,"2010-02-18T15:28:33.000Z",FALSE,"Solid State Dumbass 🖤🐭🤍💜 COMMISIONS OPEN","https://pbs.twimg.com/profile_images/1590501939342630914/sCrAV2Yj_normal.jpg","Belfast, Northern Ireland","(cabalT) Artist, animation graduate from Ulster University Belfast. (he/him)

What if Shinji Ikari was fat?",FALSE,"1621592037068767232","https://t.co/K7OCvwSjBv",71,0,0,75627,8,287,432,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"214","1477349097258500097","ALonguevan","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"1028082772412391425","1477349097258500097","2022-01-01T18:40:47.000Z","en",NA,"2018-08-11T00:56:48.000Z",FALSE,"A. Longuevan","https://pbs.twimg.com/profile_images/1606330292830191618/srZ1tULy_normal.jpg",NA,"they/them | UTK ‘23",FALSE,NA,NA,71,0,0,2641,1,156,313,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"215","1477349017860423684","teffie_bell","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"6684492","1477349017860423684","2022-01-01T18:40:28.000Z","en",NA,"2007-06-08T23:50:06.000Z",FALSE,"teffie","https://pbs.twimg.com/profile_images/1587626474680582146/MQkz-mgs_normal.jpg","Mostly Harmless ","💛🤍💜🖤 - nd - 18+ - she/her/they/them/Mx./lax - 🏳️‍⚧️ - probably older than you, so you may call me 'untee bell' -  sapphic - single, bilingual - @in_spaaace",FALSE,"1307727903061311488","https://t.co/s5pmVdt7e7",71,0,0,194589,81,1081,2828,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"216","1477349012193824768","BeyondTheList","RT @AJRoach: Happy New Year! Let’s hope the progress towards achieving true diversity continues &amp; everyone sees themselves represented ever…",FALSE,"1292636311388479488","1477349012193824768","2022-01-01T18:40:26.000Z","en",NA,"2020-08-10T01:38:44.000Z",FALSE,"Look Beyond the List","https://pbs.twimg.com/profile_images/1332884827175931904/z3OTGYnG_normal.jpg","UK","Resources site for underrepresented groups working behind the camera in scripted #TV and #film, primarily focused on the UK with a worldwide reach. #inclusion",FALSE,"1593489653998399490","https://t.co/2EPI0GIBUv",6,0,0,2324,3,551,387,"retweeted","1477229650095054857","Happy New Year! Let’s hope the progress towards achieving true diversity continues &amp; everyone sees themselves represented everywhere! #Diversity #inclusion #Representation #Disability #disabilityinclusion #deaf #Neurodiversity #NothingAboutUsWithoutUs #endableism #pressreset","en","29444997"
"217","1477348635956629504","Stultis_TheFool","@auntdiggie @jasonhikes1 @BriddickWebb @albert1776 TRUSTED SOURCE?
The AAPS and it's phony journal have been a wellspring of crankery, from antivax bs (esp the vax causes autism hoax the tort bar played for $100s of millions) to aids denialism.
Read a devastating analysis of the org and journal here:
https://t.co/pMj3lI42yB",FALSE,"2209791067","1477086328768835584","2022-01-01T18:38:57.000Z","en","37827696","2013-11-23T01:33:14.000Z",FALSE,"Scott ''Human Scum'' Faust","https://pbs.twimg.com/profile_images/917176700206592000/67KFoEsw_normal.jpg","Tejas, 'Murica","Blue collar, saltpetre of the earth Texican American. Politically home invaded. @thedispatch subscriber. Followed by America's sweetheart, @SooperMexican.",FALSE,"1296887198063693824","https://t.co/O3MqIHL2xJ",0,0,0,51874,17,1169,3670,NA,NA,NA,NA,NA
"218","1477429411309920258","exactlycat","RT @Mollys_ADHD: Thread//: Growing up with ADHD is believing that you’re a burden, that you’re broken and that you need fixing because you’…",FALSE,"1400180522236747781","1477429411309920258","2022-01-01T23:59:55.000Z","en",NA,"2021-06-02T20:00:36.000Z",FALSE,"J~ ☁️ under the weather ☁️","https://pbs.twimg.com/profile_images/1623312634564026369/JtNCtBGT_normal.jpg","transmasc | 25 ","#CORPSE I'm just happy to be here! :)",FALSE,"1623283639571173380","https://t.co/YfCQjMBGas",50,0,0,30802,8,366,599,"retweeted","1477287035337646086","Thread//: Growing up with ADHD is believing that you’re a burden, that you’re broken and that you need fixing because you’re constantly being criticized and being punished for failures that you cannot ALWAYS appropriately control. 
#ADHD #Neurodiversity","en","1277362843017457665"
"219","1477428304043032580","Mollys_ADHD","3//: #adhdtwitter #Neurodiversity #adultadhd https://t.co/FFU4gL28MF",FALSE,"1277362843017457665","1477416146576064512","2022-01-01T23:55:31.000Z","und","1277362843017457665","2020-06-28T22:06:59.000Z",FALSE,"@Mollys_ADHD_mayhem","https://pbs.twimg.com/profile_images/1613651442685853696/uZV89BCS_normal.jpg","Portsmouth, England","AuDHD, Creator, YouTuber and Author🧠⚡️I really don’t like people✌🏼Click my Social media links⬇️",FALSE,"1591293474770681857","https://t.co/E0DL4511eM",3,13,0,3705,144,9168,504,NA,NA,NA,NA,NA
"220","1477427930506612742","JeffSchwaner","RT @stbrigidpress: First read of 2022: this from ⁦@The_Big_Quiet⁩ has split wide open my ignorance around difference, indifference, &amp; what…",FALSE,"18981895","1477427930506612742","2022-01-01T23:54:02.000Z","en",NA,"2009-01-14T16:31:28.000Z",FALSE,"Jeff Schwaner","https://pbs.twimg.com/profile_images/71136306/godzilla_normal.jpg","Staunton, VA","Storytelling & Watchdog Coach — that's an actual job. Exiled New Englander. Serial self-publishing poet. Poems in Beloit Poetry Journal & New Letters (Sep '21)",TRUE,"1517694484045340672","https://t.co/Phi7zTUVIm",4,0,0,13047,20,739,1164,"retweeted","1477410691216723974","First read of 2022: this from ⁦@The_Big_Quiet⁩ has split wide open my ignorance around difference, indifference, &amp; what it means to pay care-full attention to each other:
“Misunderstanding #Thoreau: Reading #Neurodiversity in Literature and in Life”. https://t.co/37m4Pd4hgL","en","2415498911"
"221","1477427163917955076","z3mirint","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"1178988960841916416","1477427163917955076","2022-01-01T23:50:59.000Z","en",NA,"2019-10-01T11:04:51.000Z",FALSE,"trt smrt","https://pbs.twimg.com/profile_images/1553804021865095169/e552pIjh_normal.jpg",NA,"🐍 she/they 🐍
.
20
.
Freelance Artist
.
sertified gremlin
.
COMMISSIONS: OPEN
https://t.co/olvF2AMSjo",FALSE,"1410718790392893440",NA,71,0,0,9616,0,65,266,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"222","1477424533938311171","NeuroDivergd","RT @Mollys_ADHD: Thread//: Growing up with ADHD is believing that you’re a burden, that you’re broken and that you need fixing because you’…",FALSE,"1423895395202121729","1477424533938311171","2022-01-01T23:40:32.000Z","en",NA,"2021-08-07T06:35:09.000Z",FALSE,"☆ Un-see ☆","https://pbs.twimg.com/profile_images/1620181361955938305/8qO63v2q_normal.jpg",NA,"Not phased by sometimes being wrong/that nobody likes me, their lack of humility sets me free. #ADHD #Dyslexia #Autism #cPTSD #PTSD people usually don’t get me.",FALSE,"1569611855144026112",NA,50,0,0,6938,1,324,1056,"retweeted","1477287035337646086","Thread//: Growing up with ADHD is believing that you’re a burden, that you’re broken and that you need fixing because you’re constantly being criticized and being punished for failures that you cannot ALWAYS appropriately control. 
#ADHD #Neurodiversity","en","1277362843017457665"
"223","1477420528893935620","marymngt","RT @Mollys_ADHD: Thread//: Growing up with ADHD is believing that you’re a burden, that you’re broken and that you need fixing because you’…",FALSE,"1041385328945364994","1477420528893935620","2022-01-01T23:24:37.000Z","en",NA,"2018-09-16T17:56:25.000Z",FALSE,"menegat","https://pbs.twimg.com/profile_images/1591185493315788814/9i-bc0xt_normal.jpg","23 anos","",FALSE,NA,NA,50,0,0,1319,0,84,238,"retweeted","1477287035337646086","Thread//: Growing up with ADHD is believing that you’re a burden, that you’re broken and that you need fixing because you’re constantly being criticized and being punished for failures that you cannot ALWAYS appropriately control. 
#ADHD #Neurodiversity","en","1277362843017457665"
"224","1477418401412763648","Erica56230696","RT @PsychiatricNews: HAPPY NEW YEAR! The January issue of Psychiatric News is available online. Check out what psychiatrists have to say ab…",FALSE,"1142491572962914304","1477418401412763648","2022-01-01T23:16:10.000Z","en",NA,"2019-06-22T17:56:32.000Z",FALSE,"Erica","https://pbs.twimg.com/profile_images/1622398179751915521/JHEcoalJ_normal.jpg",NA,"",FALSE,NA,NA,7,0,0,838,0,11,143,"retweeted","1477282210642341895","HAPPY NEW YEAR! The January issue of Psychiatric News is available online. Check out what psychiatrists have to say about ethical decision-making, the pros and cons of #telepsychiatry, #neurodiversity, and more. https://t.co/3T5dv6AetU #News @APAPsychiatric #PsychTwitter https://t.co/pXMwqGB3i6","en","1887033728"
"225","1477417650099826689","The_Big_Quiet","RT @stbrigidpress: First read of 2022: this from ⁦@The_Big_Quiet⁩ has split wide open my ignorance around difference, indifference, &amp; what…",FALSE,"39281327","1477417650099826689","2022-01-01T23:13:11.000Z","en",NA,"2009-05-11T16:16:33.000Z",FALSE,"Steve Edwards","https://pbs.twimg.com/profile_images/1195327622714134529/UwhHhkLD_normal.jpg","Massachusetts, USA","essays @TheSunMagazine @Orion_Magazine @Longreads @lithub || BREAKING INTO THE BACKCOUNTRY, a memoir of solitude & wilderness. https://t.co/pbcXXUdk2w",FALSE,"1429782570762481665",NA,4,0,0,99235,176,12314,8987,"retweeted","1477410691216723974","First read of 2022: this from ⁦@The_Big_Quiet⁩ has split wide open my ignorance around difference, indifference, &amp; what it means to pay care-full attention to each other:
“Misunderstanding #Thoreau: Reading #Neurodiversity in Literature and in Life”. https://t.co/37m4Pd4hgL","en","2415498911"
"226","1477417105746284545","FeargalShiels","RT @stbrigidpress: First read of 2022: this from ⁦@The_Big_Quiet⁩ has split wide open my ignorance around difference, indifference, &amp; what…",FALSE,"3288315491","1477417105746284545","2022-01-01T23:11:01.000Z","en",NA,"2015-05-18T12:25:59.000Z",FALSE,"Feargal Shiels","https://pbs.twimg.com/profile_images/1627322065735884801/IxmcPwCs_normal.jpg","Penzance, England","Master linesmith, member of @NSA_Newlyn, life model, sin eater, phenomenologist, cyclist.",FALSE,NA,"https://t.co/FEKDppBKz9",4,0,0,10310,51,3514,4581,"retweeted","1477410691216723974","First read of 2022: this from ⁦@The_Big_Quiet⁩ has split wide open my ignorance around difference, indifference, &amp; what it means to pay care-full attention to each other:
“Misunderstanding #Thoreau: Reading #Neurodiversity in Literature and in Life”. https://t.co/37m4Pd4hgL","en","2415498911"
"227","1477415977042145280","thinkingautism","RT @thinkingautism: Happy New Year! Our resolution is to stick to our beloved routines, as they make us happy. In our case this means frequ…",FALSE,"152835605","1477415977042145280","2022-01-01T23:06:32.000Z","en",NA,"2010-06-07T00:49:38.000Z",FALSE,"Thinking Person's Guide To Autism","https://pbs.twimg.com/profile_images/1410629973342228484/zvN1QgW-_normal.jpg","SF Bay Area and Brooklyn","Autism: What you need to know, from autistic people, professionals, & parents. 
More community: https://t.co/0duMGgR587",FALSE,NA,"https://t.co/KvkUy7ggVT",6,0,0,59829,875,53324,7096,"retweeted","1477339889993666567","Happy New Year! Our resolution is to stick to our beloved routines, as they make us happy. In our case this means frequent walks or hikes with stops for benches, logs—or even sitting on the trail.  Do you have any beloved routines? #autism #autistic #neurodiversity #RoutineIsLife https://t.co/fuX7bMLG3n","en","152835605"
"228","1477414174502408192","intersected_org","Love this. In fact, we will be hosting a livestreamed event on #neurodiversity and #racialequity in the U.S. on Thursday, 1/13! Follow us on Facebook, Instagram, and Youtube to join the live in two weeks! 

See you at 7 p.m. on 1/13/22. https://t.co/juBpi9LUsv",FALSE,"1395347133558099973","1477414174502408192","2022-01-01T22:59:22.000Z","en",NA,"2021-05-20T11:55:49.000Z",FALSE,"Intersected Project","https://pbs.twimg.com/profile_images/1466771897140625414/DXSNXM8a_normal.jpg",NA,"Thinking creatively about racial equity and justice. Telling stories. Speaking truth to power. Standing with communities.",FALSE,NA,"https://t.co/U1I2cgZmN0",0,1,0,80,0,23,179,"quoted","1476597206467633154","Such an important thread / info arnd #neurodivergence (ND) &amp; its impact on #CYPOC and #ndparents. ND isn't acknowledged or understood in mainstream spaces, Scottish policies or decision-making. #Racialequity = Foregrounding this in #antiracist work &amp; practice. #intersectionality https://t.co/g6EQWi66yj","en","1372974093256036362"
"229","1477411431578484739","EmilyyNics","I think its a great idea to disclose wherever you have Neurodiversity because it helps you get support that you need. Having Neurodiversity is a gift and you can learn so much for us on what we have to offer. 
#Neurodiversity 

https://t.co/sCUl9J63EF",FALSE,"1085650292169981952","1477411431578484739","2022-01-01T22:48:28.000Z","en",NA,"2019-01-16T21:29:34.000Z",FALSE,"𝓔𝓶𝓲𝓵𝔂💚","https://pbs.twimg.com/profile_images/1625759387431182336/UCnwQDhC_normal.jpg","Greater London 💖","💖| Aunt | Dyspraxic | Loves going to the Theatre, and Walking | Also travelling to new places | Former Administrator | Views are my own | 💖",FALSE,"1147991008363339783","https://t.co/Ohj7SStath",0,0,0,25402,9,2015,5000,NA,NA,NA,NA,NA
"230","1477410966337896448","LaffAndCo","RT @Mollys_ADHD: Thread//: Growing up with ADHD is believing that you’re a burden, that you’re broken and that you need fixing because you’…",FALSE,"1285291059346583552","1477410966337896448","2022-01-01T22:46:38.000Z","en",NA,"2020-07-20T19:10:54.000Z",FALSE,"ᰍᩚ johanna","https://pbs.twimg.com/profile_images/1620892473726738432/2Kx9i-vL_normal.png","probably in a dungeon ❦","writer ⋆ forever distracted by side quests ⋆ an all-around eclectic account ⋆ she/her/it",FALSE,"1620889269337493505",NA,50,0,0,7815,0,121,293,"retweeted","1477287035337646086","Thread//: Growing up with ADHD is believing that you’re a burden, that you’re broken and that you need fixing because you’re constantly being criticized and being punished for failures that you cannot ALWAYS appropriately control. 
#ADHD #Neurodiversity","en","1277362843017457665"
"231","1477410691216723974","stbrigidpress","First read of 2022: this from ⁦@The_Big_Quiet⁩ has split wide open my ignorance around difference, indifference, &amp; what it means to pay care-full attention to each other:
“Misunderstanding #Thoreau: Reading #Neurodiversity in Literature and in Life”. https://t.co/37m4Pd4hgL",FALSE,"2415498911","1477410691216723974","2022-01-01T22:45:32.000Z","en",NA,"2014-03-16T15:52:30.000Z",FALSE,"St Brigid Press","https://pbs.twimg.com/profile_images/445230369843867648/gRTsP-4Y_normal.jpeg",NA,"Letterpress Printer & Publisher in the Blue Ridge Mountains of Virginia.
On Mastodon @stbrigidpress@zirk.us",FALSE,NA,"https://t.co/3FgdelakvA",4,12,0,5649,31,930,510,NA,NA,NA,NA,NA
"232","1477410645410725891","The_Mathcat","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"1261715041277087745","1477410645410725891","2022-01-01T22:45:21.000Z","en",NA,"2020-05-16T17:49:51.000Z",FALSE,"Mathcat, of the Alear Faithful","https://pbs.twimg.com/profile_images/1573514435368558599/AstsKNFA_normal.jpg",NA,"Morgana at your service! | 23 | she/they 🇯🇲 🏳️‍⚧️| Jill of all Trades Hobbyist | Header by @Dux_Draws | PFP by Kitsyarts |💚 @rubinplatin |(Comm info pinned)",FALSE,"1417288753866055681","https://t.co/Va5RAsmuJU",71,0,0,14101,1,94,125,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"233","1477409913504612353","hulitherium","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"869270318","1477409913504612353","2022-01-01T22:42:26.000Z","en",NA,"2012-10-09T05:23:05.000Z",FALSE,"TyrannoNoddy","https://pbs.twimg.com/profile_images/1099619788605673472/VxmmG9rZ_normal.png","Victoria, Australia.","He/him, leftist, #ActuallyAutistic, tries to be intersectional on issues. Also likes cartoons and video games and some other nerd things.",FALSE,NA,NA,71,0,0,142385,23,744,485,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
